Scenario,Model,N,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time
Updated Model,NN,8,5,0.35497124075595726,0.43724696356275305,0.9828927897127111,0.39183673469387753,0.8944574231867684,0.38539945594305186,0.015176298722597027,45.817058485001326,0.08525369805283844
Static Model,NN,8,6,0.3342554172429691,0.5659640905542545,0.9744858906975558,0.4202898550724638,0.9201916683252498,0.4229951783154829,0.02077899277547244,60.309791021980345,0.08614114206284285
Updated Model,NN,8,6,0.5545390570021111,0.615144418423107,0.9856355564627239,0.5832716506291635,0.9308177469294648,0.5767855422599818,0.014133592893050335,58.023703152081,0.08675397094339132
Static Model,NN,8,7,0.1462925851703407,0.3149946062567422,0.9701612491707915,0.19979473144030108,0.8412901578185004,0.20106642253084378,0.02421861185921978,60.309791021980345,0.12556024710647762
Updated Model,NN,8,7,0.20738636363636365,0.39374325782092773,0.9750344440475583,0.27167845180498695,0.8739135274490429,0.2741650298604288,0.022470330014649532,51.178619866026565,0.12437204085290432
Static Model,NN,8,8,0.16495851634943876,0.3976470588235294,0.9716428762772187,0.23318385650224213,0.8755640096462607,0.2437962166249469,0.021983754818514372,60.309791021980345,0.08621427183970809
Updated Model,NN,8,8,0.1867007672634271,0.4294117647058823,0.9735307999438726,0.26024955436720143,0.8875986075278156,0.27156717993611684,0.024379031194441063,45.12835735594854,0.08615226089023054
Static Model,NN,8,-1,0.23316530955150575,0.4458724666337123,0.9739281853060209,0.30620385300857167,0.885925443827484,0.3104259136305965,0.02097843810937239,60.309791021980345,0.09597808675607666
Updated Model,NN,8,-1,0.30694160239257046,0.4819574888779041,0.9792733059698875,0.375036061159727,0.8995204429697934,0.3746666539913697,0.019039898345696412,50.03693471476436,0.09563299268484116
Static Model,NN,10,6,0.31559766763848396,0.46063829787234045,0.9769414766384946,0.3745674740484429,0.894088089308657,0.3699958943648309,0.019274513086738845,60.0602040970698,0.0967966488096863
Updated Model,NN,10,6,0.32408660351826796,0.5095744680851064,0.9767182267580928,0.3961952026468156,0.9005132457744757,0.3952089888514762,0.01973185322977985,89.981256486848,0.10203664004802704
Static Model,NN,10,7,0.4140127388535032,0.48507462686567165,0.9794610110030298,0.4467353951890034,0.9270010492170705,0.4377597907134694,0.017446253930141445,60.0602040970698,0.10085694794543087
Updated Model,NN,10,7,0.5594936708860759,0.6184701492537313,0.985153882953277,0.5875055383252105,0.9380964955229693,0.5807209180577283,0.013712219771537169,85.1030464170035,0.10003119404427707
Static Model,NN,10,8,0.1817548746518106,0.4046511627906977,0.9751395311752512,0.25084094185487743,0.8440064898203121,0.2601712964374269,0.021746594430868946,60.0602040970698,0.10265466594137251
Updated Model,NN,10,8,0.2862903225806452,0.44031007751937984,0.9829532769893159,0.34697617593158214,0.8762066900355154,0.3468168912602709,0.015570310116820073,47.217224393971264,0.10223588603548706
Static Model,NN,10,9,0.14145234493192133,0.2513440860215054,0.9730186573114336,0.18102613746369797,0.8461143515573402,0.1756358119451314,0.022580555556039585,60.0602040970698,0.06871530297212303
Updated Model,NN,10,9,0.18898305084745762,0.29973118279569894,0.9764311911975762,0.2318087318087318,0.8557542850415021,0.2265354061357502,0.02096066544990573,53.14577621920034,0.06948333699256182
Static Model,NN,10,10,0.2202572347266881,0.4248062015503876,0.9786189193067492,0.29010058231868713,0.8862636443174975,0.29606654434727936,0.019141047740832383,60.0602040970698,0.06862629810348153
Updated Model,NN,10,10,0.1346938775510204,0.4604651162790698,0.9640300387442402,0.20842105263157895,0.8961094073015629,0.23539419755684687,0.026830079530340074,66.41215872904286,0.0683828389737755
Static Model,NN,10,-1,0.2526395173453997,0.4139891250617894,0.9766359760045159,0.3137879355563882,0.8838026282160334,0.31220368285057265,0.020037767209886703,60.0602040970698,0.08752997275441884
Updated Model,NN,10,-1,0.27642045454545455,0.4809688581314879,0.9770569494098399,0.35107342594263036,0.8970295156120909,0.3538613429656509,0.01936124000193062,68.37189244921319,0.0884339792188257
Static Model,NN,12,7,0.33309352517985613,0.4994606256742179,0.9733825752501961,0.3996547259387139,0.8965663673355615,0.3949186036848261,0.02235106331381234,46.51352867297828,0.08438327116891742
Updated Model,NN,12,7,0.37373737373737376,0.47896440129449835,0.9765207906772039,0.4198581560283688,0.8920057058599681,0.41133599160979434,0.020084898615773623,68.37409591907635,0.08607623097486794
Static Model,NN,12,8,0.3932092004381161,0.500697350069735,0.9825484605522494,0.4404907975460122,0.9414408728265209,0.43501300718480046,0.014952482909270579,46.51352867297828,0.0783736240118742
Updated Model,NN,12,8,0.5963302752293578,0.45327754532775455,0.9882890985284831,0.5150554675118858,0.9329136704371899,0.5141538785871775,0.01075450231870304,46.357498411787674,0.07814453006722033
Static Model,NN,12,9,0.2770034843205575,0.5088,0.9782429820700741,0.3587140439932318,0.894259456946973,0.3654135449260839,0.019181292804644947,46.51352867297828,0.07921585184521973
Updated Model,NN,12,9,0.5075862068965518,0.5888,0.9882508276086416,0.5451851851851852,0.9261314792578534,0.540791473851786,0.011276732628016994,56.96494689420797,0.0787270930595696
Static Model,NN,12,10,0.17656631407648496,0.3610648918469218,0.9732868979505922,0.23715846994535522,0.8499520299545926,0.24025674753114656,0.022853045124199684,46.51352867297828,0.08043862599879503
Updated Model,NN,12,10,0.24245374878286272,0.41430948419301167,0.9783769302895196,0.30589680589680596,0.8691285492212993,0.3066859455655842,0.01923290385996839,52.651858320925385,0.0792872509919107
Static Model,NN,12,11,0.14186248912097477,0.26038338658146964,0.9722727185747909,0.18366197183098593,0.8407572577386146,0.17900779588349178,0.023812320058149646,46.51352867297828,0.07811501203104854
Updated Model,NN,12,11,0.17066666666666666,0.30670926517571884,0.9738418262882949,0.21930325528269562,0.8600627777923189,0.21635919348929755,0.022619117390349892,55.675100225023925,0.07763094292022288
Static Model,NN,12,12,0.1570614312856238,0.4509090909090909,0.9687523918867202,0.23297322686707375,0.8732941228178126,0.2534643882681681,0.02592265434766163,46.51352867297828,0.0805684239603579
Updated Model,NN,12,12,0.2009472259810555,0.54,0.9725602755453502,0.29289940828402367,0.9127245829011444,0.3183481561082262,0.0234286359976965,64.9346836800687,0.08210072596557438
Static Model,NN,12,-1,0.2386609071274298,0.4369747899159664,0.9747476519270941,0.3087131133228566,0.8848607281859935,0.31116545565396475,0.02151215715910517,46.51352867297828,0.0801824681693688
Updated Model,NN,12,-1,0.30798291721419185,0.4634206623826001,0.9796399355774904,0.37004144464179983,0.8987716132253527,0.3679094404633956,0.01789948276889974,57.49303057518167,0.08032779566322763
Static Model,NN,14,8,0.3317793317793318,0.4953596287703016,0.9710892326926083,0.3973941368078176,0.8987082595935484,0.391277324799633,0.02428613161621068,52.16150304488838,0.06927368696779013
Updated Model,NN,14,8,0.2970430107526882,0.5127610208816705,0.9672716719130221,0.3761702127659575,0.8964847241727576,0.3748296947462277,0.02606399040852764,65.96172515116632,0.06997807812877
Static Model,NN,14,9,0.23404255319148937,0.39285714285714285,0.9869845734824638,0.2933333333333334,0.9126313188890461,0.29705257604616236,0.012317286141034462,52.16150304488838,0.06835994799621403
Updated Model,NN,14,9,0.2734584450402145,0.33116883116883117,0.9893510146674703,0.29955947136563876,0.9170065716008169,0.2956137011911949,0.009520835205280978,61.54412385704927,0.06735935201868415
Static Model,NN,14,10,0.46286950252343184,0.6888412017167382,0.9768937110709263,0.5536869340232858,0.9441996360331845,0.5536179071981412,0.020342885658631356,52.16150304488838,0.06656129192560911
Updated Model,NN,14,10,0.42016806722689076,0.6974248927038627,0.9736789230460117,0.5244050020169423,0.9365300696807207,0.5291770874166054,0.021571293778746406,46.70460594096221,0.06906521809287369
Static Model,NN,14,11,0.19469026548672566,0.4370860927152318,0.9760230393141786,0.2693877551020408,0.8615557487247348,0.28117934197921535,0.021148540736051928,52.16150304488838,0.06970559502951801
Updated Model,NN,14,11,0.31129032258064515,0.4260485651214128,0.9846627821311366,0.35973904939422185,0.8606240559354218,0.3566174579524231,0.014985802837615848,60.67449164693244,0.06946232286281884
Static Model,NN,14,12,0.15754716981132075,0.3394308943089431,0.972808251289264,0.21520618556701032,0.836082885867797,0.21892451603030072,0.023771927176530372,52.16150304488838,0.07013253401964903
Updated Model,NN,14,12,0.22405271828665568,0.2764227642276423,0.9815372937735807,0.2474977252047316,0.8750527617519692,0.2396033115013696,0.01580077299752285,62.75126157910563,0.07035329705104232
Static Model,NN,14,13,0.1851512373968836,0.33610648918469216,0.971245507110486,0.23877068557919623,0.8768589092702123,0.23584083026326388,0.02493916841058661,52.16150304488838,0.06890833890065551
Updated Model,NN,14,13,0.1568904593639576,0.36938435940099834,0.9649052307280155,0.2202380952380952,0.8808251898236225,0.22522431820269143,0.02952023017174187,52.97938261507079,0.06920164590701461
Static Model,NN,14,14,0.20078740157480315,0.5125628140703518,0.9775446428571428,0.28854314002828857,0.8849630511460052,0.31153524192624893,0.02102655574218394,52.16150304488838,0.07017110800370574
Updated Model,NN,14,14,0.2535885167464115,0.5326633165829145,0.9819196428571428,0.3435980551053484,0.9240272010020827,0.3596100854337691,0.017650815745246545,72.22530034417287,0.07015789998695254
Static Model,NN,14,-1,0.26589830508474577,0.48467622343054867,0.9760841694359577,0.3434025041590053,0.8943913133160543,0.3479110766078969,0.021118925863734626,52.16150304488838,0.0690160718347345
Updated Model,NN,14,-1,0.28419982573337205,0.4836875926841325,0.9776181759036605,0.3580314672521039,0.9029004652287165,0.3602106399274785,0.019301926159766176,60.405841590637074,0.06936825914973659
Static Model,NN,16,9,0.33872502378686964,0.49171270718232046,0.9728785018115017,0.4011267605633802,0.8794572832098484,0.3947990448839321,0.022462558858986393,67.46483429707587,0.058750413125380874
Updated Model,NN,16,9,0.36208530805687206,0.5276243093922652,0.9741031790580191,0.42945474985947163,0.8931424824107757,0.42442454787477446,0.02258944260611594,65.60721240192652,0.05876553896814585
Static Model,NN,16,10,0.19405940594059407,0.3712121212121212,0.9853804153696994,0.2548764629388816,0.8850966478294374,0.26164958077902284,0.01363482848291256,67.46483429707587,0.05937297781929374
Updated Model,NN,16,10,0.2640449438202247,0.3560606060606061,0.9889779047813441,0.3032258064516129,0.8937775358257635,0.3011808397278264,0.011035878670431926,68.93378709396347,0.05960669298656285
Static Model,NN,16,11,0.39528795811518325,0.47384937238493724,0.9694851252742767,0.43101807802093245,0.9288483673385871,0.41727479224334696,0.024105861221241632,67.46483429707587,0.06732399086467922
Updated Model,NN,16,11,0.4555956678700361,0.6600418410041841,0.9724702760626627,0.5390858607432721,0.9363026708299768,0.5349994190889507,0.024396898272137153,71.37455579219386,0.06670183897949755
Static Model,NN,16,12,0.16730401529636713,0.5384615384615384,0.9739500944022044,0.2552881108679796,0.8770646174428107,0.29035939816523637,0.021140861943164273,67.46483429707587,0.0611638929694891
Updated Model,NN,16,12,0.2566995768688293,0.56,0.9829055467673623,0.3520309477756286,0.902472882285072,0.3718076191160276,0.016082959292708383,60.662327240919694,0.061377276899293065
Static Model,NN,16,13,0.1449525452976704,0.35073068893528186,0.9667806296882175,0.20512820512820512,0.8296962951519009,0.21088005818008831,0.027753494870730453,67.46483429707587,0.0621991790831089
Updated Model,NN,16,13,0.2669039145907473,0.4697286012526096,0.9777516966882687,0.340393343419062,0.8692846148059652,0.34366635088109315,0.020135154993757214,60.59104150603525,0.06227605906315148
Static Model,NN,16,14,0.12297426120114395,0.28794642857142855,0.9683880185742716,0.1723446893787575,0.8148271123378635,0.17401314665119144,0.027052256798703357,67.46483429707587,0.05923698004335165
Updated Model,NN,16,14,0.1782178217821782,0.28125,0.9769607592998928,0.21818181818181817,0.8625956377524685,0.21265878210557504,0.020555855516192684,63.182315720943734,0.06019738083705306
Static Model,NN,16,15,0.19421487603305784,0.352059925093633,0.9712711129254478,0.2503328894806924,0.8678195436640568,0.24789673426268743,0.023889959555677787,67.46483429707587,0.06050734990276396
Updated Model,NN,16,15,0.19695528068506185,0.38764044943820225,0.9701229780068378,0.26119873817034706,0.8612460061885913,0.26251086038227756,0.026387460722866,60.36615315102972,0.058763334061950445
Static Model,NN,16,16,0.1744186046511628,0.47468354430379744,0.977652491134978,0.25510204081632654,0.8713692196355375,0.2786261888852524,0.021236380689320964,67.46483429707587,0.05942493421025574
Updated Model,NN,16,16,0.2791044776119403,0.5917721518987342,0.9843873568203271,0.37931034482758624,0.9400079498475953,0.3996992822093087,0.01568789851720479,74.12500071595423,0.058073269901797175
Static Model,NN,16,-1,0.22058067831449127,0.42436974789915966,0.9732233692757617,0.29027895181741337,0.8755904241549983,0.2935999809838465,0.02265950260903705,67.46483429707587,0.0609974647522904
Updated Model,NN,16,-1,0.3001770956316411,0.5027187345526446,0.9784600567042037,0.3759009425244872,0.8991892842023653,0.3782976239407888,0.01960888104869121,65.60529920287081,0.060720173962181434
Static Model,NN,18,10,0.32088799192734613,0.5088,0.9718706047819972,0.3935643564356436,0.8813629976033202,0.39053739546476174,0.024291408876846044,73.18746139481664,0.05354052409529686
Updated Model,NN,18,10,0.3507549361207898,0.4832,0.9746835443037974,0.4064602960969044,0.8904133278774772,0.399144051596449,0.020784694068851,62.3058141968213,0.04923979705199599
Static Model,NN,18,11,0.2965009208103131,0.4749262536873156,0.9839260598754269,0.3650793650793651,0.9022322688213414,0.36759437401662287,0.015473372547309612,73.18746139481664,0.05583273386582732
Updated Model,NN,18,11,0.33191489361702126,0.46017699115044247,0.9857343781394414,0.3856613102595797,0.9373974178102689,0.3838188493511126,0.013216840986643287,61.82321005221456,0.04991814005188644
Static Model,NN,18,12,0.46936114732724904,0.5294117647058824,0.9791325813025632,0.497581202487906,0.9383051017473648,0.48788591920121166,0.018626164781521844,73.18746139481664,0.05455168802291155
Updated Model,NN,18,12,0.5231143552311436,0.6323529411764706,0.9815723757857573,0.5725699067909454,0.9455130462560035,0.5658858380888128,0.016544310817001865,58.89667974202894,0.04937082598917186
Static Model,NN,18,13,0.32186732186732187,0.5390946502057613,0.9777261115416631,0.40307692307692305,0.9105713627540931,0.40608096428444324,0.019419227436057732,73.18746139481664,0.05330722616054118
Updated Model,NN,18,13,0.484984984984985,0.6646090534979424,0.9854760469588679,0.5607638888888888,0.9415027038928558,0.5606786828334669,0.013546682914959461,78.60694714309648,0.04944606893695891
Static Model,NN,18,14,0.20275862068965517,0.42363112391930835,0.9776687046126468,0.2742537313432836,0.8620013712405766,0.28304020346781417,0.020441921663187236,73.18746139481664,0.053112388821318746
Updated Model,NN,18,14,0.30417495029821073,0.4409221902017291,0.9843853153075576,0.36000000000000004,0.893475904365411,0.35860429225879853,0.015056350660335385,79.75693608215079,0.04858941794373095
Static Model,NN,18,15,0.18504901960784315,0.3842239185750636,0.9739659576910933,0.24979321753515307,0.8390367324952623,0.25481792861891017,0.023908418012624055,73.18746139481664,0.0544053849298507
Updated Model,NN,18,15,0.2456445993031359,0.35877862595419846,0.9803381268119062,0.29162357807652534,0.871823308939951,0.2872246719170162,0.01767785365425676,74.79197519994341,0.05526182008907199
Static Model,NN,18,16,0.1564927857935627,0.31333333333333335,0.9693159964407704,0.2087342709104367,0.8522901056862499,0.20718173175862667,0.026520533060496128,73.18746139481664,0.05190861504524946
Updated Model,NN,18,16,0.16971279373368145,0.28888888888888886,0.9725594879301932,0.2138157894736842,0.8651725196364469,0.20820659311219167,0.023359516982561376,49.33769767615013,0.048327367985621095
Static Model,NN,18,17,0.24869791666666666,0.4134199134199134,0.9756594620970751,0.3105691056910569,0.8972913280008141,0.3090106418200461,0.02173426425615895,73.18746139481664,0.053671123925596476
Updated Model,NN,18,17,0.2094736842105263,0.43073593073593075,0.9708946869887195,0.2818696883852691,0.8901272583967409,0.2871905922981095,0.025167756959481397,60.89511255105026,0.04880635300651193
Static Model,NN,18,18,0.1717557251908397,0.5113636363636364,0.977615795213224,0.2571428571428572,0.8958668505072704,0.2876298019957983,0.019770387124345055,73.18746139481664,0.05429914896376431
Updated Model,NN,18,18,0.29653679653679654,0.5189393939393939,0.9870286403030477,0.3774104683195592,0.9240114186220543,0.3862845524021651,0.014299928088063485,57.03874072711915,0.04930309299379587
Static Model,NN,18,-1,0.26241035016172126,0.4611962432031636,0.9763201704309888,0.3344985211078247,0.889543534396698,0.3367722530269908,0.021131713803889153,73.18746139481664,0.053847648203372955
Updated Model,NN,18,-1,0.32449785972999673,0.4871478002965892,0.9802971061175285,0.3895256916996047,0.908104918390051,0.38804483021538694,0.017739249343233877,64.82812370784167,0.04980698711652723
Static Model,NN,20,11,0.3789954337899543,0.4486486486486487,0.9772285121990113,0.4108910891089109,0.8948450625950625,0.400843125168725,0.01924761280173444,61.45801949710585,0.047668999992311
Updated Model,NN,20,11,0.3289156626506024,0.4918918918918919,0.9732419071918355,0.39422382671480144,0.8811401368901369,0.3891857019171861,0.02217862761504241,50.37544089695439,0.044318401953205466
Static Model,NN,20,12,0.36341463414634145,0.38701298701298703,0.9841492584914686,0.3748427672955975,0.8932333762459689,0.3670098708397588,0.014497793987237552,61.45801949710585,0.047373461071401834
Updated Model,NN,20,12,0.416135881104034,0.509090909090909,0.9852017222133631,0.45794392523364486,0.9225961865064223,0.45287388966600267,0.013149311575005134,66.80246980208904,0.04475471586920321
Static Model,NN,20,13,0.40764331210191085,0.41423948220064727,0.9882953276989316,0.41091492776886035,0.906959388167511,0.40501755924069266,0.011635323952665174,61.45801949710585,0.04316855291835964
Updated Model,NN,20,13,0.4,0.47896440129449835,0.9877850422580131,0.43593519882179677,0.9318100794999465,0.43159461885512085,0.011410858805468493,61.52164354384877,0.043661470990628004
Static Model,NN,20,14,0.5684062059238364,0.528178243774574,0.9787593685217668,0.5475543478260869,0.9361728685010721,0.5370728160068106,0.018363749742311673,61.45801949710585,0.045425228076055646
Updated Model,NN,20,14,0.5915649278579356,0.6985583224115334,0.9809280816456706,0.6406249999999999,0.9482291903724562,0.6331994742765489,0.01836072302841059,73.03028888697736,0.04499007714912295
Static Model,NN,20,15,0.2564102564102564,0.4280155642023346,0.9851379365332483,0.32069970845481044,0.8687422940356992,0.3242400826668776,0.013991252355967333,61.45801949710585,0.04497491894289851
Updated Model,NN,20,15,0.25820568927789933,0.4591439688715953,0.9847552224525594,0.330532212885154,0.8842092764107342,0.3372274906483007,0.014573240953847698,62.74126121401787,0.04521342716179788
Static Model,NN,20,16,0.26981450252951095,0.41237113402061853,0.9789188327220539,0.3261977573904179,0.8639977658292051,0.3233237451667943,0.01887288986853836,61.45801949710585,0.044834022177383304
Updated Model,NN,20,16,0.28222996515679444,0.4175257731958763,0.9796523680433743,0.3367983367983368,0.8727231332722329,0.3333399013263311,0.01851779785424629,43.59258065908216,0.04565738886594772
Static Model,NN,20,17,0.21304347826086956,0.29518072289156627,0.9809918673257854,0.24747474747474746,0.8378922323080155,0.2413566718658098,0.017284105604943076,61.45801949710585,0.043440040899440646
Updated Model,NN,20,17,0.19389978213507625,0.2680722891566265,0.9804496890448094,0.225031605562579,0.8622584332106493,0.21829332653887037,0.017303915355965697,69.3611118500121,0.044170684879645705
Static Model,NN,20,18,0.19675456389452334,0.2354368932038835,0.9773241907191835,0.2143646408839779,0.8381011562443818,0.20379611214934712,0.019887871205409656,61.45801949710585,0.04335496807470918
Updated Model,NN,20,18,0.1859504132231405,0.3276699029126214,0.9723170148301706,0.23725834797891038,0.8670301704135603,0.23364106394815204,0.024029979560043515,66.24853257206269,0.043098189169541
Static Model,NN,20,19,0.2782071097372488,0.4295942720763723,0.9774836549194705,0.33771106941838647,0.8982034200409437,0.3347990700143384,0.020785943400186992,61.45801949710585,0.04352437308989465
Updated Model,NN,20,19,0.20524835988753515,0.522673031026253,0.9665763036198374,0.29475100942126514,0.9208334027660772,0.3136579070523244,0.026939225240875643,61.767839482054114,0.043969413032755256
Static Model,NN,20,20,0.18972332015810275,0.4247787610619469,0.9827828083152659,0.2622950819672131,0.8602318852359778,0.27632997940234244,0.017142183052430458,61.45801949710585,0.04691051715053618
Updated Model,NN,20,20,0.31026252983293556,0.5752212389380531,0.9877247800025507,0.40310077519379844,0.9295244776748894,0.4169343654287883,0.01262290102130857,63.7192823428195,0.045495644910261035
Static Model,NN,20,-1,0.3200459946339594,0.4127533366287692,0.9811072238398515,0.36053540587219346,0.8857136462455867,0.3540325793038267,0.01717087177367415,61.45801949710585,0.04506750823929906
Updated Model,NN,20,-1,0.3192540643927319,0.49505684626791896,0.9798634387786669,0.38817829457364345,0.9048831522754531,0.3878708879042686,0.017908506385351568,61.9160451249918,0.044532941398210825
Static Model,NN,22,12,0.3269230769230769,0.47128712871287126,0.9734423238843671,0.38605028386050283,0.8928633589813498,0.3794617306216833,0.02129487299226964,71.21515277400613,0.041159021900966763
Updated Model,NN,22,12,0.27624309392265195,0.49504950495049505,0.9680746561886051,0.3546099290780142,0.8911137915463034,0.3548715449259589,0.025445710990090624,77.30586294201203,0.04127203393727541
Static Model,NN,22,13,0.3864077669902913,0.45958429561200925,0.9807044625315745,0.419831223628692,0.9092007128410694,0.4116902687708697,0.017027991726275993,71.21515277400613,0.04236153396777809
Updated Model,NN,22,13,0.38235294117647056,0.5404157043879908,0.9797572270558518,0.4478468899521531,0.9141428165120398,0.44465853839543995,0.018893512956610733,57.39221954206005,0.038667418994009495
Static Model,NN,22,14,0.2601626016260163,0.3764705882352941,0.9898961549256244,0.30769230769230765,0.9097122974269117,0.3080330213357953,0.009371362109510539,71.21515277400613,0.03866730094887316
Updated Model,NN,22,14,0.32105263157894737,0.3588235294117647,0.9916502946954814,0.33888888888888896,0.9191987178156362,0.3352248621722632,0.008115688031211198,66.41985140088946,0.03941936790943146
Static Model,NN,22,15,0.5586107091172214,0.49550706033376124,0.9755122088127982,0.5251700680272109,0.9245878337004622,0.5136187463253721,0.020346191514328905,71.21515277400613,0.03950982308015227
Updated Model,NN,22,15,0.6152941176470588,0.6713735558408216,0.979546730283469,0.6421117249846531,0.9351695255645548,0.6322414726075986,0.019268400311302173,57.09616397903301,0.040454963920637965
Static Model,NN,22,16,0.32007952286282304,0.6264591439688716,0.9846337356160539,0.4236842105263158,0.8980796693536823,0.44106134946915637,0.013415844257375178,71.21515277400613,0.03949941205792129
Updated Model,NN,22,16,0.3761467889908257,0.6381322957198443,0.9871947796800449,0.47330447330447334,0.92516701267405,0.48407323617694115,0.011070437431641832,72.41324557899497,0.039017189061269164
Static Model,NN,22,17,0.17038539553752535,0.328125,0.9796168958742633,0.22429906542056074,0.8385486500150454,0.22696869397537228,0.01728253277384177,71.21515277400613,0.04198513203300536
Updated Model,NN,22,17,0.23870967741935484,0.43359375,0.9824936850968286,0.3079056865464632,0.8939473452766568,0.31358265514345174,0.01574340138258791,83.6987113028299,0.04220269899815321
Static Model,NN,22,18,0.25241157556270094,0.41424802110817943,0.9758981195621668,0.31368631368631367,0.8630580123131046,0.31180304114721663,0.021055580962696486,71.21515277400613,0.04060944612137973
Updated Model,NN,22,18,0.29174664107485604,0.40105540897097625,0.9790906539433062,0.3377777777777778,0.8485925300498387,0.33171055769763585,0.019130599287733717,69.04827120201662,0.0409142489079386
Static Model,NN,22,19,0.11438474870017332,0.19298245614035087,0.972389840022453,0.14363438520130578,0.8095327015666667,0.13516964866586356,0.02271047952503745,71.21515277400613,0.03944663400761783
Updated Model,NN,22,19,0.16877637130801687,0.23391812865497075,0.976985686219478,0.19607843137254902,0.8490812450604294,0.18725089589059365,0.019974455022878947,58.207068282878026,0.04098946298472583
Static Model,NN,22,20,0.20212765957446807,0.2878787878787879,0.9785994948077463,0.23750000000000002,0.880053283599106,0.23064322400737464,0.017892352275225527,71.21515277400613,0.044749610126018524
Updated Model,NN,22,20,0.15832205683355885,0.35454545454545455,0.9707058658433904,0.2188961646398503,0.8792573638708374,0.22380021064367706,0.025089002977383573,63.96445552096702,0.04496317286975682
Static Model,NN,22,21,0.28101644245142005,0.46534653465346537,0.9755472916081953,0.3504193849021435,0.9064434833163032,0.3499735446992531,0.01998494346779302,71.21515277400613,0.04076736979186535
Updated Model,NN,22,21,0.20724346076458752,0.5099009900990099,0.9654083637384226,0.2947067238912732,0.9073539515873295,0.3104736062180686,0.026968919622794178,61.883116979850456,0.040735891088843346
Static Model,NN,22,22,0.13690476190476192,0.35751295336787564,0.9804031551270815,0.19799139167862267,0.8599468076156952,0.21290630530102786,0.01635970020341498,71.21515277400613,0.047565546818077564
Updated Model,NN,22,22,0.2897196261682243,0.48186528497409326,0.988501314636284,0.3618677042801556,0.9191323419791532,0.3682313984368163,0.01256949609772316,80.8658839080017,0.04713089717552066
Static Model,NN,22,-1,0.28364905284147557,0.4216897233201581,0.9787858976607721,0.3391615338764156,0.887508565398229,0.33549570128238443,0.017885520697886993,71.21515277400613,0.0414837118957869
Updated Model,NN,22,-1,0.30597817734747196,0.49184782608695654,0.9790378390445362,0.37726196115585037,0.9013277186138837,0.37793274372055263,0.018387757961205186,68.02680460359393,0.041433395077051086
Static Model,NN,24,13,0.3338192419825073,0.49141630901287553,0.9734394733820659,0.3975694444444445,0.9067797127475486,0.3920306350824714,0.022427680361218713,75.27525467588566,0.03742287796922028
