Scenario,Model,N,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time
Static Model,SVM,8,7,0.13549618320610687,0.696078431372549,0.9988994171913763,0.22683706070287538,0.9596995417411162,0.3068017457578806,0.0016311733462420059,65.35285813803785,84.72744289296679
Updated Model,SVM,8,7,0.09219025249559601,0.7696078431372549,0.9981888136217588,0.16465652857891977,0.9590237431217128,0.26598335470460105,0.0022284684116266195,19.509569832822308,54.277395183919
Static Model,SVM,8,8,0.16310461192350956,0.5513307984790875,0.9990199355567835,0.2517361111111111,0.8870801080533909,0.29952070920354334,0.0015403682775999427,65.35285813803785,84.76108500105329
Updated Model,SVM,8,8,0.1300877893056664,0.6197718631178707,0.9986470108034482,0.21503957783641162,0.8944807752142651,0.28353670162375827,0.0018277880035992558,14.126201636856422,48.289416450075805
Static Model,SVM,8,-1,0.19776351211430937,0.6383689839572193,0.9987450740960554,0.30197628458498027,0.9156027896090593,0.35486631549091824,0.0018053305216547179,65.35285813803785,84.68383847549558
Updated Model,SVM,8,-1,0.159521113088497,0.6590909090909091,0.9983784026541328,0.2568711736355347,0.9235782642082939,0.3237402715045304,0.0021243085519821693,31.991866061463952,63.36814062530175
Static Model,SVM,10,6,0.19736842105263158,0.6042654028436019,0.9982888661179858,0.2975495915985997,0.901669225982284,0.3447151335773633,0.0022759233419614227,67.34617055393755,74.2210918830242
Updated Model,SVM,10,6,0.19648318042813456,0.6090047393364929,0.9982718116274674,0.2971098265895954,0.9001570231031913,0.34528654937030756,0.0022130815299919787,74.82010630215518,83.04933717194945
Static Model,SVM,10,7,0.23268921095008052,0.7014563106796117,0.9984707806835156,0.3494558645707376,0.9514676766465585,0.4034642164753849,0.002072361879525807,67.34617055393755,73.78722411510535
Updated Model,SVM,10,7,0.25935828877005346,0.7063106796116505,0.9986470104188725,0.37940026075619293,0.9605365412903524,0.427503905905767,0.0019798895018833837,47.68737657414749,70.54136212309822
Static Model,SVM,10,8,0.16783216783216784,0.6552901023890785,0.9985034684570092,0.26722338204592905,0.908601553725134,0.3311458416964046,0.002039658682729149,67.34617055393755,86.67957760510035
Updated Model,SVM,10,8,0.12950094756790903,0.6996587030716723,0.9979165097416671,0.21855010660980811,0.9021677334158941,0.3004418183028342,0.00254018200939794,23.590626271208748,55.92958363099024
Static Model,SVM,10,9,0.1320049813200498,0.6162790697674418,0.9989156186445375,0.21743589743589745,0.9154051192180522,0.28489179281895005,0.0016750233820683113,67.34617055393755,75.27723130211234
Updated Model,SVM,10,9,0.09744990892531877,0.622093023255814,0.9984992048343796,0.16850393700787403,0.9178197378950042,0.2458214745177082,0.0020129275358816076,19.941606604028493,51.982006532140076
Static Model,SVM,10,10,0.1411917098445596,0.5532994923857868,0.9989326761688333,0.22497420020639836,0.9063662808704739,0.27913987213845426,0.0016281499576130027,67.34617055393755,69.74998669908382
Updated Model,SVM,10,10,0.14153132250580047,0.6192893401015228,0.9988417191446061,0.23040604343720492,0.907159585032063,0.2956923596595153,0.0017299323743411106,16.3427728228271,45.92360484297387
Static Model,SVM,10,-1,0.1810394060536836,0.6356951871657754,0.9986222821908299,0.2818195288190843,0.9187763329816858,0.338771272153008,0.0019382232725081248,67.34617055393755,75.9430223208852
Updated Model,SVM,10,-1,0.1644064958982086,0.6564171122994652,0.9984352513844685,0.26295354130405674,0.91068838853162,0.32800921489374374,0.002095202382649409,36.4764977148734,61.48517886023037
Static Model,SVM,12,7,0.19838420107719928,0.6088154269972452,0.99823486073307,0.2992552471225457,0.8917216825317807,0.3468857054471213,0.002305582453840065,83.26992187998258,61.43533793184906
Updated Model,SVM,12,7,0.20945945945945946,0.5977961432506887,0.9983542421327658,0.3102215868477484,0.8905134158585061,0.35323157747320766,0.0021830675127125485,74.68408230901696,62.42935160594061
Static Model,SVM,12,8,0.2025089605734767,0.7040498442367601,0.9983201331614241,0.31454418928322897,0.9442678285166163,0.37703423749256937,0.0020888344481778294,83.26992187998258,59.53823835309595
Updated Model,SVM,12,8,0.2528344671201814,0.6947040498442367,0.9987089754347188,0.370739817123857,0.95246968732025,0.41862240622329283,0.0019678305061382505,42.19518955796957,51.252243555150926
Static Model,SVM,12,9,0.19912280701754387,0.6579710144927536,0.9982416825273384,0.3057239057239058,0.9165170787836276,0.3613508654288035,0.002188720074952929,83.26992187998258,59.3133210670203
Updated Model,SVM,12,9,0.17734375,0.6579710144927536,0.9980029197279469,0.27938461538461534,0.9157243919767148,0.3409340695483845,0.0025111094505312873,25.086368935881183,43.10222038207576
Static Model,SVM,12,10,0.11275626423690205,0.7333333333333333,0.9986100594178281,0.1954590325765054,0.9610340860579253,0.2872160880758842,0.0018329471611977619,83.26992187998258,59.81886206078343
Updated Model,SVM,12,10,0.08605577689243028,0.8,0.9979978033822456,0.15539568345323743,0.9632921650645342,0.2619912562813791,0.002222804088209244,21.4726494171191,46.10897058993578
Static Model,SVM,12,11,0.138268156424581,0.5755813953488372,0.9988232404887133,0.22297297297297297,0.9130610112421245,0.28172225050359995,0.001678360912890278,83.26992187998258,56.56789008597843
Updated Model,SVM,12,11,0.16817359855334538,0.5406976744186046,0.9990807632223427,0.25655172413793104,0.9042960635584225,0.30120805150987756,0.0015733107644955334,19.96068434882909,33.80017569405027
Static Model,SVM,12,12,0.12944523470839261,0.56875,0.998838589525817,0.21089223638470456,0.9117772255354865,0.2709611565722375,0.0016358641164346964,83.26992187998258,55.687866205116734
Updated Model,SVM,12,12,0.11027027027027027,0.6375,0.9984974998124007,0.1880184331797235,0.9156133624675024,0.26472525747437403,0.0021146954209771093,12.852435312001035,30.81303847115487
Static Model,SVM,12,-1,0.16993118051879302,0.6437165775401069,0.9985114276423651,0.2688817534552562,0.9192011931342218,0.3302464734898154,0.0019550515279155934,83.26992187998258,58.726919283973984
Updated Model,SVM,12,-1,0.163547462485247,0.6483957219251337,0.9984403672854034,0.2612091019254073,0.9177617873400606,0.325139755109018,0.002095469623843997,32.70856831346949,44.584333383051366
Static Model,SVM,14,8,0.20276497695852536,0.56957928802589,0.9983585029546946,0.2990654205607477,0.8812794993640307,0.3392060671870768,0.002229459925638682,69.53024695604108,49.347172557143494
Updated Model,SVM,14,8,0.19383259911894274,0.56957928802589,0.9982789152191647,0.28923582580115037,0.8792466083642282,0.33161715545320214,0.002265114973593694,66.58999951509759,49.45465775416233
Static Model,SVM,14,9,0.2503176620076239,0.7035714285714286,0.9986609363497085,0.3692596063730085,0.9424338733622094,0.41917318572835105,0.001930004684829559,69.53024695604108,49.24369339318946
Updated Model,SVM,14,9,0.24024390243902438,0.7035714285714286,0.9985952764678963,0.35818181818181816,0.9524242215251253,0.4106270846409675,0.002030754870240201,39.14868458989076,42.49719995702617
Static Model,SVM,14,10,0.26123936816524906,0.7003257328990228,0.9986072146282258,0.38053097345132736,0.9610390163724161,0.4272098366973626,0.001974660386103553,69.53024695604108,49.3390605810564
Updated Model,SVM,14,10,0.16093635698610095,0.7166123778501629,0.9975447183589009,0.2628434886499402,0.9675836060884762,0.33887679999851905,0.002870533425415725,25.036180277122185,35.31985397613607
Static Model,SVM,14,11,0.18361955085865259,0.6435185185185185,0.998617163095167,0.2857142857142857,0.900934437365463,0.3432756165825388,0.001956859369755944,69.53024695604108,49.426353488117456
Updated Model,SVM,14,11,0.11843202668890743,0.6574074074074074,0.9977496567778905,0.20070671378091876,0.8919099154252647,0.2784101176193805,0.002557958614251951,18.657338856020942,30.61663631303236
Static Model,SVM,14,12,0.11220472440944881,0.6477272727272727,0.999040967786864,0.19127516778523487,0.9532261811893286,0.2693277153336522,0.001593342635771852,69.53024695604108,49.24881389015354
Updated Model,SVM,14,12,0.06559263521288838,0.6477272727272727,0.9983226884737062,0.11912225705329155,0.9518476814746282,0.20576740550349323,0.002216853117519094,19.04788080882281,31.233666738960892
Static Model,SVM,14,13,0.1780821917808219,0.5449101796407185,0.9990131120794286,0.2684365781710914,0.8936242513688843,0.3111391563950582,0.001582932876959035,69.53024695604108,49.27137871691957
Updated Model,SVM,14,13,0.1440677966101695,0.6107784431137725,0.998664915736485,0.23314285714285718,0.8890606063137796,0.29621071754245076,0.0018820087596173912,15.508243029005826,28.606618399033323
Static Model,SVM,14,14,0.148,0.5736434108527132,0.9990429803303608,0.2352941176470588,0.9093464808329321,0.2910515515604791,0.0015344144425262344,69.53024695604108,49.31849131803028
Updated Model,SVM,14,14,0.09010989010989011,0.6356589147286822,0.9982590598525275,0.15784408084696824,0.9164311069388787,0.2388959425170703,0.0023183288299003352,12.534570652991533,26.28748545702547
Static Model,SVM,14,-1,0.19962137147665124,0.6343582887700535,0.9987629834156779,0.30367999999999995,0.9201839497682102,0.3554108707013561,0.0018288096132159076,69.53024695604108,49.313566277801456
Updated Model,SVM,14,-1,0.14393157351423094,0.6524064171122995,0.9982021760349639,0.23583423945874113,0.9090990303211889,0.3058887387410182,0.002305936126632937,28.07469967556452,34.85944551362523
Static Model,SVM,16,9,0.1961783439490446,0.5746268656716418,0.9983059210900318,0.2924976258309592,0.8836066069530392,0.33511018427502154,0.0022190386831715102,65.03276531794108,43.59119549393654
Updated Model,SVM,16,9,0.17282608695652174,0.5932835820895522,0.9980216796621848,0.2676767676767677,0.8821045744318166,0.3195132235715236,0.002437585666400563,65.34757268382236,41.777477107942104
Static Model,SVM,16,10,0.23809523809523808,0.6719367588932806,0.9985742449979194,0.3516028955532575,0.919708988302045,0.39945394437573156,0.001935910712401516,65.03276531794108,48.30464059393853
Updated Model,SVM,16,10,0.2351313969571231,0.6719367588932806,0.9985537796151144,0.34836065573770497,0.9349438989573122,0.39695187964598605,0.0020453646434386154,39.867448462871835,41.53636924899183
Static Model,SVM,16,11,0.2590448625180897,0.7047244094488189,0.9986652022548304,0.3788359788359788,0.9663989720834715,0.426770772722712,0.0018834589818067305,65.03276531794108,48.177730886032805
Updated Model,SVM,16,11,0.25068870523415976,0.7165354330708661,0.9985992582435699,0.3714285714285714,0.9713707464082786,0.42331991419851395,0.0020772818763276123,33.83847543806769,32.7437726308126
Static Model,SVM,16,12,0.21052631578947367,0.6141732283464567,0.9984469048382439,0.3135678391959799,0.8916777313171839,0.3590022466076135,0.002079038246831975,65.03276531794108,43.58573871804401
Updated Model,SVM,16,12,0.1927710843373494,0.6299212598425197,0.998262716392999,0.2952029520295203,0.8893828550501433,0.3478536585004419,0.002392197796995556,20.667611834127456,27.998781346017495
Static Model,SVM,16,13,0.147005444646098,0.7641509433962265,0.9988744039457258,0.2465753424657534,0.9790851188821165,0.3348638010752419,0.0016843407613254288,65.03276531794108,43.661999051924795
Updated Model,SVM,16,13,0.1202113606340819,0.8584905660377359,0.9984514527010895,0.21089223638470453,0.9749581721045543,0.3209189017275454,0.0019641129073586436,20.503770189126953,27.286209384910762
Static Model,SVM,16,14,0.1278825995807128,0.6224489795918368,0.9989699090654824,0.2121739130434783,0.9451400499290259,0.28182804722371047,0.0015514174969203987,65.03276531794108,43.50886101881042
Updated Model,SVM,16,14,0.07603092783505154,0.6020408163265306,0.9982809078443813,0.13501144164759726,0.9450185647542555,0.21353311745712444,0.0020338039590272216,16.912513519171625,26.10662568314001
Static Model,SVM,16,15,0.17316017316017315,0.5194805194805194,0.9989630872712141,0.2597402597402597,0.8866359907286813,0.2995254760872275,0.0015865710790781196,65.03276531794108,43.64882244798355
Updated Model,SVM,16,15,0.1958997722095672,0.5584415584415584,0.9990426748710113,0.29005059021922425,0.8790743517298464,0.3303860747078205,0.001739024595600616,14.970271655125543,24.98711326601915
Static Model,SVM,16,16,0.14512471655328799,0.5871559633027523,0.9990404009395885,0.23272727272727273,0.9041119784473012,0.2915927745826986,0.001508639911869582,65.03276531794108,43.647779239108786
Updated Model,SVM,16,16,0.09735744089012517,0.6422018348623854,0.99843553518113,0.1690821256038647,0.9156917463912004,0.24964474460538713,0.002164944455273262,12.247834324836731,22.40869615599513
Static Model,SVM,16,-1,0.19436445907034142,0.6316844919786097,0.9987300093003795,0.29726329034287513,0.9177672183567359,0.3499451778301712,0.0018060519841756567,65.03276531794108,44.76584593122243
Updated Model,SVM,16,-1,0.16587436332767402,0.6530748663101604,0.998456000563935,0.264554562686163,0.9133754679319261,0.32863405425519526,0.0021067894875527625,28.044437263393775,30.605630602978636
Static Model,SVM,18,10,0.19583333333333333,0.597457627118644,0.99827579149868,0.29497907949790797,0.8884490795253259,0.34141876562668055,0.0022930608783214425,66.86358280084096,38.249622798059136
Updated Model,SVM,18,10,0.199438202247191,0.6016949152542372,0.9983013732271863,0.2995780590717299,0.8891962840527126,0.3457822478935315,0.0022731943879525625,70.20630225189961,42.601261305157095
Static Model,SVM,18,11,0.22052067381316998,0.6101694915254238,0.9984625381167754,0.32395950506186727,0.9118050549402301,0.36622961935260995,0.0020713750821158253,66.86358280084096,38.23603751999326
Updated Model,SVM,18,11,0.21818181818181817,0.6101694915254238,0.9984446309068211,0.32142857142857145,0.9227996249969415,0.36427486227909234,0.0021640640081991014,41.744620388839394,33.631974769057706
Static Model,SVM,18,12,0.24165341812400637,0.7169811320754716,0.9986262611792154,0.36147443519619504,0.9492969501720122,0.41575938319418565,0.0019258949649854453,66.86358280084096,38.151436992920935
Updated Model,SVM,18,12,0.17060085836909872,0.75,0.9978869492253852,0.2779720279720279,0.9648660412709407,0.35708744243966845,0.0024332701395968002,30.916516336146742,30.624303520889953
Static Model,SVM,18,13,0.2573099415204678,0.704,0.9985111434009373,0.3768736616702355,0.9436682998254211,0.42506274791102305,0.002027951622219304,66.86358280084096,38.17942978814244
Updated Model,SVM,18,13,0.1960352422907489,0.712,0.9979483453738002,0.307426597582038,0.9474145714622145,0.3729338634814572,0.0025857247498574463,20.00543313799426,26.08663547807373
Static Model,SVM,18,14,0.16387959866220736,0.593939393939394,0.9985495159936967,0.25688073394495414,0.902477519869692,0.3114853266806191,0.002003616051565656,66.86358280084096,38.19827541289851
Updated Model,SVM,18,14,0.1336573511543135,0.6666666666666666,0.9980353232507214,0.22267206477732795,0.8912056540570714,0.29793836538460805,0.0025805870935763794,17.200250159949064,24.37718927487731
Static Model,SVM,18,15,0.09791666666666667,0.7230769230769231,0.9988462640443689,0.1724770642201835,0.9404126467971171,0.2658185797732906,0.0016746117543331594,66.86358280084096,38.1153292551171
Updated Model,SVM,18,15,0.07004470938897168,0.7230769230769231,0.9983576530298999,0.12771739130434784,0.9463649698764414,0.22472784156944228,0.0021919217456227713,16.558865789091215,24.125964373815805
Static Model,SVM,18,16,0.1569620253164557,0.6262626262626263,0.9990534760452694,0.2510121457489879,0.926670809888783,0.31321948910892033,0.0015623078508252512,66.86358280084096,38.1901831550058
Updated Model,SVM,18,16,0.12633832976445397,0.5959595959595959,0.9988539385629208,0.20848056537102475,0.9243540172648039,0.27404323416135346,0.0017788487752002982,14.51164854108356,22.921083924826235
Static Model,SVM,18,17,0.16745283018867924,0.5071428571428571,0.998920451057037,0.25177304964539005,0.9080502736763293,0.2910013426807498,0.0016272980718804837,66.86358280084096,38.18716736207716
Updated Model,SVM,18,17,0.16236162361623616,0.6285714285714286,0.9987055645375846,0.25806451612903225,0.8933476654524397,0.3190355224978702,0.0017511957158938204,12.48679667012766,21.40099952905439
Static Model,SVM,18,18,0.13513513513513514,0.5913978494623656,0.999002312588257,0.22,0.9004635879461356,0.282381746746731,0.0015482995231777656,66.86358280084096,38.175689115189016
Updated Model,SVM,18,18,0.08892355694227769,0.6129032258064516,0.9984139328326136,0.1553133514986376,0.920097339354119,0.23304989634718418,0.002243006818974768,10.832968100905418,19.957671626936644
Static Model,SVM,18,-1,0.18957915831663327,0.6323529411764706,0.9986941948804708,0.29170521122417514,0.9189918429520596,0.34578043867045455,0.0018593795332693703,66.86358280084096,38.187019044378154
Updated Model,SVM,18,-1,0.15481434864694776,0.6577540106951871,0.9983275234385481,0.25063678043810494,0.9128954090733304,0.3185868651528159,0.002222423714985994,26.05148904178188,27.303009311409873
Static Model,SVM,20,11,0.20941558441558442,0.6172248803827751,0.9983883483555184,0.31272727272727274,0.8871028324655581,0.3589236240388943,0.002237890994766302,71.42467351281084,33.83474840503186
Updated Model,SVM,20,11,0.19783616692426584,0.6124401913875598,0.9982945485243581,0.29906542056074764,0.8877689390560031,0.34746204166905703,0.0022763308772065826,68.84574216115288,34.16865167487413
Static Model,SVM,20,12,0.2354014598540146,0.6056338028169014,0.9985702631795869,0.3390275952693824,0.9171596644714702,0.3770172553984971,0.002032657038384612,71.42467351281084,33.96537606581114
Updated Model,SVM,20,12,0.22280701754385965,0.596244131455399,0.998496360282309,0.3243933588761174,0.9175565823839511,0.3638969238812226,0.0021482898131133014,42.025833033025265,31.381465156096965
Static Model,SVM,20,13,0.2565543071161049,0.6954314720812182,0.9987010144593861,0.374829001367989,0.9382687782149054,0.42190956509013383,0.0018702531176452426,71.42467351281084,33.803313391050324
Updated Model,SVM,20,13,0.24006908462867013,0.7055837563451777,0.9985844752752172,0.3582474226804124,0.9451042230656794,0.4110621906276636,0.0020369269050664845,29.358954047085717,27.513122255913913
Static Model,SVM,20,14,0.28256880733944956,0.7162790697674418,0.9987152265550164,0.4052631578947368,0.9734976136197828,0.44939925900240624,0.0019113343467783964,71.42467351281084,33.94332756707445
Updated Model,SVM,20,14,0.1657754010695187,0.7209302325581395,0.9976123679341014,0.26956521739130435,0.980234496135055,0.34499541416005586,0.0028365144779166286,20.906440635910258,24.294729025103152
Static Model,SVM,20,15,0.20877192982456141,0.6102564102564103,0.9985020451205612,0.3111111111111111,0.8694694971276375,0.35637741577571536,0.0020913105099422667,71.42467351281084,33.96758052520454
Updated Model,SVM,20,15,0.15178571428571427,0.6102564102564103,0.9978937674275823,0.24310520939734423,0.8672828073473092,0.30366004746997943,0.002702420127041806,17.523306268965825,22.344702932052314
Static Model,SVM,20,16,0.1655328798185941,0.7448979591836735,0.9988829292834546,0.27087198515769945,0.9725468092643424,0.35082614244978233,0.0017009090402187797,71.42467351281084,33.82759028789587
Updated Model,SVM,20,16,0.11404728789986092,0.8367346938775511,0.9981439003106765,0.20073439412484698,0.9740714522165005,0.3085169680497193,0.0022218084821724973,17.41914267791435,21.691521344007924
Static Model,SVM,20,17,0.10857142857142857,0.6031746031746031,0.9990421047545145,0.18401937046004843,0.9490753037533421,0.2556333012653145,0.0015610224598707353,71.42467351281084,33.93377350992523
Updated Model,SVM,20,17,0.07169811320754717,0.6031746031746031,0.9985304693118219,0.1281618887015177,0.9539854469150845,0.20761350714354765,0.0021259691483520005,15.670265021035448,21.436556841013953
Static Model,SVM,20,18,0.1772853185595568,0.5871559633027523,0.9990278926588841,0.2723404255319149,0.8804620315624044,0.32228768228046306,0.001578256778778562,71.42467351281084,33.90262571000494
Updated Model,SVM,20,18,0.12941176470588237,0.6055045871559633,0.998615741885604,0.21324717285945075,0.8939144536053776,0.27950328148885095,0.001855522383358864,14.18740840209648,20.140023324172944
Static Model,SVM,20,19,0.17404129793510326,0.5175438596491229,0.9990477895927666,0.2604856512141281,0.9194194193070699,0.2997575386520738,0.0015450835764576423,71.42467351281084,33.816986645106226
Updated Model,SVM,20,19,0.1643835616438356,0.5263157894736842,0.998979571533741,0.25052192066805845,0.9046356700653564,0.293759037828398,0.001638905901084347,12.414964372990653,18.71500332886353
Static Model,SVM,20,20,0.1484848484848485,0.5903614457831325,0.9991046685141761,0.23728813559322037,0.9207113949141118,0.2957770780576719,0.0014755716875523809,71.42467351281084,33.931707452982664
Updated Model,SVM,20,20,0.08635578583765112,0.6024096385542169,0.998402614936403,0.1510574018126888,0.8968456343241175,0.22767351118220702,0.0022660463211624394,10.580899141030386,18.036312567070127
Static Model,SVM,20,-1,0.20522227017695296,0.6356951871657754,0.998798229292621,0.3102773246329527,0.9200693379673592,0.36075675377045285,0.0018004278469866573,71.42467351281084,33.892702956008726
Updated Model,SVM,20,-1,0.15503377291733678,0.6443850267379679,0.9983553819032888,0.24993518278454757,0.9197626551261999,0.3155509911813207,0.0022108736318361844,24.893295576120728,23.972208844916896
Static Model,SVM,22,12,0.19387755102040816,0.6195652173913043,0.9982990963949598,0.29533678756476683,0.8908746520267394,0.3459721973502267,0.002280831125321657,70.72327947383747,31.781952584860846
Updated Model,SVM,22,12,0.20614828209764918,0.6195652173913043,0.9984085295313135,0.3093622795115332,0.8928369620985606,0.35679636579741864,0.0022268342284383004,68.45751410280354,31.04449946107343
Static Model,SVM,22,13,0.2378167641325536,0.5893719806763285,0.9985117093455899,0.33888888888888885,0.9009551273729628,0.3737847656885251,0.002050534755104548,70.72327947383747,31.945782314054668
Updated Model,SVM,22,13,0.23106060606060605,0.5893719806763285,0.9984648094300097,0.3319727891156462,0.9022627820841042,0.36841632307895966,0.00215364587110835,45.716876726131886,28.007343907142058
Static Model,SVM,22,14,0.23210831721470018,0.7017543859649122,0.9985992558546728,0.3488372093023256,0.9312174199373897,0.40309165048132584,0.0019402253101451913,70.72327947383747,31.81554231699556
Updated Model,SVM,22,14,0.24390243902439024,0.7017543859649122,0.9986774223806397,0.36199095022624433,0.9513814145040412,0.41323586385846883,0.0019689204170641656,32.47709626611322,25.746023057959974
Static Model,SVM,22,15,0.26464646464646463,0.6858638743455497,0.9986742957196011,0.3819241982507288,0.9682089983416992,0.42553662700137695,0.0019354723092921671,70.72327947383747,31.893708135932684
Updated Model,SVM,22,15,0.17876344086021506,0.6963350785340314,0.9979082637651252,0.2844919786096257,0.9772954515490799,0.35215240719644497,0.002566640914564677,22.53160957014188,22.857947438023984
Static Model,SVM,22,16,0.2589118198874296,0.6934673366834171,0.9985742425663634,0.3770491803278688,0.9206298251993438,0.42319579365908594,0.002051110005165313,70.72327947383747,31.93935713893734
Updated Model,SVM,22,16,0.2161741835147745,0.6984924623115578,0.9982365631741863,0.33016627078384797,0.9248326065189902,0.3879744396388233,0.002315420988479911,18.507802177919075,20.495423038955778
Static Model,SVM,22,17,0.17494600431965443,0.574468085106383,0.9986180158209048,0.2682119205298013,0.9058195610277179,0.3165187978187907,0.001984119454133029,70.72327947383747,31.85165428905748
Updated Model,SVM,22,17,0.12849162011173185,0.6524822695035462,0.9978957571209706,0.2147024504084014,0.8872229080616448,0.2889425764124041,0.0026687849507694046,17.19167035096325,19.692453373922035
Static Model,SVM,22,18,0.10614525139664804,0.7755102040816326,0.9989650751961979,0.18673218673218672,0.9573496695984989,0.2866772398745144,0.0016719987495261138,70.72327947383747,31.983969571068883
Updated Model,SVM,22,18,0.09302325581395349,0.8163265306122449,0.9987524622455679,0.16701461377870563,0.959955119795314,0.27531969417736374,0.0018865714648844134,16.892908692127094,19.98660950199701
Static Model,SVM,22,19,0.12011173184357542,0.6323529411764706,0.9989369352468499,0.20187793427230047,0.9704299834030974,0.275291258085986,0.0016035853330200569,70.72327947383747,31.990996617125347
Updated Model,SVM,22,19,0.07992565055762081,0.6323529411764706,0.998374136259888,0.1419141914191419,0.9681466675398651,0.2244283900969744,0.0019703799218401354,14.642753637162969,18.74923947895877
Static Model,SVM,22,20,0.18541033434650456,0.5596330275229358,0.9990119751117781,0.2785388127853881,0.875497900420002,0.32174893932416165,0.0016191814163875509,70.72327947383747,32.00477638002485
Updated Model,SVM,22,20,0.1341991341991342,0.5688073394495413,0.9986023825157114,0.21716287215411562,0.8748978933438785,0.2758297162984875,0.0018286868491702247,13.233258041087538,17.497560819843784
Static Model,SVM,22,21,0.16717325227963525,0.5392156862745098,0.9989963418065847,0.25522041763341063,0.9249999448060263,0.29986660559879275,0.0015864012196595788,70.72327947383747,31.857983986847103
Updated Model,SVM,22,21,0.18579234972677597,0.6666666666666666,0.9989619485351593,0.2905982905982906,0.9167908531074943,0.35159287135104594,0.0016554418014834685,11.888313811039552,16.620400798041373
Static Model,SVM,22,22,0.13213213213213212,0.5866666666666667,0.9989995060060906,0.2156862745098039,0.8823854035386183,0.2781029768834337,0.0015723273098644391,70.72327947383747,32.00682989903726
Updated Model,SVM,22,22,0.07234726688102894,0.6,0.9981021879553029,0.1291248206599713,0.91015850082508,0.20789804242501547,0.0024760075068578904,10.686641901964322,15.771803923882544
Static Model,SVM,22,-1,0.19663621262458472,0.6330213903743316,0.9987442235134341,0.300063371356147,0.9185829755751926,0.3523632287061808,0.0018450706140281175,70.72327947383747,31.915686657631092
Updated Model,SVM,22,-1,0.16048572366261896,0.6537433155080213,0.9983985865266382,0.25770750988142294,0.9129268157290222,0.32339880593242354,0.002156122446975163,24.747858661586758,21.49720952725461
