Splitting Approach,Metric,Performance Value
Random 50%/50%,MCC,0.44857432245592815
Time-based 50%/50%,AUC,0.9286054239429857
Time-based 50%/50%,F-1,0.37129641205150643
Time-based 50%/50%,MCC,0.36319977354259014
Time-based 60%/40%,AUC,0.9294772066102258
Time-based 60%/40%,F-1,0.40082104870311625
Time-based 60%/40%,MCC,0.3997217602651613
Time-based 70%/30%,AUC,0.9117982467153335
Time-based 70%/30%,F-1,0.33458445040214474
Time-based 70%/30%,MCC,0.3293423295759009
Time-based 80%/20%,AUC,0.9133087807741451
Time-based 80%/20%,F-1,0.3331962155491567
Time-based 80%/20%,MCC,0.330252190841228
Time-based 90%/10%,AUC,0.5
Time-based 90%/10%,F-1,0.0
Time-based 90%/10%,MCC,0.0
Random 90%/10%,AUC,0.5
Random 90%/10%,F-1,0.0
Random 90%/10%,MCC,0.0
Random 80%/20%,AUC,0.5
Random 80%/20%,F-1,0.0
Random 80%/20%,MCC,0.0
Random 70%/30%,AUC,0.9465581419224394
Random 70%/30%,F-1,0.4508042615416754
Random 70%/30%,MCC,0.4439309728233222
Random 60%/40%,AUC,0.9434400405293669
Random 60%/40%,F-1,0.45438340625506396
Random 60%/40%,MCC,0.44845406725828807
Random 50%/50%,AUC,0.9457412584239476
Random 50%/50%,F-1,0.46225560015538003
Random 50%/50%,MCC,0.45651674122247893
Time-based 50%/50%,AUC,0.9265154638186706
Time-based 50%/50%,F-1,0.3917037861915368
Time-based 50%/50%,MCC,0.38795131934944277
Time-based 60%/40%,AUC,0.9294113421560884
Time-based 60%/40%,F-1,0.38724460569028074
Time-based 60%/40%,MCC,0.3879294442615619
Time-based 70%/30%,AUC,0.5
Time-based 70%/30%,F-1,0.0
Time-based 70%/30%,MCC,0.0
Time-based 80%/20%,AUC,0.9109583269651345
Time-based 80%/20%,F-1,0.3331985442782046
Time-based 80%/20%,MCC,0.3292244558330406
Time-based 90%/10%,AUC,0.9415037816777241
Time-based 90%/10%,F-1,0.43375680580762255
Time-based 90%/10%,MCC,0.4352347934514547
Random 90%/10%,AUC,0.9450833764959439
Random 90%/10%,F-1,0.47964376590330793
Random 90%/10%,MCC,0.47430897910676956
Random 80%/20%,AUC,0.9433736105920764
Random 80%/20%,F-1,0.45428109854604204
Random 80%/20%,MCC,0.4477902314028804
Random 70%/30%,AUC,0.9416904194735561
Random 70%/30%,F-1,0.45725646123260444
Random 70%/30%,MCC,0.4520164070483018
Random 60%/40%,AUC,0.9447190594692384
Random 60%/40%,F-1,0.4531098936513052
Random 60%/40%,MCC,0.4468644993008872
Random 50%/50%,AUC,0.9418163645336306
Random 50%/50%,F-1,0.438943894389439
Random 50%/50%,MCC,0.4321379644685565
Time-based 50%/50%,AUC,0.9278342568885679
Time-based 50%/50%,F-1,0.40092228400922286
Time-based 50%/50%,MCC,0.39579492155956153
Time-based 60%/40%,AUC,0.9273409089407474
Time-based 60%/40%,F-1,0.391344898339862
Time-based 60%/40%,MCC,0.3899881687251066
Time-based 70%/30%,AUC,0.9131663897121463
Time-based 70%/30%,F-1,0.3451472191930207
Time-based 70%/30%,MCC,0.34082901437412266
Time-based 80%/20%,AUC,0.9124901570442391
Time-based 80%/20%,F-1,0.33415233415233414
Time-based 80%/20%,MCC,0.33094049075097426
Time-based 90%/10%,AUC,0.9402093229846689
Time-based 90%/10%,F-1,0.42049469964664304
Time-based 90%/10%,MCC,0.41939151597314883
Random 90%/10%,AUC,0.9406100623930245
Random 90%/10%,F-1,0.43139841688654357
Random 90%/10%,MCC,0.42567174197892066
Random 80%/20%,AUC,0.9450351641024286
Random 80%/20%,F-1,0.4487137740149788
Random 80%/20%,MCC,0.44296548476317343
Random 70%/30%,AUC,0.9437508794518112
Random 70%/30%,F-1,0.46137384977530493
Random 70%/30%,MCC,0.455229082720262
Random 60%/40%,AUC,0.9430752098104175
Random 60%/40%,F-1,0.4535078885532058
Random 60%/40%,MCC,0.44859378017737783
Random 50%/50%,AUC,0.939922110684833
Random 50%/50%,F-1,0.4466325324931075
Random 50%/50%,MCC,0.4410574791554498
