Splitting Approach,Metric,Performance Value
Random 90%/10%,F-1,0.29172932330827067
Random 90%/10%,MCC,0.28772367774067203
Random 80%/20%,AUC,0.8333004289695188
Random 80%/20%,F-1,0.34162162162162163
Random 80%/20%,MCC,0.33788712757359146
Random 70%/30%,AUC,0.7902136379138285
Random 70%/30%,F-1,0.22625169147496613
Random 70%/30%,MCC,0.2306208010288891
Random 60%/40%,AUC,0.8116304246446245
Random 60%/40%,F-1,0.2691645956796024
Random 60%/40%,MCC,0.2704440497789861
Random 50%/50%,AUC,0.7943106954417556
Random 50%/50%,F-1,0.23010577705451588
Random 50%/50%,MCC,0.23753890041781858
Time-based 50%/50%,AUC,0.7723839911369387
Time-based 50%/50%,F-1,0.1933050447901933
Time-based 50%/50%,MCC,0.19305746984335162
Time-based 60%/40%,AUC,0.7757068408274226
Time-based 60%/40%,F-1,0.2032154340836013
Time-based 60%/40%,MCC,0.20857239483017767
Time-based 70%/30%,AUC,0.7393234970646873
Time-based 70%/30%,F-1,0.19122169415711487
Time-based 70%/30%,MCC,0.1853791392734683
Time-based 80%/20%,AUC,0.7302864781967701
Time-based 80%/20%,F-1,0.18933901918976545
Time-based 80%/20%,MCC,0.18519560467263577
Time-based 90%/10%,AUC,0.7681383957248363
Time-based 90%/10%,F-1,0.20202020202020202
Time-based 90%/10%,MCC,0.1986688334129656
Random 90%/10%,AUC,0.8165317362549069
Random 90%/10%,F-1,0.25660964230171074
Random 90%/10%,MCC,0.2578857733320437
Random 80%/20%,AUC,0.8336913095780853
Random 80%/20%,F-1,0.322165820642978
Random 80%/20%,MCC,0.3178766151506056
Random 70%/30%,AUC,0.8154784365606149
Random 70%/30%,F-1,0.28128903322508125
Random 70%/30%,MCC,0.2836010677503251
Random 60%/40%,AUC,0.8076839331593888
Random 60%/40%,F-1,0.2670771598999423
Random 60%/40%,MCC,0.26858554729423173
Random 50%/50%,AUC,0.8334530186269322
Random 50%/50%,F-1,0.3096126255380201
Random 50%/50%,MCC,0.305998428857417
Time-based 50%/50%,AUC,0.7539221905896023
Time-based 50%/50%,F-1,0.19459091682258886
Time-based 50%/50%,MCC,0.20326151756233884
Time-based 60%/40%,AUC,0.7721867573711643
Time-based 60%/40%,F-1,0.2073249089740844
Time-based 60%/40%,MCC,0.21286555285197517
Time-based 70%/30%,AUC,0.7382268139904367
Time-based 70%/30%,F-1,0.19317524580682474
Time-based 70%/30%,MCC,0.18892159263332386
Time-based 80%/20%,AUC,0.7229586714936178
Time-based 80%/20%,F-1,0.19327373350361857
Time-based 80%/20%,MCC,0.1891445137131307
Time-based 90%/10%,AUC,0.7667930253091554
Time-based 90%/10%,F-1,0.21353670162059105
Time-based 90%/10%,MCC,0.21294211180638992
Random 90%/10%,AUC,0.8105522565585741
Random 90%/10%,F-1,0.312781954887218
Random 90%/10%,MCC,0.31194562580592977
Random 80%/20%,AUC,0.7890725005802054
Random 80%/20%,F-1,0.2517871326449563
Random 80%/20%,MCC,0.2551700266364295
Random 70%/30%,AUC,0.7891537180773641
Random 70%/30%,F-1,0.21813333333333335
Random 70%/30%,MCC,0.22203318697091473
Random 60%/40%,AUC,0.8079041881910213
Random 60%/40%,F-1,0.262250098000784
Random 60%/40%,MCC,0.2680382210252983
Random 50%/50%,AUC,0.8027780071396506
Random 50%/50%,F-1,0.24368260099790756
Random 50%/50%,MCC,0.24847608083241113
Time-based 50%/50%,AUC,0.7678529371062732
Time-based 50%/50%,F-1,0.19445827111332334
Time-based 50%/50%,MCC,0.1998797512715233
Time-based 60%/40%,AUC,0.7738436764122527
Time-based 60%/40%,F-1,0.20029517183217374
Time-based 60%/40%,MCC,0.20358986475738586
Time-based 70%/30%,AUC,0.7366391522680712
Time-based 70%/30%,F-1,0.190700412007063
Time-based 70%/30%,MCC,0.1873331483867568
Time-based 80%/20%,AUC,0.7211680242299715
Time-based 80%/20%,F-1,0.19122120817036073
Time-based 80%/20%,MCC,0.1882204390161014
Time-based 90%/10%,AUC,0.7533831527680916
Time-based 90%/10%,F-1,0.21221221221221223
Time-based 90%/10%,MCC,0.21578615607141136
Random 90%/10%,AUC,0.7993445070337658
Random 90%/10%,F-1,0.2706530291109363
Random 90%/10%,MCC,0.2752105805454116
Random 80%/20%,AUC,0.7973996696986164
Random 80%/20%,F-1,0.27415730337078653
Random 80%/20%,MCC,0.2741615805627318
Random 70%/30%,AUC,0.8008832539146419
Random 70%/30%,F-1,0.2565431458927183
Random 70%/30%,MCC,0.26037671610285346
Random 60%/40%,AUC,0.8039570693944759
Random 60%/40%,F-1,0.26335590669676445
Random 60%/40%,MCC,0.2638785640806885
Random 50%/50%,AUC,0.7806349370964079
Random 50%/50%,F-1,0.22229551451187335
Random 50%/50%,MCC,0.23093279107842782
Time-based 50%/50%,AUC,0.7725600645068074
Time-based 50%/50%,F-1,0.19679144385026737
Time-based 50%/50%,MCC,0.1944188696273681
Time-based 60%/40%,AUC,0.7715439184273758
Time-based 60%/40%,F-1,0.20153387302939924
Time-based 60%/40%,MCC,0.20605343174075305
Time-based 70%/30%,AUC,0.7352152791672493
Time-based 70%/30%,F-1,0.18171228887594643
Time-based 70%/30%,MCC,0.17751993431543459
Time-based 80%/20%,AUC,0.7236079448119653
Time-based 80%/20%,F-1,0.19257950530035334
Time-based 80%/20%,MCC,0.1906745966458412
Time-based 90%/10%,AUC,0.7630787962357249
Time-based 90%/10%,F-1,0.208955223880597
Time-based 90%/10%,MCC,0.20672600740450653
Random 90%/10%,AUC,0.786193188636298
Random 90%/10%,F-1,0.20917135961383748
Random 90%/10%,MCC,0.21386068139491132
Random 80%/20%,AUC,0.8123106105922948
Random 80%/20%,F-1,0.27286470143613
Random 80%/20%,MCC,0.2731979290216674
Random 70%/30%,AUC,0.7987774917124132
Random 70%/30%,F-1,0.2762345679012346
Random 70%/30%,MCC,0.27824614861172503
Random 60%/40%,AUC,0.7872333921668719
Random 60%/40%,F-1,0.2640858566500575
Random 60%/40%,MCC,0.26705440379244805
Random 50%/50%,AUC,0.785157315133354
Random 50%/50%,F-1,0.2284183994959042
Random 50%/50%,MCC,0.23104551638521334
Time-based 50%/50%,AUC,0.7719834464201123
Time-based 50%/50%,F-1,0.196943437844651
Time-based 50%/50%,MCC,0.1971018143240578
Time-based 60%/40%,AUC,0.7779131323940847
Time-based 60%/40%,F-1,0.20950369588173176
Time-based 60%/40%,MCC,0.2135552826741923
Time-based 70%/30%,AUC,0.7374875714070867
Time-based 70%/30%,F-1,0.18815331010452963
Time-based 70%/30%,MCC,0.18398071303571828
Time-based 80%/20%,AUC,0.7234512277692975
Time-based 80%/20%,F-1,0.18988902589395806
Time-based 80%/20%,MCC,0.18401108457714097
Time-based 90%/10%,AUC,0.7676750615218758
Time-based 90%/10%,F-1,0.21482889733840307
Time-based 90%/10%,MCC,0.214069658240503
Random 90%/10%,AUC,0.807207776971964
Random 90%/10%,F-1,0.29961977186311783
Random 90%/10%,MCC,0.3031505926048151
Random 80%/20%,AUC,0.8077367238435965
Random 80%/20%,F-1,0.253358925143954
Random 80%/20%,MCC,0.25391358365535066
Random 70%/30%,AUC,0.8286553540932838
Random 70%/30%,F-1,0.31533683707596755
Random 70%/30%,MCC,0.3122927010800865
Random 60%/40%,AUC,0.8385801710426786
Random 60%/40%,F-1,0.32522235274374894
Random 60%/40%,MCC,0.3192422309181091
Random 50%/50%,AUC,0.7966305187854982
Random 50%/50%,F-1,0.2237061769616027
Random 50%/50%,MCC,0.23040082078348545
Time-based 50%/50%,AUC,0.7735441235678905
Time-based 50%/50%,F-1,0.20844155844155843
Time-based 50%/50%,MCC,0.21227669528831153
Time-based 60%/40%,AUC,0.7716381353580565
Time-based 60%/40%,F-1,0.207236137871976
Time-based 60%/40%,MCC,0.2127190084720459
Time-based 70%/30%,AUC,0.7388965901951492
Time-based 70%/30%,F-1,0.1864455247354876
Time-based 70%/30%,MCC,0.18148047237867646
Time-based 80%/20%,AUC,0.7161544458107909
Time-based 80%/20%,F-1,0.18501070663811564
Time-based 80%/20%,MCC,0.18097846752961846
Time-based 90%/10%,AUC,0.7418610919055915
Time-based 90%/10%,F-1,0.19860973187686198
Time-based 90%/10%,MCC,0.20072750405812936
Random 90%/10%,AUC,0.8144600913311442
Random 90%/10%,F-1,0.2620904836193448
Random 90%/10%,MCC,0.2653200569507552
Random 80%/20%,AUC,0.8082345543970947
Random 80%/20%,F-1,0.2660944206008583
Random 80%/20%,MCC,0.2725113962128165
Random 70%/30%,AUC,0.8275707207387143
Random 70%/30%,F-1,0.3268325487558843
Random 70%/30%,MCC,0.3205684558414311
Random 60%/40%,AUC,0.8431163669247013
Random 60%/40%,F-1,0.32364852967071667
Random 60%/40%,MCC,0.3185003262981068
Random 50%/50%,AUC,0.7985595726599152
Random 50%/50%,F-1,0.23137570394207563
Random 50%/50%,MCC,0.2364883970944124
Time-based 50%/50%,AUC,0.7723451358043443
Time-based 50%/50%,F-1,0.19012738853503186
Time-based 50%/50%,MCC,0.19089702442149306
Time-based 60%/40%,AUC,0.7795592966890114
Time-based 60%/40%,F-1,0.1995708154506438
Time-based 60%/40%,MCC,0.2047990564633478
Time-based 70%/30%,AUC,0.7394608413091566
Time-based 70%/30%,F-1,0.187683284457478
Time-based 70%/30%,MCC,0.18403031211284268
Time-based 80%/20%,AUC,0.7193260018466137
Time-based 80%/20%,F-1,0.18981279930343928
Time-based 80%/20%,MCC,0.18687399868741625
Time-based 90%/10%,AUC,0.7515097264656997
Time-based 90%/10%,F-1,0.1937984496124031
Time-based 90%/10%,MCC,0.19367417899894684
Random 90%/10%,AUC,0.821595842369607
Random 90%/10%,F-1,0.28012519561815336
Random 90%/10%,MCC,0.2836669384353444
Random 80%/20%,AUC,0.8414403608703374
Random 80%/20%,F-1,0.3531083481349911
Random 80%/20%,MCC,0.34890302646221166
Random 70%/30%,AUC,0.7974490336538025
Random 70%/30%,F-1,0.23554264589384735
Random 70%/30%,MCC,0.239390837752139
Random 60%/40%,AUC,0.8072344362288474
Random 60%/40%,F-1,0.2754557171791567
Random 60%/40%,MCC,0.2747662655967618
Random 50%/50%,AUC,0.7801180884927738
Random 50%/50%,F-1,0.23225596881598184
Random 50%/50%,MCC,0.23766609431875557
