Scenario,Model,N,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time
Static Model,RF,12,10,0.13925570228091236,0.8592592592592593,0.9987447898546276,0.2396694214876033,0.9495457186636792,0.3456278151870574,0.0018103513906227622,3.916532076895237,4.034948770189658
Updated Model,RF,12,10,0.16954022988505746,0.8740740740740741,0.9989852581025861,0.28399518652226236,0.9583671358425248,0.3847053594786634,0.0015149861176486637,2.1080497540533543,3.904115038923919
Static Model,RF,12,11,0.13613861386138615,0.6395348837209303,0.9987038590890176,0.22448979591836737,0.9191516061787408,0.2946789693123059,0.0017913581510208816,3.916532076895237,4.201399643905461
Updated Model,RF,12,11,0.1952054794520548,0.6627906976744186,0.9990995231565807,0.30158730158730157,0.9408975858520809,0.359386024144219,0.0014233245039019253,1.8525142958387733,4.069743655156344
Static Model,RF,12,12,0.16348773841961853,0.75,0.9988846366371283,0.2684563758389262,0.9101295417829531,0.3498476891598926,0.0018322889712052062,3.916532076895237,4.188341361004859
Updated Model,RF,12,12,0.18666666666666668,0.7875,0.9990057234853911,0.3017964071856287,0.9313957063848952,0.3831181492473119,0.0014572798777534469,1.4884116859175265,3.7921256199479103
Static Model,RF,12,-1,0.2088607594936709,0.7279411764705882,0.9987118178489973,0.32459016393442625,0.9174537557255675,0.38949859119323266,0.0017825149044835118,3.916532076895237,4.177366195013747
Updated Model,RF,12,-1,0.2262,0.7560160427807486,0.9987965217944957,0.34821428571428575,0.9271976446837136,0.41313863476912094,0.0016474010200248732,2.466204138666702,4.08167781168595
Static Model,RF,14,8,0.2469545957918051,0.7216828478964401,0.9984758948646013,0.36798679867986794,0.9050798219686838,0.42162196693057213,0.0016946457350922226,4.214170566992834,3.926972273970023
Updated Model,RF,14,8,0.26485148514851486,0.6925566343042071,0.9986291012554965,0.38316920322291853,0.898131839055085,0.4277622516171356,0.0017250753098947457,4.117215676000342,3.8721877140924335
Static Model,RF,14,9,0.23529411764705882,0.7857142857142857,0.9984579876241071,0.36213991769547327,0.9406543661142663,0.4294708627207981,0.00165332378280507,4.214170566992834,3.909954610047862
Updated Model,RF,14,9,0.2518918918918919,0.8321428571428572,0.9985296165860841,0.38672199170124477,0.9357833523407572,0.45736767561114006,0.0019223528044728308,3.410671958932653,3.9370827078819275
Static Model,RF,14,10,0.26198083067092653,0.8013029315960912,0.9984997711852603,0.39486356340288925,0.9568051332988169,0.4576759586874156,0.001725082472790943,4.214170566992834,3.4945709828753024
Updated Model,RF,14,10,0.3049482163406214,0.8631921824104235,0.9987146580711912,0.45068027210884365,0.9660216370618531,0.5126305243975118,0.0018197186573549024,2.6380820870399475,3.2457507371436805
Static Model,RF,14,11,0.16233090530697192,0.7222222222222222,0.9982789152191647,0.2650807136788445,0.8657340963623235,0.3418957090788162,0.0019326409200342226,4.214170566992834,3.413772806059569
Updated Model,RF,14,11,0.20901639344262296,0.7083333333333334,0.9987226168447442,0.32278481012658233,0.8844587564908482,0.38434828813310684,0.0018175992359577386,2.205306946998462,2.941232026088983
Static Model,RF,14,12,0.08849557522123894,0.6818181818181818,0.9987146580711912,0.1566579634464752,0.9078457308718084,0.24533872201946147,0.0016196247438269764,4.214170566992834,3.333818620070815
Updated Model,RF,14,12,0.13359528487229863,0.7727272727272727,0.9990827513480173,0.22780569514237858,0.9303125003392116,0.32106810766010047,0.0013884806728899396,2.1251508658751845,2.973246828885749
Static Model,RF,14,13,0.16371681415929204,0.6646706586826348,0.998760421019121,0.2627218934911243,0.8883072332077554,0.3294828820565995,0.001690820748522653,4.214170566992834,3.2999069509096444
Updated Model,RF,14,13,0.23448275862068965,0.6107784431137725,0.9992081020314769,0.3388704318936877,0.9310286721803626,0.378130436759823,0.001204140242433086,1.852190884994343,2.756422117818147
Static Model,RF,14,14,0.14479638009049775,0.7441860465116279,0.9988062124703045,0.24242424242424243,0.916493843157171,0.327937802534912,0.0016157237734827953,4.214170566992834,3.2507643080316484
Updated Model,RF,14,14,0.16233766233766234,0.7751937984496124,0.9989156429938599,0.2684563758389262,0.9242506408265956,0.354445647644063,0.0014766849729233977,1.53242979478091,2.5627744919620454
Static Model,RF,14,-1,0.19315615772103525,0.7433155080213903,0.9985705522972069,0.30663173859092785,0.9150648709732692,0.3784702296562258,0.0017045514365253023,4.214170566992834,3.5185372217092663
Updated Model,RF,14,-1,0.23191663261136086,0.7586898395721925,0.9988289273144745,0.35524256651017216,0.9247176697679313,0.4190788050206241,0.0016220069180247544,2.5544354592316916,3.1840995176961377
Static Model,RF,16,9,0.2506527415143603,0.7164179104477612,0.9985219445751955,0.37137330754352027,0.8928469324281145,0.4232268331247664,0.0017019869612772216,3.996070492081344,3.040759954135865
Updated Model,RF,16,9,0.25101214574898784,0.6940298507462687,0.9985515056836916,0.36868186323092167,0.9102203482506692,0.4168495538176081,0.0017615100723792371,4.031397043960169,3.031027388991788
Static Model,RF,16,10,0.25495049504950495,0.8142292490118577,0.9985242185066183,0.38831291234684256,0.9301619282282708,0.4551394420186041,0.0017544522440292249,3.996070492081344,3.0853465599939227
Updated Model,RF,16,10,0.27599486521181,0.849802371541502,0.9986310932834888,0.41666666666666663,0.9620367284590179,0.483852740436203,0.0018243340539169353,3.3228094370570034,2.9940826850943267
Static Model,RF,16,11,0.27676240208877284,0.8346456692913385,0.9986447368720254,0.41568627450980394,0.9822115972634062,0.48017700252297985,0.001812916612660796,3.996070492081344,3.4928974870126694
Updated Model,RF,16,11,0.31420373027259685,0.8622047244094488,0.9988334731801158,0.46056782334384855,0.9894465332611967,0.5200938183632176,0.0019067742691015932,2.7229534131474793,3.496211688965559
Static Model,RF,16,12,0.20515970515970516,0.65748031496063,0.9983309343356823,0.3127340823970038,0.8515236737239827,0.36668301728436326,0.00242822335464007,3.996070492081344,3.493082395987585
Updated Model,RF,16,12,0.1939120631341601,0.6771653543307087,0.9981876766560475,0.30148992112182293,0.865760010574338,0.36175800970352257,0.0020079151004964,2.1723075879272074,3.3318267080467194
Static Model,RF,16,13,0.1400304414003044,0.8679245283018868,0.9986833937062126,0.24115334207077324,0.9676498827376994,0.3483220830765351,0.002166676217178643,3.996070492081344,3.478165053995326
Updated Model,RF,16,13,0.15045592705167174,0.9339622641509434,0.9987129548147087,0.2591623036649215,0.9782657375860726,0.374585097290441,0.0015636689428720212,2.158174574840814,3.3073476320132613
Static Model,RF,16,14,0.12218045112781954,0.6632653061224489,0.9988630342886119,0.20634920634920634,0.9051258574342174,0.2843563381904022,0.0021196635945853145,3.996070492081344,3.3179031619802117
Updated Model,RF,16,14,0.12596899224806202,0.6632653061224489,0.9988994171913763,0.21172638436482086,0.9460226480207907,0.28874191612126204,0.001424189627689208,1.9953407070133835,3.201693382812664
Static Model,RF,16,15,0.19337016574585636,0.6818181818181818,0.9988925953971081,0.30129124820659975,0.9453520379391543,0.36273224479275573,0.0023448310127863166,3.996070492081344,3.450856816023588
Updated Model,RF,16,15,0.2517985611510791,0.6818181818181818,0.9991791107563778,0.3677758318739054,0.9273322483373141,0.41403643434468473,0.0013246237028226126,1.8200135400984436,3.2219714550301433
Static Model,RF,16,16,0.13854351687388988,0.7155963302752294,0.9988266513858475,0.23214285714285715,0.9082465516044769,0.3145440671819375,0.0022982836365620886,3.996070492081344,3.4073982378467917
Updated Model,RF,16,16,0.14013840830449828,0.7431192660550459,0.9988061860030425,0.23580786026200876,0.9148137599529509,0.32238770235244824,0.0013482521426118831,1.3892667121253908,3.079058145871386
Static Model,RF,16,-1,0.20499174160396402,0.7466577540106952,0.9986609386334127,0.32167026637868973,0.9191667716044823,0.390801388543321,0.0020783792042149587,3.996070492081344,3.345801208371995
Updated Model,RF,16,-1,0.2165750047411341,0.7633689839572193,0.9987251771961061,0.3374205938838824,0.9338487861483846,0.4061962853733996,0.0016451584889862342,2.4515328770212363,3.207902385853231
Static Model,RF,18,10,0.27,0.6864406779661016,0.998690215500481,0.3875598086124402,0.8904335986965741,0.4300073686217053,0.0016543795919202679,3.8791579820681363,2.63253570580855
Updated Model,RF,18,10,0.2607361963190184,0.7203389830508474,0.9985981212778585,0.3828828828828829,0.8957372589374514,0.4328684998498731,0.0017377698872357414,3.9715852420777082,2.6153628290630877
Static Model,RF,18,11,0.25379939209726443,0.7076271186440678,0.998567423203651,0.37360178970917224,0.9266821535404026,0.4232628705025566,0.0016909665800298793,3.8791579820681363,2.715437504928559
Updated Model,RF,18,11,0.2689655172413793,0.826271186440678,0.9985392833022941,0.4058272632674297,0.9436639967214782,0.4709425472353235,0.0018109035875816053,3.5392634079325944,2.7589002000167966
Static Model,RF,18,12,0.2995008319467554,0.8490566037735849,0.9988411476986677,0.44280442804428055,0.9746968743317372,0.5038858013350282,0.0017299787160018826,3.8791579820681363,2.6703218771144748
Updated Model,RF,18,12,0.26255380200860834,0.8632075471698113,0.9986109121421116,0.40264026402640263,0.9848097058166168,0.4756353103817968,0.0019221296967599417,2.810482346918434,2.7060043590608984
Static Model,RF,18,13,0.29022556390977444,0.772,0.9986467265620204,0.42185792349726775,0.9287920052015338,0.4728539846831126,0.0021328336369031784,3.8791579820681363,2.6720346899237484
Updated Model,RF,18,13,0.29271916790490343,0.788,0.9986467265620204,0.42686890574214514,0.9348341038361312,0.47979076337435805,0.0016792092176084157,2.3245428511872888,2.659793000202626
Static Model,RF,18,14,0.18561872909698995,0.6727272727272727,0.9986160284878128,0.29095674967234597,0.8504307727075353,0.35291150865057686,0.0024623733704438933,3.8791579820681363,2.6704914590809494
Updated Model,RF,18,14,0.17941176470588235,0.7393939393939394,0.9984625381167754,0.28875739644970416,0.9008742020849848,0.363756019018705,0.0018905644352577617,2.1754514609929174,2.67410741513595
Static Model,RF,18,15,0.10040983606557377,0.7538461538461538,0.9988360313529665,0.17721518987341775,0.9214988386915958,0.2748634895489206,0.0022974684321470243,3.8791579820681363,2.6250785731244832
Updated Model,RF,18,15,0.11848341232227488,0.7692307692307693,0.9990099871068089,0.20533880903490762,0.9246984839517826,0.301660075819188,0.0012936966620960642,2.0111363688483834,2.5720169190317392
Static Model,RF,18,16,0.14192139737991266,0.6565656565656566,0.9989076601927839,0.23339317773788149,0.9272062883928136,0.30492771410886726,0.0022780825982850013,3.8791579820681363,2.5723308688029647
Updated Model,RF,18,16,0.18351063829787234,0.696969696969697,0.99913789574934,0.2905263157894737,0.9516874196087615,0.3573565663176977,0.0013647299592738885,1.8359593900386244,2.45904124295339
Static Model,RF,18,17,0.21238938053097345,0.6857142857142857,0.9989767308597507,0.3243243243243243,0.9311633199870728,0.3812712520187915,0.0024821204183124246,3.8791579820681363,2.6234606481157243
Updated Model,RF,18,17,0.2556390977443609,0.7285714285714285,0.9991430120950412,0.3784786641929499,0.9293567765417782,0.4312611981326456,0.0013641978593209585,1.7830891369376332,2.5366163379512727
Static Model,RF,18,18,0.15102974828375287,0.7096774193548387,0.998981847205452,0.24905660377358493,0.881684235728939,0.32709329120830793,0.0024717055850029673,3.8791579820681363,2.629855987150222
Updated Model,RF,18,18,0.14254859611231102,0.7096774193548387,0.9989153347113358,0.23741007194244607,0.8849974176941069,0.3177573099253307,0.001326445769659193,1.3611328180413693,2.435553285991773
Static Model,RF,18,-1,0.21968932822271536,0.7279411764705882,0.998784867895954,0.33751743375174337,0.9160370080599844,0.3994935100651365,0.0021333232143385017,3.8791579820681363,2.645727479338853
Updated Model,RF,18,-1,0.22685276194220563,0.7713903743315508,0.998784867895954,0.3506000303812851,0.9301489134514764,0.4179274320706137,0.001598849674977063,2.4236270025527724,2.6019328432675035
Static Model,RF,20,11,0.23102866779089376,0.6555023923444976,0.9984992027014351,0.3416458852867831,0.8847846729375681,0.3885950440820747,0.001730635309098868,3.7231954759918153,2.7359240408986807
Updated Model,RF,20,11,0.26582278481012656,0.7033492822966507,0.9986697478489993,0.3858267716535433,0.8977445483062747,0.4318974121497007,0.001722725993638666,3.9062282140366733,2.742379355011508
Static Model,RF,20,12,0.23378582202111614,0.7276995305164319,0.9983911907746444,0.3538812785388128,0.9210814545978946,0.4119078744107926,0.0016919101909252923,3.7231954759918153,2.5501092500053346
Updated Model,RF,20,12,0.23850574712643677,0.7793427230046949,0.9983599241642577,0.3652365236523652,0.9391642564907839,0.43059734813539724,0.0018757214770346753,3.3190686609596014,2.919057335006073
Static Model,RF,20,13,0.2596491228070175,0.751269035532995,0.9986612205916211,0.3859191655801825,0.9538112730038677,0.44119166378921276,0.0016337884046354176,3.7231954759918153,2.768677046056837
Updated Model,RF,20,13,0.229901269393512,0.8274111675126904,0.9983513969068795,0.3598233995584989,0.9614379738671999,0.4356442425567418,0.00192770591194754,2.8230098669882864,2.7972174540627748
Static Model,RF,20,14,0.2845786963434022,0.8325581395348837,0.99861858430473,0.42417061611374407,0.9812699545741788,0.48629093286574376,0.001689350853540758,3.7231954759918153,2.76499832700938
Updated Model,RF,20,14,0.24296675191815856,0.8837209302325582,0.9982462273992149,0.38114343029087255,0.9829812443042444,0.4628637956280442,0.0019231980878730711,2.4477865791413933,2.800002004019916
Static Model,RF,20,15,0.1951219512195122,0.6153846153846154,0.9983798210981402,0.29629629629629634,0.8140938498087449,0.3459324224367712,0.002023308300902202,3.7231954759918153,2.773835545172915
Updated Model,RF,20,15,0.18454935622317598,0.6615384615384615,0.9981922214358196,0.2885906040268456,0.8466158787413671,0.3488026399826646,0.0020666172085738728,2.1261930190958083,2.7226381259970367
Static Model,RF,20,16,0.15551181102362205,0.8061224489795918,0.9987265962315207,0.2607260726072607,0.9769909078170027,0.3537348525999955,0.001798611194015002,3.7231954759918153,2.759097333997488
Updated Model,RF,20,16,0.1787819253438114,0.9285714285714286,0.9987919718714203,0.299835255354201,0.9752142054951147,0.40716192532895434,0.0017016107989187442,2.166167940944433,2.7541843610815704
Static Model,RF,20,17,0.11796246648793565,0.6984126984126984,0.9990108381441277,0.2018348623853211,0.9155610609086088,0.2867724595592543,0.0015077191576206674,3.7231954759918153,2.6764820641838014
Updated Model,RF,20,17,0.12755102040816327,0.7936507936507936,0.9989909412102452,0.2197802197802198,0.9543726040996829,0.31792708251213336,0.0013511473424802382,1.9947899349499494,2.5323761410545558
Static Model,RF,20,18,0.16751269035532995,0.6055045871559633,0.9989454625042281,0.2624254473161034,0.8816511439874273,0.318118694217617,0.001609088919397521,3.7231954759918153,2.732903914991766
Updated Model,RF,20,18,0.16666666666666666,0.6605504587155964,0.9988715596069503,0.2661737523105361,0.9456121828468351,0.33143882953559217,0.001509915779121294,1.8615759899839759,2.565402057953179
Static Model,RF,20,19,0.21329639889196675,0.6754385964912281,0.9990875834605316,0.32421052631578945,0.9230333050445898,0.3792431385144735,0.0016202221066305112,3.7231954759918153,2.7063268970232457
Updated Model,RF,20,19,0.2786377708978328,0.7894736842105263,0.9992694982846001,0.41189931350114417,0.9537479916413771,0.46876297835431613,0.0014714122748922486,1.6390444941353053,2.2589846041519195
Static Model,RF,20,20,0.15846994535519127,0.6987951807228916,0.9990535067149862,0.2583518930957684,0.8773474986081324,0.33249004006937183,0.0016042737156256666,3.7231954759918153,2.7076590550132096
Updated Model,RF,20,20,0.12636165577342048,0.6987951807228916,0.9987891707525048,0.21402214022140223,0.913764267799516,0.2968286036511979,0.001458979890570596,1.441749463090673,2.2233319610822946
Static Model,RF,20,-1,0.2095820189274448,0.7105614973262032,0.9987374017308,0.32369062119366626,0.9122666662479298,0.38547963529278995,0.001690890519797679,3.7231954759918153,2.7176013474352656
Updated Model,RF,20,-1,0.20813827871804105,0.7727272727272727,0.9986532664116456,0.3279432624113475,0.9335297009242226,0.40062344786162063,0.0017009026513300357,2.37256141633261,2.631557339942083
Static Model,RF,22,12,0.23684210526315788,0.6358695652173914,0.9986117624988275,0.34513274336283184,0.8929021922077385,0.38754120208263815,0.0016211737485539192,4.30700579402037,1.800728467060253
Updated Model,RF,22,12,0.23308270676691728,0.6739130434782609,0.9985367226338993,0.3463687150837988,0.8980339391756478,0.3957948585786629,0.0017523884563674457,4.053310370072722,1.813198545947671
Static Model,RF,22,13,0.25925925925925924,0.7439613526570048,0.9984585561079323,0.3845193508114856,0.9153723844430789,0.43863274195155366,0.0015767326392145827,4.30700579402037,1.803755055880174
Updated Model,RF,22,13,0.2571428571428571,0.782608695652174,0.9983960228871588,0.3870967741935484,0.9314890545641475,0.44805758253149847,0.0017840802926554736,3.633906370960176,1.836170531110838
Static Model,RF,22,14,0.2376599634369287,0.7602339181286549,0.998567989244286,0.362116991643454,0.937875099322306,0.4245817683047306,0.0015230991464215368,4.30700579402037,1.7890171380713582
Updated Model,RF,22,14,0.17892156862745098,0.8538011695906432,0.9978269705781196,0.29584599797365757,0.9379326624905424,0.3902841051997712,0.00229934971312885,3.121916847070679,1.8076204319950193
Static Model,RF,22,15,0.3178294573643411,0.8586387434554974,0.9988149954663414,0.463932107496464,0.992264350773072,0.5219944142221167,0.0014740430853891128,4.30700579402037,1.7861392120830715
Updated Model,RF,22,15,0.25625,0.8586387434554974,0.9984272894975456,0.394705174488568,0.9922107480905037,0.4685851791470485,0.0018463208579557891,2.7386291220318526,1.7744525419548154
Static Model,RF,22,16,0.27626459143968873,0.7135678391959799,0.9986586624144077,0.3983169705469846,0.8771901766938569,0.4434916351238009,0.001717090954569615,4.30700579402037,1.789380158064887
Updated Model,RF,22,16,0.27472527472527475,0.7537688442211056,0.9986086358377888,0.4026845637583893,0.9037324195241532,0.4545585751538806,0.0016466222680799174,2.355927085969597,1.7345455640461296
Static Model,RF,22,17,0.22105263157894736,0.7446808510638298,0.9987305756182973,0.3409090909090909,0.8503280859241104,0.40530729790155884,0.001744518025200888,4.30700579402037,1.8100427510216832
Updated Model,RF,22,17,0.18893129770992367,0.7021276595744681,0.9985398492949379,0.29774436090225564,0.9370708775498988,0.36374516039841714,0.0018583991295220625,2.3007057108916342,1.7245065609458834
Static Model,RF,22,18,0.09230769230769231,0.7346938775510204,0.9988525153988056,0.16400911161731208,0.9158217272292664,0.26016505695456354,0.0016069549448144323,4.30700579402037,1.7840155481826514
Updated Model,RF,22,18,0.13725490196078433,0.8571428571428571,0.9991526748585186,0.23661971830985915,0.9216076384928996,0.34280458884749254,0.0013055460713504046,2.2346948571503162,1.716292659053579
Static Model,RF,22,19,0.13529411764705881,0.6764705882352942,0.9990119751117781,0.22549019607843138,0.9287267699469127,0.30224423746448653,0.001391651815026733,4.30700579402037,1.737046067835763
Updated Model,RF,22,19,0.1498371335504886,0.6764705882352942,0.9991151549260545,0.24533333333333335,0.9895485456646615,0.31810625805945736,0.0012303773879873685,1.8965827559586614,1.6781706719193608
Static Model,RF,22,20,0.20797720797720798,0.6697247706422018,0.9990182284338555,0.3173913043478261,0.8974482023303059,0.3728689865312281,0.0015378344745646125,4.30700579402037,1.7424761580768973
Updated Model,RF,22,20,0.2425249169435216,0.6697247706422018,0.9991745614857893,0.3560975609756098,0.9168318599108873,0.40271158392624,0.001308396735765876,1.8008596920408309,1.6486849561333656
Static Model,RF,22,21,0.23076923076923078,0.7647058823529411,0.9991120282650158,0.35454545454545455,0.9466486157842009,0.41979226490883176,0.0015939893068192474,4.30700579402037,1.740430018864572
Updated Model,RF,22,21,0.2611464968152866,0.803921568627451,0.9992120814182535,0.3942307692307693,0.9461156566414786,0.4579317998278336,0.001309525685520433,1.5866944428998977,1.5872236650902778
Static Model,RF,22,22,0.1625,0.6933333333333334,0.9990901757742886,0.26329113924050634,0.8608826218256834,0.3353813146215174,0.0015462159441224105,4.30700579402037,2.003793962066993
Updated Model,RF,22,22,0.13367609254498714,0.6933333333333334,0.9988744442568518,0.22413793103448273,0.892005512347011,0.3041239349886727,0.0013515774376961812,1.4794469201005995,1.6380531629547477
Static Model,RF,22,-1,0.22484115597458496,0.7332887700534759,0.9988115886169461,0.344156862745098,0.9115477429148344,0.4056458191908504,0.0015757548160364187,4.30700579402037,1.7988022306553004
