Scenario,Model,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Updated Model,SVM,21,0.2616822429906542,0.19858156028368795,0.9894967177242888,0.22580645161290322,0.7361417876688253,0.2227506960152157,0.013362117735769985
Static Model,SVM,22,0.2684563758389262,0.14869888475836432,0.9838223328387499,0.19138755980861247,0.7179411289694615,0.192138363242502,0.018833841442025996
Updated Model,SVM,22,0.2787878787878788,0.17100371747211895,0.9836308811563682,0.2119815668202765,0.765383870814239,0.21044598910084883,0.017617295324512013
Static Model,SVM,23,0.16071428571428573,0.10588235294117647,0.9847690593139885,0.12765957446808512,0.7087384628471778,0.12297899204175022,0.01755375860884346
Updated Model,SVM,23,0.20952380952380953,0.17254901960784313,0.9844388492178149,0.189247311827957,0.7473560657368237,0.18233799967945566,0.016909755323114013
Static Model,SVM,24,0.11328125,0.10283687943262411,0.9804009636192887,0.10780669144981413,0.6840569666811094,0.09803884743698728,0.020700204624442234
Updated Model,SVM,24,0.18947368421052632,0.1276595744680851,0.9836674696827405,0.15254237288135591,0.6858573345766433,0.14749552167878527,0.018005677104428512
Static Model,SVM,25,0.1986754966887417,0.11278195488721804,0.9821660505545009,0.14388489208633093,0.6486233810528752,0.1411487383398417,0.0190578329489085
Updated Model,SVM,25,0.22660098522167488,0.17293233082706766,0.9811669497452293,0.19616204690831557,0.6522065339533524,0.1885569389838851,0.020358513420827312
Static Model,SVM,26,0.22748815165876776,0.13445378151260504,0.981896287204664,0.16901408450704225,0.728031301962745,0.16617424007602413,0.019623216940663504
Updated Model,SVM,26,0.23492063492063492,0.20728291316526612,0.9799018103712795,0.22023809523809526,0.7605899291468483,0.210520446658313,0.020503696571101803
Static Model,SVM,27,0.17333333333333334,0.06018518518518518,0.9875901470450501,0.08934707903780069,0.7920714143038865,0.09683756148665448,0.015363737337549355
Updated Model,SVM,27,0.13533834586466165,0.08333333333333333,0.9853423246230214,0.10315186246418338,0.8492744329152694,0.09907131343464577,0.016245294770417796
Static Model,SVM,28,0.3333333333333333,0.2158273381294964,0.991878514104474,0.2620087336244542,0.6700318119959765,0.26430038077500434,0.012143796353386397
Updated Model,SVM,28,0.2642857142857143,0.26618705035971224,0.9901484934403383,0.2652329749103942,0.7842441866535799,0.26027573598066056,0.012370812081354265
Updated Model,RGF,15,0.3741935483870968,0.3613707165109034,0.9793787792650783,0.3676703645007924,0.9260749202519717,0.3572481848785591,0.017252605676514453
Updated Model,RGF,16,0.34124087591240876,0.4473684210526316,0.9758613659531091,0.38716356107660455,0.9487766165319966,0.37866154127159135,0.01904301458963976
Updated Model,RGF,17,0.6039603960396039,0.38204592901878914,0.9821574093930946,0.4680306905370844,0.9368435309446207,0.4719324890881913,0.018621483416280893
Updated Model,RGF,18,0.3798449612403101,0.3161290322580645,0.9914909190722357,0.34507042253521125,0.9508430139234034,0.34228031704190864,0.009648365573440404
Updated Model,RGF,19,0.7264150943396226,0.4201909959072306,0.9787601586117546,0.5324114088159033,0.9686736645336441,0.5429332751447413,0.017825998323772973
Updated Model,RGF,20,0.6830601092896175,0.6188118811881188,0.9937092264678472,0.6493506493506493,0.9425384642613288,0.6469872461594852,0.009227742388870776
Updated Model,RGF,21,0.41,0.2907801418439716,0.9913019693654267,0.3402489626556016,0.931232769484192,0.34103476104960023,0.010339368442111216
Updated Model,RGF,22,0.5277777777777778,0.35315985130111527,0.9876035035657876,0.423162583518931,0.9058042422153711,0.42577297588963936,0.013839417472800923
Updated Model,RGF,23,0.3,0.29411764705882354,0.9853469269822925,0.29702970297029707,0.9079725365868023,0.2896412342865766,0.015081270476931849
Updated Model,RGF,24,0.17916666666666667,0.1524822695035461,0.9821975419541873,0.16475095785440616,0.8791196726848846,0.156330485169592,0.016614875282996367
Updated Model,RGF,25,0.29473684210526313,0.3157894736842105,0.9808672195024478,0.3049001814882033,0.9110762934066637,0.2953925946695008,0.017706099328210483
Updated Model,RGF,26,0.3689655172413793,0.29971988795518206,0.9833921448297024,0.33075734157650694,0.9242638140225953,0.32422721643687835,0.016205711989001906
Updated Model,RGF,27,0.6102564102564103,0.5509259259259259,0.9918984733539383,0.5790754257907542,0.9591296874507207,0.575762799760966,0.010548427009440002
Updated Model,RGF,28,0.3644859813084112,0.2805755395683453,0.9919265702340333,0.31707317073170727,0.9294864833822347,0.3157963783108984,0.010346294206143775
Static Model,RF,15,0.514018691588785,0.6853582554517134,0.9840301824383689,0.5874499332443257,0.9736665330711193,0.5857200709409134,0.014474612323595964
Updated Model,RF,15,0.4988399071925754,0.6697819314641744,0.9833583130911158,0.571808510638298,0.9690692745303364,0.5698789429904166,0.014772852543212603
Static Model,RF,16,0.39937106918238996,0.6076555023923444,0.977737003058104,0.48197343453510433,0.9627345727173688,0.4819634465266855,0.01909437744510638
Updated Model,RF,16,0.39596273291925466,0.6100478468899522,0.9774923547400611,0.48022598870056504,0.9651244362504251,0.4807421911527825,0.01880496453619447
Static Model,RF,17,0.5267034990791897,0.5970772442588727,0.9806991207377225,0.5596868884540118,0.9502753316650887,0.5509900451313011,0.018759875590458823
Updated Model,RF,17,0.583011583011583,0.6304801670146137,0.983143898777611,0.6058174523570712,0.9646205164098295,0.5976963761327917,0.015811141651231514
Static Model,RF,18,0.3981264637002342,0.5483870967741935,0.9909190722356924,0.4613297150610583,0.9650899417975578,0.462834725291618,0.009956562528380796
Updated Model,RF,18,0.49363867684478374,0.6258064516129033,0.9927947298595544,0.5519203413940257,0.9756412895497188,0.5522643786728395,0.007375079451182251
Static Model,RF,19,0.6284403669724771,0.5607094133697135,0.9778179105649563,0.592645998558039,0.9692413326587603,0.5822813370809592,0.019498208619211154
Updated Model,RF,19,0.7007211538461539,0.7953615279672579,0.9843351262219779,0.7450479233226838,0.9836773423679341,0.7385748014028155,0.014053679975773389
Static Model,RF,20,0.41483516483516486,0.7475247524752475,0.9876980428704567,0.5335689045936396,0.9646652535702344,0.5515070926513328,0.014273583319170814
Updated Model,RF,20,0.5793357933579336,0.7772277227722773,0.9925908667287978,0.6638477801268499,0.9840933500632028,0.6674801866390295,0.007324882977629729
Static Model,RF,21,0.3253968253968254,0.5815602836879432,0.987472647702407,0.41730279898218836,0.9518495667225394,0.4293199680643698,0.015105701626701521
Updated Model,RF,21,0.4720812182741117,0.6595744680851063,0.9916849015317286,0.5502958579881657,0.9686749173736775,0.5540130563898422,0.007892528651367631
Static Model,RF,22,0.35697940503432496,0.5799256505576208,0.9811420092854066,0.44192634560906513,0.9228510977934539,0.446127144837619,0.01975055803137646
Updated Model,RF,22,0.4936708860759494,0.5799256505576208,0.9869334226774518,0.5333333333333333,0.9529231652732154,0.5285077452687426,0.011726565259165765
Static Model,RF,23,0.2566585956416465,0.41568627450980394,0.9811780245180997,0.31736526946107785,0.908018668839136,0.3176189264500419,0.01894426425348432
Updated Model,RF,23,0.3625,0.4549019607843137,0.985842242126553,0.4034782608695652,0.9261939583108398,0.3990259399097008,0.01354785719098345
Static Model,RF,24,0.23703703703703705,0.3404255319148936,0.9797884937323915,0.27947598253275113,0.9010509543224209,0.274112465181423,0.019964770350633862
Updated Model,RF,24,0.3477088948787062,0.4574468085106383,0.9838716263117063,0.3950995405819296,0.9164852529787146,0.3908250534184264,0.014073441677740444
Static Model,RF,25,0.3895131086142322,0.39097744360902253,0.9837646118493356,0.39024390243902435,0.9176655185960039,0.3820173991627262,0.01610361407470195
Updated Model,RF,25,0.44336569579288027,0.5150375939849624,0.9849635328204616,0.4765217391304348,0.9493577503905573,0.4702926075308621,0.014352605041352886
Static Model,RF,26,0.36515513126491644,0.42857142857142855,0.9819729978521019,0.3943298969072165,0.9245305277467782,0.38651257575465603,0.01762901855675528
Updated Model,RF,26,0.4295612009237875,0.5210084033613446,0.9839674746854864,0.4708860759493671,0.9381791137610013,0.465046362469522,0.015160391527152938
Static Model,RF,27,0.5764705882352941,0.6805555555555556,0.9917111548187694,0.6242038216560509,0.9619277683161447,0.6222266473558975,0.010042371297056265
Updated Model,RF,27,0.6179775280898876,0.7638888888888888,0.9928350660297837,0.6832298136645962,0.9822088445243427,0.683555648057464,0.007771077305158108
Static Model,RF,28,0.3854166666666667,0.5323741007194245,0.9912057282906435,0.4471299093655589,0.9549277269041081,0.4486927272633583,0.012024451657707125
Updated Model,RF,28,0.467005076142132,0.6618705035971223,0.9926954683069825,0.5476190476190476,0.9843541712348554,0.5524734834193098,0.007457934501008439
Static Model,NN,15,0.3564954682779456,0.367601246105919,0.9785001808879011,0.3619631901840491,0.8767965817876524,0.35107439642179417,0.018518161649527284
Updated Model,NN,15,0.3798076923076923,0.49221183800623053,0.9782417696004961,0.4287652645861601,0.8859353521978104,0.42151533014649384,0.019023588364959543
Static Model,NN,16,0.27697262479871176,0.41148325358851673,0.9716615698267075,0.3310875842155919,0.8530070679702912,0.3236787510409236,0.022037201345503795
Updated Model,NN,16,0.27692307692307694,0.430622009569378,0.971131498470948,0.3370786516853933,0.881840441032137,0.3312881291119861,0.023117624741856194
Static Model,NN,17,0.4057142857142857,0.44467640918580376,0.9752090928586746,0.42430278884462147,0.8674967390243074,0.4121137511519642,0.021996405530365307
Updated Model,NN,17,0.4530612244897959,0.46346555323590816,0.9774823075273429,0.4582043343653251,0.9009390640935768,0.4467380905397753,0.019990472890945517
Static Model,NN,18,0.2468354430379747,0.3774193548387097,0.9874193695960474,0.29846938775510207,0.9025772713220693,0.29913657816892597,0.012527353129811977
Updated Model,NN,18,0.29473684210526313,0.45161290322580644,0.9884486939018253,0.35668789808917195,0.906017323995577,0.3592871609994509,0.011018771559609841
Static Model,NN,19,0.5354141656662665,0.6084583901773534,0.9735385340190805,0.569604086845466,0.9307054438013794,0.557221453456009,0.023071805304645015
Updated Model,NN,19,0.5183299389002036,0.694406548431105,0.9726355463075654,0.5935860058309037,0.940696038825224,0.5863823150257349,0.02354056510291676
Static Model,NN,20,0.23984526112185686,0.6138613861386139,0.9780521901211556,0.34492350486787204,0.8906596840886459,0.37494036671867986,0.018154459889309728
Updated Model,NN,20,0.38328530259365995,0.6584158415841584,0.9868126747437093,0.4845173041894354,0.9268168349434435,0.49637059857791527,0.012182835545035135
Static Model,NN,21,0.11576354679802955,0.3333333333333333,0.975218818380744,0.17184643510054845,0.8412090792966371,0.18613912807829122,0.020264608013431048
Updated Model,NN,21,0.26991150442477874,0.4326241134751773,0.986597374179431,0.33242506811989103,0.8893452413767756,0.3353181790508562,0.0124583404666855
Static Model,NN,22,0.18421052631578946,0.3903345724907063,0.9698942229454841,0.2502979737783075,0.84053181985978,0.25452405756493246,0.023595474335242447
Updated Model,NN,22,0.31592039800995025,0.4721189591078067,0.9800411621117121,0.37853949329359166,0.8757917472984158,0.37651057386593073,0.018385544547776623
Static Model,NN,23,0.1489795918367347,0.28627450980392155,0.9752755190489949,0.1959731543624161,0.8302707734186617,0.19492543039809626,0.02147200066864051
Updated Model,NN,23,0.24054054054054055,0.34901960784313724,0.981549510876295,0.2848,0.8618579519243038,0.28068984257264523,0.017659430155892424
Static Model,NN,24,0.10374149659863946,0.21631205673758866,0.9694581683067249,0.14022988505747128,0.8029979911931234,0.13558585170420281,0.026018443550297816
Updated Model,NN,24,0.1749271137026239,0.2127659574468085,0.97938018047446,0.192,0.8461362180233657,0.18255165201025825,0.017798974447117467
Static Model,NN,25,0.250936329588015,0.2518796992481203,0.9800679388550305,0.25140712945591,0.8376576313200986,0.24130710303508876,0.019288733495990064
Updated Model,NN,25,0.18161925601750548,0.31203007518796994,0.9721750424617844,0.22959889349930845,0.8884342539215595,0.22469921770785617,0.024338802895145437
Static Model,NN,26,0.2639593908629442,0.2913165266106443,0.9791730592206198,0.27696404793608526,0.8763494042376817,0.26675789311906506,0.019074456054294617
Updated Model,NN,26,0.2259475218658892,0.4341736694677871,0.9718855477140227,0.29721955896452545,0.9147667466753375,0.300240415234215,0.023261757350197584
Static Model,NN,27,0.4101694915254237,0.5601851851851852,0.987402828509881,0.47358121330724073,0.8921715499206274,0.4731855614928197,0.013431067685543628
Updated Model,NN,27,0.3685636856368564,0.6296296296296297,0.9853423246230214,0.46495726495726497,0.9307872779582498,0.4750134000533218,0.01495686294354473
Static Model,NN,28,0.1814516129032258,0.3237410071942446,0.9857273295208804,0.23255813953488375,0.8412725842548022,0.23563981973319723,0.015608786741448218
Updated Model,NN,28,0.29591836734693877,0.4172661870503597,0.9894757076265077,0.3462686567164179,0.9486652187683815,0.3462479449983279,0.010610223810038824
Static Model,CART,15,0.29315068493150687,0.6666666666666666,0.9678019535893327,0.40723120837297816,0.8211011547501403,0.42872926158123303,0.03218485813278918
Updated Model,CART,15,0.2636363636363636,0.632398753894081,0.9645976536255103,0.3721356553620531,0.8027913610832241,0.3937513808406512,0.035196360193888596
Static Model,CART,16,0.2736625514403292,0.6363636363636364,0.9650152905198777,0.3827338129496403,0.8033661429317418,0.40276121259007025,0.03502645340841059
Updated Model,CART,16,0.24855491329479767,0.7200956937799043,0.9581243628950051,0.36955187231430325,0.8422783848642903,0.4076474674488323,0.04152516445306111
Static Model,CART,17,0.3166144200626959,0.6325678496868476,0.9644006004717993,0.4220055710306407,0.8016818479849602,0.43180842526942154,0.035571034858292445
Updated Model,CART,17,0.32095238095238093,0.7035490605427975,0.9633283294016728,0.44081098757357745,0.8357384743204792,0.45988787405737785,0.03654620056331922
Static Model,CART,18,0.22743259085580306,0.6258064516129033,0.9822727480671577,0.3336199484092863,0.8099203134846557,0.3704369744475881,0.017733838156089858
Updated Model,CART,18,0.21245828698553948,0.6161290322580645,0.9810833066471476,0.3159636062861869,0.805962629157105,0.35463991315212967,0.018786558603126717
Static Model,CART,19,0.44477611940298506,0.8130968622100955,0.965411644615445,0.5750120598166908,0.8920206271962087,0.5863649528114256,0.034622219927584706
Updated Model,CART,19,0.5065359477124183,0.8458390177353342,0.9718503396019001,0.633622892181911,0.9132620366212808,0.642068697497183,0.028032038750734643
Static Model,CART,20,0.19285714285714287,0.801980198019802,0.966542404473439,0.31094049904030713,0.8848620996731342,0.38343550313912783,0.033477471996098844
Updated Model,CART,20,0.29981718464351004,0.8118811881188119,0.9803821062441752,0.4379172229639519,0.8991206804846446,0.48638637849391786,0.01975809002051029
Static Model,CART,21,0.12092391304347826,0.6312056737588653,0.9617614879649891,0.20296465222348917,0.7971525246921038,0.26504616260855896,0.03827765450636855
Updated Model,CART,21,0.2612137203166227,0.7021276595744681,0.9823851203501094,0.3807692307692308,0.8429325707431072,0.42161837010436937,0.017690577540080413
Static Model,CART,22,0.16830708661417323,0.6356877323420075,0.9548652658785239,0.266147859922179,0.7971349652910962,0.3117094548436265,0.045183210862321604
Updated Model,CART,22,0.2593167701863354,0.620817843866171,0.9722873689752549,0.36582694414019723,0.7982291717737446,0.38984633525728457,0.027682715042257555
Static Model,CART,23,0.14094650205761317,0.5372549019607843,0.9606637222933091,0.22330888345558272,0.7507175855491537,0.2612763406790216,0.03940565396106572
Updated Model,CART,23,0.14888888888888888,0.5254901960784314,0.9633879555867421,0.23203463203463204,0.7531669300458377,0.2663119055038006,0.03658738635443814
Static Model,CART,24,0.12834821428571427,0.4078014184397163,0.9612919031480952,0.1952461799660441,0.6885052273801227,0.21340568391968373,0.03864755477068674
Updated Model,CART,24,0.18264248704663213,0.5,0.9684782164876894,0.2675521821631879,0.7395331552740043,0.28938446366009807,0.03149785181858188
Static Model,CART,25,0.1539424280350438,0.462406015037594,0.9590868218603257,0.23098591549295772,0.7129086766125521,0.2504584032941361,0.040978499690414685
Updated Model,CART,25,0.19201030927835053,0.5601503759398496,0.9628334498950945,0.2859884836852208,0.774062186907122,0.31344312741781766,0.037046223011142944
Static Model,CART,26,0.14541387024608501,0.5462184873949579,0.9498312365756367,0.2296819787985866,0.7518134844838188,0.26393416385059065,0.05017855849125986
Updated Model,CART,26,0.16161616161616163,0.5826330532212886,0.9528996624731513,0.25304136253041365,0.7726899742980996,0.2900536975980531,0.047086602362176676
Static Model,CART,27,0.21780821917808219,0.7361111111111112,0.9705909899784584,0.33615221987315014,0.8543853574219503,0.3904966331944489,0.029396902676340115
Updated Model,CART,27,0.28546712802768165,0.7638888888888888,0.9782710499203896,0.41561712846347604,0.8765619360253432,0.4589775964044699,0.021621810668237203
Static Model,CART,28,0.09736540664375716,0.6115107913669064,0.9595367389110481,0.16798418972332016,0.7866295642731098,0.23297001844936066,0.040419910932159235
Updated Model,CART,28,0.1724137931034483,0.6474820143884892,0.9768850016819646,0.2723146747352496,0.8166336016817896,0.32637095143622474,0.023066586668773908
Static Model,SVM,15,0.3431372549019608,0.10903426791277258,0.9817561631092047,0.16548463356973994,0.7699078649139454,0.18611185200453761,0.019986567096931467
Updated Model,SVM,15,0.35,0.08722741433021806,0.9821696211690527,0.1396508728179551,0.7622801485530096,0.16819127299230216,0.01991229987623827
Static Model,SVM,16,0.24479166666666666,0.11244019138755981,0.978960244648318,0.1540983606557377,0.746988307511785,0.15629904790111981,0.022020990219138153
Updated Model,SVM,16,0.26744186046511625,0.11004784688995216,0.9796941896024465,0.1559322033898305,0.7513344612128979,0.16258039859000373,0.021607899581575364
Static Model,SVM,17,0.44933920704845814,0.21294363256784968,0.9784687969118593,0.28895184135977336,0.7601191266326363,0.29972751778935325,0.022709188861464998
Updated Model,SVM,17,0.5789473684210527,0.20668058455114824,0.9806133390521123,0.3046153846153846,0.7984463329519262,0.3383638556576511,0.021230009899585626
Static Model,SVM,18,0.26785714285714285,0.14516129032258066,0.991124937096848,0.18828451882845185,0.798809495499566,0.1930218528649695,0.012218070372667167
Updated Model,SVM,18,0.34814814814814815,0.15161290322580645,0.991971270414932,0.21123595505617979,0.8037908873643034,0.2262195618240668,0.011631598903641365
Static Model,SVM,19,0.5945017182130584,0.23601637107776263,0.9733814926779475,0.337890625,0.8488324075602905,0.3637766911801703,0.025067007328811088
Updated Model,SVM,19,0.6996047430830039,0.24147339699863574,0.9751874681009776,0.35902636916835695,0.8547380641896518,0.4019084497536508,0.022901188325043755
Static Model,SVM,20,0.08108108108108109,0.04455445544554455,0.9862534948741846,0.057507987220447296,0.8249693301252226,0.053517050517028084,0.017045246886754618
Updated Model,SVM,20,0.0967741935483871,0.04455445544554455,0.9870922646784716,0.06101694915254237,0.834750388671382,0.059687278872765134,0.015151962316193047
Static Model,SVM,21,0.16153846153846155,0.14893617021276595,0.987472647702407,0.15498154981549817,0.7356671237359725,0.14880604383744117,0.015973247432764334
Updated Model,SVM,21,0.2765957446808511,0.18439716312056736,0.9899890590809628,0.22127659574468084,0.7326334190778149,0.2209620389646099,0.01288767177896593
Static Model,SVM,22,0.20454545454545456,0.13382899628252787,0.9821471306179103,0.16179775280898875,0.7162645353448251,0.1567061364207938,0.019750126775167545
Updated Model,SVM,22,0.26506024096385544,0.16356877323420074,0.9833915665533911,0.2022988505747126,0.7621599226800407,0.20019050922436213,0.017582624315216167
Static Model,SVM,23,0.14018691588785046,0.11764705882352941,0.9831180088331201,0.1279317697228145,0.7182137330153152,0.11994220503207619,0.01860800041985879
Updated Model,SVM,23,0.20093457943925233,0.16862745098039217,0.9841911916456846,0.18336886993603413,0.7522529552451717,0.17613629853596977,0.017178466355939125
Static Model,SVM,24,0.08881578947368421,0.09574468085106383,0.978277734678045,0.09215017064846416,0.6847099680706051,0.0812318676459876,0.021706611461944362
Updated Model,SVM,24,0.19662921348314608,0.12411347517730496,0.9840757829406721,0.15217391304347827,0.6846490329925363,0.14846543645800742,0.017886786416845483
Static Model,SVM,25,0.1893491124260355,0.12030075187969924,0.9814666799880107,0.1471264367816092,0.6486844769883395,0.1418769049013173,0.019708226224964376
Updated Model,SVM,25,0.22380952380952382,0.17669172932330826,0.9809171745429114,0.19747899159663868,0.6538515562904832,0.18930412724281553,0.02042897602472022
Static Model,SVM,26,0.20454545454545456,0.12605042016806722,0.98132095734888,0.1559792027729636,0.7336192186382622,0.15149884841704095,0.019813106195424087
Updated Model,SVM,26,0.2331288343558282,0.21288515406162464,0.979633323105247,0.22254758418740847,0.7664549623076918,0.21247544069025087,0.020906544359876468
Static Model,SVM,27,0.13402061855670103,0.06018518518518518,0.9865598951016203,0.08306709265175719,0.8091614890507879,0.08364607997871298,0.015746949546010077
Updated Model,SVM,27,0.14084507042253522,0.09259259259259259,0.9851081764540601,0.11173184357541899,0.8578326114457726,0.10689283775439821,0.016146682647502134
Static Model,SVM,28,0.16666666666666666,0.15827338129496402,0.9890912585900331,0.16236162361623616,0.6785733677209176,0.1569282388672689,0.012926804622664882
Updated Model,SVM,28,0.30434782608695654,0.2517985611510791,0.9911576721610842,0.2755905511811024,0.7982661766087855,0.2724159011887982,0.011970054096004832
Static Model,RGF,15,0.39655172413793105,0.3582554517133956,0.9803090598997364,0.37643207855973815,0.9256977092947791,0.366942677284679,0.01710769069879683
Updated Model,RGF,15,0.3737704918032787,0.35514018691588783,0.9794304615225593,0.3642172523961661,0.9255143428572551,0.3538897594379136,0.01733545944335836
Static Model,RGF,16,0.35150375939849626,0.4473684210526316,0.9765137614678899,0.3936842105263158,0.94116437223757,0.3847750652067884,0.018819629001804908
Updated Model,RGF,16,0.3345656192236599,0.43301435406698563,0.9756574923547401,0.37747653806047965,0.9449075026948236,0.3684348009785605,0.019135707766656684
Static Model,RGF,17,0.5518207282913166,0.4112734864300626,0.981042247480163,0.4712918660287081,0.9188723734381233,0.46703017084569703,0.020008860747929246
Updated Model,RGF,17,0.5565476190476191,0.3903966597077244,0.9810851383229681,0.4588957055214724,0.9358824710351856,0.4569081089978282,0.01934920561299245
Static Model,RGF,18,0.39148936170212767,0.2967741935483871,0.9917425316803148,0.33761467889908253,0.946549209005624,0.3367831635593843,0.010546043089097411
Updated Model,RGF,18,0.47549019607843135,0.31290322580645163,0.9926803604922457,0.377431906614786,0.9573639614520291,0.38221820063615436,0.008901757033329648
Static Model,RGF,19,0.6981566820276498,0.41336971350613916,0.9779749519060893,0.519280205655527,0.9589435069432152,0.5271539027747301,0.020613555324333455
Updated Model,RGF,19,0.7391304347826086,0.3942701227830832,0.9785638569353382,0.5142348754448398,0.9645915938462095,0.5305304414464989,0.018505215815325035
Static Model,RGF,20,0.4978540772532189,0.5742574257425742,0.9905405405405405,0.5333333333333334,0.9252588891403959,0.5299547461914199,0.013576992661908992
Updated Model,RGF,20,0.6648936170212766,0.6188118811881188,0.9934762348555451,0.641025641025641,0.9418582311237051,0.638157003617422,0.008955166907980002
Static Model,RGF,21,0.2746478873239437,0.2765957446808511,0.9887855579868708,0.2756183745583039,0.9051892028421968,0.26996919408341796,0.015272730054700796
Updated Model,RGF,21,0.4639175257731959,0.3191489361702128,0.9919037199124726,0.3781512605042017,0.9314425365352426,0.38086610154002176,0.010323749155670189
Static Model,RGF,22,0.35251798561151076,0.3643122676579926,0.9832001148710094,0.3583180987202925,0.8976986785525796,0.3498576960873346,0.018290059964115826
Updated Model,RGF,22,0.44549763033175355,0.34944237918215615,0.9860240271861389,0.39166666666666666,0.9049614842202104,0.38760759865754435,0.013980843297481088
Static Model,RGF,23,0.275,0.30196078431372547,0.984273744169728,0.28785046728971964,0.8951544776094986,0.2802300893277382,0.01842315315486027
Updated Model,RGF,23,0.29347826086956524,0.3176470588235294,0.9847690593139885,0.3050847457627119,0.9068625815084919,0.2976351011215061,0.015212466526064951
Static Model,RGF,24,0.12215909090909091,0.1524822695035461,0.9776244334653547,0.1356466876971609,0.8677336750385019,0.12523787218209234,0.020799441239974042
Updated Model,RGF,24,0.17842323651452283,0.1524822695035461,0.9821567106283942,0.16443594646271512,0.8719691023999339,0.15596438260797052,0.016724607252621437
Static Model,RGF,25,0.26422764227642276,0.24436090225563908,0.9809171745429114,0.25390625,0.8989285752351717,0.24444760400016807,0.017938343691280025
Updated Model,RGF,25,0.3137254901960784,0.3007518796992481,0.9819662303926466,0.30710172744721687,0.9093353447409532,0.29803828069900257,0.017910422490708476
Static Model,RGF,26,0.34101382488479265,0.20728291316526612,0.9836606320957348,0.25783972125435545,0.9224623934738196,0.2580348742202383,0.015650539469242913
Updated Model,RGF,26,0.40076335877862596,0.29411764705882354,0.9843126725989567,0.33925686591276255,0.9255502706624162,0.33557816981214916,0.016032977612524184
Static Model,RGF,27,0.5282051282051282,0.47685185185185186,0.9903999250725859,0.5012165450121655,0.9537868215220614,0.4970445328910463,0.010153585971163523
Updated Model,RGF,27,0.6483516483516484,0.5462962962962963,0.9924135993256533,0.592964824120603,0.9637469424907924,0.5913665683470608,0.010238785205165475
Static Model,RGF,28,0.2571428571428571,0.19424460431654678,0.9908693353837282,0.2213114754098361,0.8748713075983335,0.2189700742220332,0.011322618035381897
Updated Model,RGF,28,0.4431818181818182,0.2805755395683453,0.9928396366956606,0.34361233480176206,0.9314662058451932,0.3492173452390561,0.010538356131694886
Static Model,RF,15,0.4812206572769953,0.6386292834890965,0.9825830792289008,0.5488621151271753,0.9612807850965,0.5457919169758197,0.014835227151842947
Updated Model,RF,15,0.5033407572383074,0.7040498442367601,0.9835650421210399,0.5870129870129871,0.9678461221600304,0.5873653691947096,0.014748303240386588
Static Model,RF,16,0.39389067524115756,0.5861244019138756,0.9775739041794088,0.4711538461538462,0.9633127366964229,0.4696595509347789,0.018522480011877115
Updated Model,RF,16,0.4199066874027994,0.645933014354067,0.9787563710499491,0.5089538171536288,0.964839125327016,0.5107126984740727,0.01823275831519095
Static Model,RF,17,0.5489443378119002,0.5970772442588727,0.9816427192794338,0.572,0.9551580645291048,0.5631560259854327,0.01915852483032796
Updated Model,RF,17,0.5604395604395604,0.6388308977035491,0.9822860819215098,0.5970731707317073,0.9690764518244095,0.5893742682796405,0.01637508414631158
Static Model,RF,18,0.41784037558685444,0.5741935483870968,0.9913079280845418,0.483695652173913,0.9705621009357573,0.48559313919845654,0.00975573458565239
Updated Model,RF,18,0.46568627450980393,0.6129032258064516,0.9922686307699345,0.5292479108635099,0.9696002223464085,0.5304692446349152,0.007582868290923059
Static Model,RF,19,0.6677018633540373,0.5866302864938608,0.9797024066585529,0.6245461147421931,0.9684330804567199,0.6155194132320044,0.01924153936690327
Updated Model,RF,19,0.7309136420525657,0.7967257844474761,0.9857092379568921,0.762402088772846,0.984476357244385,0.7557950697559741,0.013173456697433944
Static Model,RF,20,0.4269340974212034,0.7376237623762376,0.9882106244175209,0.5408348457350272,0.9690532347053502,0.5559422903727171,0.015034941363260515
Updated Model,RF,20,0.5818181818181818,0.7920792079207921,0.9926840633737185,0.670859538784067,0.9819405204703366,0.6753806384626726,0.007501067702251485
Static Model,RF,21,0.2846715328467153,0.5531914893617021,0.9858315098468271,0.3759036144578313,0.9493352945477378,0.3905177941489048,0.01643950420662355
Updated Model,RF,21,0.4752475247524752,0.6808510638297872,0.9917396061269147,0.5597667638483965,0.9715457739856795,0.5649029227483785,0.007915408501442674
Static Model,RF,22,0.33771929824561403,0.5724907063197026,0.9800411621117121,0.42482758620689653,0.9307219762012569,0.4304147476197075,0.020735400690369964
Updated Model,RF,22,0.5152542372881356,0.5650557620817844,0.9875556406451922,0.5390070921985817,0.9548041621844546,0.533295929660956,0.01139655467310445
Static Model,RF,23,0.265625,0.4,0.9820448260205555,0.3192488262910798,0.9149125777459323,0.3172285567004522,0.019200969664285337
Updated Model,RF,23,0.3663663663663664,0.47843137254901963,0.9858009658645313,0.41496598639455784,0.9251527926371618,0.4116337632666992,0.013357325358376946
Static Model,RF,24,0.1755424063116371,0.31560283687943264,0.9750520599403862,0.22560202788339673,0.8983954446341831,0.22353968130213475,0.021737964985861936
Updated Model,RF,24,0.37694704049844235,0.42907801418439717,0.9852598913886734,0.40132669983416247,0.9342738281788996,0.3947435347148406,0.0137605530184398
Static Model,RF,25,0.376984126984127,0.35714285714285715,0.9836147467279448,0.3667953667953668,0.9049646062300344,0.35863595751932464,0.016257201242601067
