Test Name,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Oracle P,Oracle R,Oracle A,Oracle F,Oracle AUC,Oracle MCC,Oracle B
Oracle,0.04766774867713104,0.717056856187291,0.9937921672158211,0.08939292861907938,0.8554833347787464,0.18385904416756074,0.0062078327841788945,0.04766774867713104,0.717056856187291,0.9937921672158211,0.08939292861907938,0.8554833347787464,0.18385904416756074,0.0062078327841788945
Oracle,0.045139175683488894,0.7311036789297659,0.9933137888927546,0.0850285892100043,0.8622644695001921,0.18061361238079174,0.006686211107245428,0.045139175683488894,0.7311036789297659,0.9933137888927546,0.0850285892100043,0.8622644695001921,0.18061361238079174,0.006686211107245428
Oracle,0.0436825982963367,0.6963210702341137,0.9933930922511239,0.0822080075811419,0.8449202271072258,0.1733331920051038,0.006606907748876109,0.0436825982963367,0.6963210702341137,0.9933930922511239,0.0822080075811419,0.8449202271072258,0.1733331920051038,0.006606907748876109
Oracle,0.039677975848188614,0.7384615384615385,0.9922939306496394,0.07530952624577919,0.8654316893701863,0.17005088938619095,0.007706069350360532,0.039677975848188614,0.7384615384615385,0.9922939306496394,0.07530952624577919,0.8654316893701863,0.17005088938619095,0.007706069350360532
Oracle,0.040908732971100085,0.6949832775919732,0.9929465489679762,0.0772691778529729,0.8440282485892523,0.16750429604886752,0.0070534510320237765,0.040908732971100085,0.6949832775919732,0.9929465489679762,0.0772691778529729,0.8440282485892523,0.16750429604886752,0.0070534510320237765
Oracle,0.043420416061925496,0.7204013377926421,0.9931369907246337,0.08190425491463554,0.8568271371653312,0.17578899885576216,0.006863009275366274,0.043420416061925496,0.7204013377926421,0.9931369907246337,0.08190425491463554,0.8568271371653312,0.17578899885576216,0.006863009275366274
Oracle,0.048317099045230974,0.6702341137123746,0.9942500801560826,0.09013628390230738,0.8323109700250323,0.17893830698967966,0.0057499198439173475,0.048317099045230974,0.6702341137123746,0.9942500801560826,0.09013628390230738,0.8323109700250323,0.17893830698967966,0.0057499198439173475
Oracle,0.03173407269001266,0.7043478260869566,0.9907419724535947,0.060731897222943164,0.8476057754371659,0.14823535190441525,0.009258027546405255,0.03173407269001266,0.7043478260869566,0.9907419724535947,0.060731897222943164,0.8476057754371659,0.14823535190441525,0.009258027546405255
Oracle,0.04491424340887591,0.7304347826086957,0.993285080508542,0.08462492250464972,0.8619158032264065,0.18007458890589384,0.0067149194914579765,0.04491424340887591,0.7304347826086957,0.993285080508542,0.08462492250464972,0.8619158032264065,0.18007458890589384,0.0067149194914579765
Oracle,0.03451300563408792,0.6842809364548496,0.9917314168639302,0.06571171634121276,0.8380715285773438,0.15246063656249864,0.008268583136069782,0.03451300563408792,0.6842809364548496,0.9917314168639302,0.06571171634121276,0.8380715285773438,0.15246063656249864,0.008268583136069782
Oracle,0.052952156400432264,0.7210702341137124,0.9944012965956973,0.09865922298997849,0.8577938648221244,0.19443919885455424,0.005598703404302733,0.052952156400432264,0.7210702341137124,0.9944012965956973,0.09865922298997849,0.8577938648221244,0.19443919885455424,0.005598703404302733
Oracle,0.043789679309783495,0.7197324414715719,0.9932023662530386,0.08255648904745463,0.8565255328464051,0.17646177444632977,0.006797633746961459,0.043789679309783495,0.7197324414715719,0.9932023662530386,0.08255648904745463,0.8565255328464051,0.17646177444632977,0.006797633746961459
Oracle,0.036661858920605105,0.7311036789297659,0.9917223211382391,0.06982240960776798,0.8614683973392863,0.16254505334312158,0.008277678861760887,0.036661858920605105,0.7311036789297659,0.9917223211382391,0.06982240960776798,0.8614683973392863,0.16254505334312158,0.008277678861760887
Oracle,0.04946150777822098,0.7464882943143812,0.993796146595811,0.09277579183639538,0.8701947884083163,0.19115572097600553,0.006203853404189037,0.04946150777822098,0.7464882943143812,0.993796146595811,0.09277579183639538,0.8701947884083163,0.19115572097600553,0.006203853404189037
Oracle,0.03750321089134344,0.6836120401337793,0.9924101853936289,0.07110554511932095,0.8380767511423676,0.1589538029772579,0.007589814606371101,0.03750321089134344,0.6836120401337793,0.9924101853936289,0.07110554511932095,0.8380767511423676,0.1589538029772579,0.007589814606371101
Oracle,0.03271540947618757,0.7177257525083612,0.9908624908190019,0.06257836876330446,0.854352179825401,0.1519860005410124,0.00913750918099812,0.03271540947618757,0.7177257525083612,0.9908624908190019,0.06257836876330446,0.854352179825401,0.1519860005410124,0.00913750918099812
Oracle,0.044045537884279194,0.6909698996655519,0.9934959876480045,0.08281224947891613,0.8422972488419724,0.1733863573669087,0.006504012351995488,0.044045537884279194,0.6909698996655519,0.9934959876480045,0.08281224947891613,0.8422972488419724,0.1733863573669087,0.006504012351995488
Oracle,0.03447595236528719,0.7010033444816054,0.9915304581744424,0.06571975041545165,0.8463286560017269,0.15424411576954963,0.008469541825557625,0.03447595236528719,0.7010033444816054,0.9915304581744424,0.06571975041545165,0.8463286560017269,0.15424411576954963,0.008469541825557625
Oracle,0.037381567614125755,0.725752508361204,0.991941755520537,0.07110091743119265,0.8589037133383609,0.16354943723955087,0.008058244479462988,0.037381567614125755,0.725752508361204,0.991941755520537,0.07110091743119265,0.8589037133383609,0.16354943723955087,0.008058244479462988
Oracle,0.041966610506968906,0.7331103678929766,0.9927748671455566,0.07938864945130564,0.862997812011167,0.17431185544869582,0.007225132854443376,0.041966610506968906,0.7331103678929766,0.9927748671455566,0.07938864945130564,0.862997812011167,0.17431185544869582,0.007225132854443376
Oracle,0.046046002190580505,0.703010033444816,0.993684723956095,0.08643092105263159,0.848409164743204,0.17887756527533766,0.006315276043905068,0.046046002190580505,0.703010033444816,0.993684723956095,0.08643092105263159,0.848409164743204,0.17887756527533766,0.006315276043905068
Oracle,0.03986213097557321,0.711705685618729,0.9925929526317345,0.07549579593429595,0.8522090247454791,0.1673100353459205,0.0074070473682654675,0.03986213097557321,0.711705685618729,0.9925929526317345,0.07549579593429595,0.8522090247454791,0.1673100353459205,0.0074070473682654675
Oracle,0.042537135594566684,0.7163879598662207,0.9930272735334847,0.08030592734225621,0.8547664193717679,0.17348016153244095,0.0069727264665152226,0.042537135594566684,0.7163879598662207,0.9930272735334847,0.08030592734225621,0.8547664193717679,0.17348016153244095,0.0069727264665152226
Oracle,0.043604886336056956,0.7210702341137124,0.9931608670045728,0.08223671663424496,0.8571733863598645,0.17624908527461386,0.006839132995427124,0.043604886336056956,0.7210702341137124,0.9931608670045728,0.08223671663424496,0.8571733863598645,0.17624908527461386,0.006839132995427124
Oracle,0.040247069006216066,0.6842809364548496,0.9929317684137282,0.07602273993980603,0.8386719594999202,0.16483195181136093,0.007068231586271821,0.040247069006216066,0.6842809364548496,0.9929317684137282,0.07602273993980603,0.8386719594999202,0.16483195181136093,0.007068231586271821
Oracle,0.04483534465125793,0.7331103678929766,0.993249834571489,0.08450269853508095,0.863235396683586,0.18024594634803068,0.006750165428511007,0.04483534465125793,0.7331103678929766,0.993249834571489,0.08450269853508095,0.863235396683586,0.18024594634803068,0.006750165428511007
Oracle,0.040539001708104004,0.7143812709030101,0.9926938583386202,0.07672413793103448,0.8535967229651297,0.16906340786356538,0.007306141661379776,0.040539001708104004,0.7143812709030101,0.9926938583386202,0.07672413793103448,0.8535967229651297,0.16906340786356538,0.007306141661379776
Oracle,0.04583140440217163,0.728428093645485,0.9934402763281465,0.08623693379790941,0.8609905161865473,0.18167421405107184,0.006559723671853504,0.04583140440217163,0.728428093645485,0.9934402763281465,0.08623693379790941,0.8609905161865473,0.18167421405107184,0.006559723671853504
Oracle,0.036256906077348064,0.7023411371237458,0.9919403343133978,0.06895419471351173,0.8472022931536068,0.1583931797665016,0.008059665686602224,0.036256906077348064,0.7023411371237458,0.9919403343133978,0.06895419471351173,0.8472022931536068,0.1583931797665016,0.008059665686602224
Oracle,0.03599840891010342,0.7264214046822742,0.9916174360513635,0.06859741654296814,0.8590757906455732,0.16052446433091883,0.008382563948636438,0.03599840891010342,0.7264214046822742,0.9916174360513635,0.06859741654296814,0.8590757906455732,0.16052446433091883,0.008382563948636438
Oracle,0.04328658997396927,0.6896321070234114,0.993391102561129,0.0814601193062853,0.8415761720452722,0.1716992185740012,0.006608897438871038,0.04328658997396927,0.6896321070234114,0.993391102561129,0.0814601193062853,0.8415761720452722,0.1716992185740012,0.006608897438871038
Oracle,0.04090620684507147,0.7331103678929766,0.9925824356989041,0.07748868778280542,0.8629015553844599,0.17206657275746895,0.007417564301095808,0.04090620684507147,0.7331103678929766,0.9925824356989041,0.07748868778280542,0.8629015553844599,0.17206657275746895,0.007417564301095808
Oracle,0.04419981652906346,0.7090301003344481,0.9933609729697772,0.08321230914157866,0.8512559742479021,0.17596431727302364,0.006639027030222822,0.04419981652906346,0.7090301003344481,0.9933609729697772,0.08321230914157866,0.8512559742479021,0.17596431727302364,0.006639027030222822
Oracle,0.040194610778443114,0.7183946488294315,0.9925906787003117,0.0761297182349814,0.8555509470904452,0.16880970992125177,0.007409321299688244,0.040194610778443114,0.7183946488294315,0.9925906787003117,0.0761297182349814,0.8555509470904452,0.16880970992125177,0.007409321299688244
Oracle,0.04538690476190476,0.7344481605351171,0.9933228846184456,0.08549071514774009,0.8639405491934455,0.18153116667109287,0.006677115381554323,0.04538690476190476,0.7344481605351171,0.9933228846184456,0.08549071514774009,0.8639405491934455,0.18153116667109287,0.006677115381554323
Oracle,0.0464047000723743,0.7290969899665551,0.9935181584793766,0.0872558437399936,0.8613637797962568,0.18290488684482734,0.0064818415206234214,0.0464047000723743,0.7290969899665551,0.9935181584793766,0.0872558437399936,0.8613637797962568,0.18290488684482734,0.0064818415206234214
Oracle,0.04441315755791629,0.6963210702341137,0.9935045148908399,0.08350044116467474,0.8449759621111685,0.17479505453792168,0.006495485109160078,0.04441315755791629,0.6963210702341137,0.9935045148908399,0.08350044116467474,0.8449759621111685,0.17479505453792168,0.006495485109160078
Oracle,0.04528460407477421,0.7210702341137124,0.9934215163939086,0.08521739130434781,0.8573037664583733,0.17965366872668526,0.0065784836060914075,0.04528460407477421,0.7210702341137124,0.9934215163939086,0.08521739130434781,0.8573037664583733,0.17965366872668526,0.0065784836060914075
Oracle,0.029665746343182753,0.6755852842809364,0.99047194309714,0.056835767142173824,0.8330955462469721,0.14025091572076195,0.009528056902859924,0.029665746343182753,0.6755852842809364,0.99047194309714,0.056835767142173824,0.8330955462469721,0.14025091572076195,0.009528056902859924
Oracle,0.041685563114134544,0.7377926421404682,0.9926810674743671,0.07891253800751208,0.865291034093258,0.1742776653911689,0.007318932525632892,0.041685563114134544,0.7377926421404682,0.9926810674743671,0.07891253800751208,0.865291034093258,0.1742776653911689,0.007318932525632892
Oracle,0.032535235184241805,0.6408026755852843,0.9917501767981681,0.06192630898513251,0.8163510238709196,0.14313532294625242,0.00824982320183188,0.032535235184241805,0.6408026755852843,0.9917501767981681,0.06192630898513251,0.8163510238709196,0.14313532294625242,0.00824982320183188
Oracle,0.043132104895965855,0.703010033444816,0.9932464236743548,0.08127755007346686,0.8481899214368785,0.1730544137570051,0.006753576325645171,0.043132104895965855,0.703010033444816,0.9932464236743548,0.08127755007346686,0.8481899214368785,0.1730544137570051,0.006753576325645171
Oracle,0.03456407492251718,0.6862876254180602,0.9917208999310999,0.06581352833638025,0.839069185813649,0.15280070068421647,0.008279100068900123,0.03456407492251718,0.6862876254180602,0.9917208999310999,0.06581352833638025,0.839069185813649,0.15280070068421647,0.008279100068900123
Oracle,0.038431919028933954,0.7010033444816054,0.9924198496021757,0.07286886385759977,0.8467735407653407,0.16298937901871402,0.007580150397824302,0.038431919028933954,0.7010033444816054,0.9924198496021757,0.07286886385759977,0.8467735407653407,0.16298937901871402,0.007580150397824302
Oracle,0.04158367546034714,0.6842809364548496,0.9931639936602792,0.07840282035561007,0.8387881214851783,0.16758450254800122,0.0068360063397208065,0.04158367546034714,0.6842809364548496,0.9931639936602792,0.07840282035561007,0.8387881214851783,0.16758450254800122,0.0068360063397208065
Oracle,0.043699834373805584,0.6882943143812709,0.9934669950223641,0.08218193435029153,0.8409455224488463,0.17235891686833948,0.006533004977635885,0.043699834373805584,0.6882943143812709,0.9934669950223641,0.08218193435029153,0.8409455224488463,0.17235891686833948,0.006533004977635885
Oracle,0.0419260777050989,0.711705685618729,0.9929664458679255,0.0791872883563428,0.8523958507535931,0.17164551152329943,0.007033554132074485,0.0419260777050989,0.711705685618729,0.9929664458679255,0.0791872883563428,0.8523958507535931,0.17164551152329943,0.007033554132074485
Oracle,0.04118902680053759,0.696989966555184,0.992976678559328,0.07778151009592058,0.845046237727506,0.16832925069294793,0.007023321440671992,0.04118902680053759,0.696989966555184,0.992976678559328,0.07778151009592058,0.845046237727506,0.16832925069294793,0.007023321440671992
Oracle,0.045804464973056194,0.7163879598662207,0.993537771137898,0.08610362985890581,0.8550217766857502,0.18010280187912894,0.006462228862101977,0.045804464973056194,0.7163879598662207,0.993537771137898,0.08610362985890581,0.8550217766857502,0.18010280187912894,0.006462228862101977
Oracle,0.05245460659045057,0.7304347826086957,0.9942785042988673,0.09788015954824542,0.8624127262845178,0.1947740010515662,0.005721495701132645,0.05245460659045057,0.7304347826086957,0.9942785042988673,0.09788015954824542,0.8624127262845178,0.1947740010515662,0.005721495701132645
Oracle,0.042454381061976,0.6909698996655519,0.9932461394329269,0.07999380493282224,0.842172271626499,0.17018498857880934,0.006753860567073018,0.042454381061976,0.6909698996655519,0.9932461394329269,0.07999380493282224,0.842172271626499,0.17018498857880934,0.006753860567073018
Oracle,0.03935893512851897,0.6882943143812709,0.9927288200342455,0.07446000217084554,0.840576278047726,0.1634580701421044,0.007271179965754593,0.03935893512851897,0.6882943143812709,0.9927288200342455,0.07446000217084554,0.840576278047726,0.1634580701421044,0.007271179965754593
