Scenario,Model,N,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time
Static Model,CART,18,13,0.25763888888888886,0.7633744855967078,0.9660150980223313,0.38525441329179644,0.8665151233639509,0.4314352844783809,0.03474627550177327,0.7278451488818973,0.022166086127981544
Updated Model,CART,18,13,0.3367786391042205,0.8045267489711934,0.9751715032004363,0.47480267152398303,0.8939864124337743,0.5110699979617042,0.024616809154745286,0.5749976611696184,0.022585812956094742
Static Model,CART,18,14,0.15411195577055978,0.6426512968299711,0.9613077298429921,0.2486064659977703,0.8053642560393238,0.30218648394089187,0.03930014569961421,0.7278451488818973,0.022276886040344834
Updated Model,CART,18,14,0.23835319609967498,0.6340057636887608,0.9761761244582221,0.3464566929133859,0.8104472958019585,0.37942265577709255,0.02387979479952706,0.6403580189216882,0.022180675994604826
Static Model,CART,18,15,0.12903225806451613,0.539440203562341,0.9537300152128362,0.20825147347740666,0.7501909911283494,0.2480524109294531,0.04614113802129159,0.7278451488818973,0.021611916134133935
Updated Model,CART,18,15,0.18943089430894308,0.5928753180661578,0.9667900915640518,0.2871226124460875,0.7834916295580249,0.3227094245961378,0.033196725191928345,0.6722521800547838,0.022536744829267263
Static Model,CART,18,16,0.12132132132132133,0.4488888888888889,0.9508883722265278,0.19101654846335697,0.705292293078213,0.21508306195497318,0.04891473309256406,0.7278451488818973,0.024039265932515264
Updated Model,CART,18,16,0.18634538152610441,0.5155555555555555,0.9646660351904475,0.2737463126843658,0.7463043415045509,0.29568190155067925,0.03538755837998297,0.5823080809786916,0.02152945497073233
Static Model,CART,18,17,0.14624505928853754,0.4805194805194805,0.9559114785154568,0.22424242424242424,0.7231658902616229,0.24813450584511101,0.04363189506411599,0.7278451488818973,0.021850691875442863
Updated Model,CART,18,17,0.15910430170889805,0.5844155844155844,0.953529090961279,0.25011579434923575,0.7742071394004372,0.2885019523252221,0.046369054484845455,0.5732511840760708,0.022179785883054137
Static Model,CART,18,18,0.11075129533678757,0.6477272727272727,0.9579291740802388,0.18915929203539827,0.8055220201260771,0.2562060118872804,0.041953668773041616,0.7278451488818973,0.020170320058241487
Updated Model,CART,18,18,0.2398568019093079,0.7613636363636364,0.9799116110887907,0.3647912885662432,0.8787809234266206,0.42050419810818035,0.02008154311392405,0.7353741070255637,0.020096687134355307
Static Model,CART,18,-1,0.18844798529186457,0.6080079090459714,0.961155511898915,0.28771929824561404,0.7887200242968228,0.32419031217847305,0.03890510198542699,0.7278451488818973,0.021909887669607997
Updated Model,CART,18,-1,0.23642229790284996,0.6520019772614928,0.9683375962341896,0.34701394369902655,0.814185282159991,0.38043679296346566,0.031600264367420694,0.6313655267262624,0.02302993365770413
Static Model,CART,20,11,0.29684055841293167,0.7279279279279279,0.964662733216393,0.42171189979123175,0.8515185152685153,0.45094019527356966,0.03511301967823645,0.6049146179575473,0.020511474926024675
Updated Model,CART,20,11,0.2559081701553005,0.6828828828828829,0.9592409504066337,0.3722986247544205,0.8264822452322453,0.4022272500729568,0.04060174521569384,0.6074857851490378,0.020949302008375525
Static Model,CART,20,12,0.22689844464775846,0.6441558441558441,0.9686812310636262,0.33558863328822736,0.8080138298898389,0.37037075864823893,0.031155897040763155,0.6049146179575473,0.01921724691055715
Updated Model,CART,20,12,0.2445369406867846,0.6103896103896104,0.9720618721097114,0.3491827637444279,0.7931060221664032,0.3750115577503585,0.027823442055898696,0.6636406290344894,0.019259691005572677
Static Model,CART,20,13,0.23793103448275862,0.6699029126213593,0.9756019773560836,0.3511450381679389,0.8317546653290544,0.39005076399324445,0.024336241890626848,0.6049146179575473,0.018412185134366155
Updated Model,CART,20,13,0.23834196891191708,0.5954692556634305,0.9772604050390687,0.3404255319148936,0.7909619237098223,0.36749801421780653,0.02274916773468307,0.5891711139120162,0.01981665100902319
Static Model,CART,20,14,0.3186372745490982,0.6251638269986893,0.9583479508850263,0.42212389380530974,0.7967834470982742,0.4276769938472782,0.04155601292885505,0.6049146179575473,0.020163179840892553
Updated Model,CART,20,14,0.4880418535127055,0.8558322411533421,0.9746451921543613,0.6216087577344122,0.9187898342948174,0.6353737149152909,0.025011354389170085,0.5826359069906175,0.020614473847672343
Static Model,CART,20,15,0.11372812920592194,0.6575875486381323,0.955190559719343,0.19391853126792888,0.8107943183504488,0.2610693482799868,0.04479859270921149,0.6049146179575473,0.01740537490695715
Updated Model,CART,20,15,0.23095823095823095,0.7315175097276264,0.9778344761601021,0.3510737628384687,0.8630219566962031,0.4033529632558021,0.02217825436603284,0.6858736348804086,0.021222319919615984
Static Model,CART,20,16,0.1486146095717884,0.6082474226804123,0.9520331685536597,0.23886639676113358,0.7829208945072557,0.28464550082450996,0.04799513410381254,0.6049146179575473,0.020418450003489852
Updated Model,CART,20,16,0.1856763925729443,0.5412371134020618,0.9649497687769096,0.2764976958525346,0.7587293623841009,0.3032495803709009,0.03501804247273574,0.5760269130114466,0.01970275305211544
Static Model,CART,20,17,0.1248062015503876,0.48493975903614456,0.9585393079253708,0.19852034525277434,0.7230794369820448,0.2311499625914406,0.041509531879248114,0.6049146179575473,0.02021313807927072
Updated Model,CART,20,17,0.1798780487804878,0.5331325301204819,0.9693190878647744,0.26899696048632216,0.7598619019157571,0.2977105433667614,0.03060611379343606,0.6460909319575876,0.0202749150339514
Static Model,CART,20,18,0.13552833078101073,0.42961165048543687,0.9564981661616967,0.20605355064027941,0.7023913214683183,0.22406504414310316,0.04334949623729789,0.6049146179575473,0.02141732396557927
Updated Model,CART,20,18,0.17272727272727273,0.5072815533980582,0.9616010205708818,0.25770653514180025,0.7424557101391253,0.28077645748905106,0.038123213875500356,0.6139898151159286,0.02010063105262816
Static Model,CART,20,19,0.15462610899873258,0.5823389021479713,0.9518737043533727,0.24436654982473713,0.7714481602791627,0.28321039902705225,0.04786180244153914,0.6049146179575473,0.02151989098638296
Updated Model,CART,20,19,0.20015576323987538,0.6133651551312649,0.962079413171743,0.30182031708749263,0.795384867241508,0.3361523137587571,0.037859949381550136,0.5765533919911832,0.020046104909852147
Static Model,CART,20,20,0.09860191317144959,0.5929203539823009,0.9580091825022319,0.16908517350157728,0.7809521359952298,0.22997091797446814,0.04168595949775642,0.6049146179575473,0.02008637716062367
Updated Model,CART,20,20,0.21367521367521367,0.7743362831858407,0.9778408366279812,0.33492822966507174,0.8789170475479694,0.39972348109198724,0.02213078485393239,0.5803526339586824,0.02018255484290421
Static Model,CART,20,-1,0.18297587131367293,0.6072664359861591,0.9599437426449249,0.2812178093166991,0.7882402928815192,0.31875056231533905,0.03993621906450731,0.6049146179575473,0.019936464191414417
Updated Model,CART,20,-1,0.24708171206225682,0.6591695501730104,0.9696835364317401,0.359433962264151,0.819898666921611,0.39178859824771173,0.03020997491237863,0.6121820756001398,0.02021693966817111
Static Model,CART,22,12,0.29343308395677475,0.699009900990099,0.9648470390120685,0.41334894613583145,0.8359181144729709,0.43872743630461575,0.034985435370403085,0.607792979106307,0.01855346793308854
Updated Model,CART,22,12,0.2370860927152318,0.7089108910891089,0.9544274487791187,0.35533498759305204,0.8384887508358679,0.3932959948532599,0.045127928813454773,0.5922473329119384,0.017517996951937675
Static Model,CART,22,13,0.22148209825145712,0.6143187066974596,0.9613387594723548,0.3255813953488372,0.7898548328006607,0.3537366357687735,0.03860669070100734,0.607792979106307,0.018169651040807366
Updated Model,CART,22,13,0.29190751445086704,0.6997690531177829,0.9696533819814763,0.41196464989802856,0.8363292008724496,0.43981415374692584,0.030352320332807374,0.6094289140310138,0.018102030036970973
Static Model,CART,22,14,0.1850079744816587,0.6823529411764706,0.9801782206006174,0.29109159347553326,0.8462088781302033,0.34873672455951227,0.019679659265445355,0.607792979106307,0.015546402893960476
Updated Model,CART,22,14,0.21052631578947367,0.6352941176470588,0.9836163345495369,0.3162518301610541,0.8159404207790266,0.3596684565088869,0.016396835202867888,0.6165126080159098,0.01716884202323854
Static Model,CART,22,15,0.43824145150034893,0.8061617458279846,0.9664608476003368,0.5678119349005425,0.8902748315509353,0.5798571603700271,0.033411012342413844,0.607792979106307,0.01867412985302508
Updated Model,CART,22,15,0.48586309523809523,0.8382541720154044,0.9713373561605388,0.6151672162034857,0.9071329338323044,0.625615092773954,0.028713484680652667,0.5859190970659256,0.01820590114220977
Static Model,CART,22,16,0.18738574040219377,0.7976653696498055,0.9669870895312939,0.3034789045151739,0.8828221005942714,0.3769881753504686,0.032945273884057505,0.607792979106307,0.018417084123939276
Updated Model,CART,22,16,0.2828854314002829,0.7782101167315175,0.9802133033960146,0.41493775933609967,0.8798131381053653,0.46206911896516123,0.019786775256324156,0.6043416149914265,0.018590262159705162
Static Model,CART,22,17,0.13898305084745763,0.640625,0.961128262699972,0.22841225626740946,0.807683287312376,0.2863587050369478,0.03873561766521538,0.607792979106307,0.018248962936922908
Updated Model,CART,22,17,0.20595533498759305,0.6484375,0.9743895593600899,0.3126177024482109,0.816315673897267,0.3561594741563014,0.025641334197079056,0.6015904489904642,0.018019862938672304
Static Model,CART,22,18,0.1708542713567839,0.6279683377308707,0.9545326971653101,0.2686230248306998,0.7936124303723249,0.3118048670266593,0.04554619837574609,0.607792979106307,0.018320807022973895
Updated Model,CART,22,18,0.19051959890610756,0.5514511873350924,0.9628824024698288,0.28319783197831977,0.7638792143066551,0.30955165081101604,0.03714388668073102,0.6200464928988367,0.01829351205378771
Static Model,CART,22,19,0.12026913372582002,0.41812865497076024,0.9563219197305641,0.18680600914435008,0.7034952536514927,0.2074735561182915,0.04335154610728318,0.607792979106307,0.018690082943066955
Updated Model,CART,22,19,0.19,0.5,0.9684254841425765,0.2753623188405797,0.7405056417527497,0.29520272732341035,0.0314690456293431,0.6020795139484107,0.018587478902190924
Static Model,CART,22,20,0.17117988394584138,0.5363636363636364,0.9645663766488913,0.2595307917888563,0.7564913169459914,0.2894645477679466,0.03541625298426567,0.607792979106307,0.018438110826537013
Updated Model,CART,22,20,0.16602316602316602,0.5212121212121212,0.9641453831041258,0.2518301610541728,0.7445798942072103,0.2803930002315469,0.03573910375294879,0.5537866509985179,0.018149277893826365
Static Model,CART,22,21,0.2517412935323383,0.6262376237623762,0.968320235756385,0.35911994322214336,0.8005677213628837,0.38421490083850024,0.031713950172646124,0.607792979106307,0.01846634387038648
Updated Model,CART,22,21,0.22369511184755592,0.6683168316831684,0.962426326129666,0.33519553072625696,0.8183380606743947,0.37272375561171867,0.03751644543881644,0.5867779590189457,0.018092185957357287
Static Model,CART,22,22,0.14806110458284372,0.6528497409326425,0.9722348816827344,0.24137931034482757,0.8159955165217163,0.30224861895296434,0.027733041798089737,0.607792979106307,0.018615016946569085
Updated Model,CART,22,22,0.1797175866495507,0.7253886010362695,0.975740578439965,0.2880658436213992,0.8563039357902121,0.35350982103858525,0.024257034165208986,0.638734765117988,0.018537649884819984
Static Model,CART,22,-1,0.21859131859131858,0.6593379446640316,0.9651746846746289,0.3283306679788412,0.8172588206601537,0.36675782656092637,0.03473813797646347,0.607792979106307,0.01819455094466155
