Splitting Approach,Metric,Performance Value
Random 50%/50%,AUC,0.9353027262006582
Random 50%/50%,F-1,0.3173188341206881
Random 50%/50%,MCC,0.37977450261989415
Time-based 50%/50%,AUC,0.9199495506343432
Time-based 50%/50%,F-1,0.2830887801986068
Time-based 50%/50%,MCC,0.3403462774965094
Time-based 60%/40%,AUC,0.8952886764222265
Time-based 60%/40%,F-1,0.31493579635052943
Time-based 60%/40%,MCC,0.3677739218195011
Time-based 70%/30%,AUC,0.8980188377756483
Time-based 70%/30%,F-1,0.2465506898620276
Time-based 70%/30%,MCC,0.3082882123093512
Time-based 80%/20%,AUC,0.8999765445211748
Time-based 80%/20%,F-1,0.22635658914728682
Time-based 80%/20%,MCC,0.28805210630604816
Time-based 90%/10%,AUC,0.9000754487846852
Time-based 90%/10%,F-1,0.24605678233438485
Time-based 90%/10%,MCC,0.300991912439497
Random 90%/10%,AUC,0.9319724282822345
Random 90%/10%,F-1,0.351947442515251
Random 90%/10%,MCC,0.40823409360942087
Random 80%/20%,AUC,0.9296576964041258
Random 80%/20%,F-1,0.3805117038649972
Random 80%/20%,MCC,0.42526460708902375
Random 70%/30%,AUC,0.9353563320753088
Random 70%/30%,F-1,0.3468024180719058
Random 70%/30%,MCC,0.40384724615251144
Random 60%/40%,AUC,0.9414593090958575
Random 60%/40%,F-1,0.36663385826771655
Random 60%/40%,MCC,0.4194417269209622
Random 50%/50%,AUC,0.9407810342837705
Random 50%/50%,F-1,0.30005604034905137
Random 50%/50%,MCC,0.3725345090106219
Time-based 50%/50%,AUC,0.9211833332605944
Time-based 50%/50%,F-1,0.2763405116346293
Time-based 50%/50%,MCC,0.3352404831794646
Time-based 60%/40%,AUC,0.9128936778683399
Time-based 60%/40%,F-1,0.2992294520547945
Time-based 60%/40%,MCC,0.3556496952631448
Time-based 70%/30%,AUC,0.874201872559344
Time-based 70%/30%,F-1,0.2516799022602321
Time-based 70%/30%,MCC,0.3125817398789623
Time-based 80%/20%,AUC,0.8885782425883645
Time-based 80%/20%,F-1,0.24729891956782715
Time-based 80%/20%,MCC,0.2977466973843968
Time-based 90%/10%,AUC,0.9013519234567003
Time-based 90%/10%,F-1,0.25310734463276835
Time-based 90%/10%,MCC,0.3017219120118448
Random 90%/10%,AUC,0.9438700268789826
Random 90%/10%,F-1,0.3389830508474576
Random 90%/10%,MCC,0.396649795836694
Random 80%/20%,AUC,0.9349224525721901
Random 80%/20%,F-1,0.3176178660049628
Random 80%/20%,MCC,0.38088133516265454
Random 70%/30%,AUC,0.9339934824203603
Random 70%/30%,F-1,0.327687003447759
Random 70%/30%,MCC,0.3908249619511839
Random 60%/40%,AUC,0.9375594273681891
Random 60%/40%,F-1,0.3678892733564014
Random 60%/40%,MCC,0.41540446158475547
Random 50%/50%,AUC,0.9367207885616419
Random 50%/50%,F-1,0.3132982048763061
Random 50%/50%,MCC,0.3777888698745361
Time-based 50%/50%,AUC,0.9194646705559164
Time-based 50%/50%,F-1,0.30124720179085385
Time-based 50%/50%,MCC,0.35271614073029217
Time-based 60%/40%,AUC,0.9082035084324728
Time-based 60%/40%,F-1,0.2841997961264016
Time-based 60%/40%,MCC,0.3436587941199173
Time-based 70%/30%,AUC,0.8715994691326757
Time-based 70%/30%,F-1,0.25263157894736843
Time-based 70%/30%,MCC,0.3121908768499075
Time-based 80%/20%,AUC,0.8793221631040962
Time-based 80%/20%,F-1,0.256857855361596
Time-based 80%/20%,MCC,0.30514040918314633
Time-based 90%/10%,AUC,0.9003058668948379
Time-based 90%/10%,F-1,0.26157407407407407
Time-based 90%/10%,MCC,0.3092159469076704
Random 90%/10%,AUC,0.9423906298075169
Random 90%/10%,F-1,0.37296497286630487
Random 90%/10%,MCC,0.42663228426107525
Random 80%/20%,AUC,0.9450231485677292
Random 80%/20%,F-1,0.32917038358608386
Random 80%/20%,MCC,0.3916317703442061
Random 70%/30%,AUC,0.9391403704141649
Random 70%/30%,F-1,0.3238322638412177
Random 70%/30%,MCC,0.38325828475829976
Random 60%/40%,AUC,0.9432356848591771
Random 60%/40%,F-1,0.3740363093757772
Random 60%/40%,MCC,0.42665064588434826
Random 50%/50%,AUC,0.9397605928189955
Random 50%/50%,F-1,0.3260388057056791
Random 50%/50%,MCC,0.39014578082739515
Time-based 50%/50%,AUC,0.921999593810854
Time-based 50%/50%,F-1,0.3017186505410567
Time-based 50%/50%,MCC,0.3538507475787304
Time-based 60%/40%,AUC,0.9140807804336366
Time-based 60%/40%,F-1,0.2918670290612586
Time-based 60%/40%,MCC,0.34977689045894234
Time-based 70%/30%,AUC,0.8964446245986553
Time-based 70%/30%,F-1,0.2501540357362908
Time-based 70%/30%,MCC,0.3096907955484419
Time-based 80%/20%,AUC,0.8816203507635642
Time-based 80%/20%,F-1,0.22342733188720174
Time-based 80%/20%,MCC,0.27917100402061173
Time-based 90%/10%,AUC,0.9047016943215784
Time-based 90%/10%,F-1,0.265717674970344
Time-based 90%/10%,MCC,0.3114590940798918
Random 90%/10%,AUC,0.9397223070692563
Random 90%/10%,F-1,0.35252119589468983
Random 90%/10%,MCC,0.4119617578260708
Random 80%/20%,AUC,0.9344408619036565
Random 80%/20%,F-1,0.337995337995338
Random 80%/20%,MCC,0.39508160728052544
Random 70%/30%,AUC,0.9380873116468977
Random 70%/30%,F-1,0.35286240374958155
Random 70%/30%,MCC,0.4082312763593468
Random 60%/40%,AUC,0.9351392509947626
Random 60%/40%,F-1,0.31555102503114735
Random 60%/40%,MCC,0.3766073705763517
Random 50%/50%,AUC,0.940662014509913
Random 50%/50%,F-1,0.32568560673955904
Random 50%/50%,MCC,0.3872130849438462
Time-based 50%/50%,AUC,0.921855499462399
Time-based 50%/50%,F-1,0.3049312853678254
Time-based 50%/50%,MCC,0.35568685357417723
Time-based 60%/40%,AUC,0.8977355291985042
Time-based 60%/40%,F-1,0.30823737821080605
Time-based 60%/40%,MCC,0.3620679433937218
Time-based 70%/30%,AUC,0.897777492371684
Time-based 70%/30%,F-1,0.26117496807151974
Time-based 70%/30%,MCC,0.3191272642468513
Time-based 80%/20%,AUC,0.8890400009002305
Time-based 80%/20%,F-1,0.2507608034083993
Time-based 80%/20%,MCC,0.300426580987575
Time-based 90%/10%,AUC,0.8856218321267229
Time-based 90%/10%,F-1,0.26401869158878505
Time-based 90%/10%,MCC,0.31110308954526894
Random 90%/10%,AUC,0.9418887106538548
Random 90%/10%,F-1,0.36053480866758875
Random 90%/10%,MCC,0.4136510090245668
Random 80%/20%,AUC,0.9395476163095599
Random 80%/20%,F-1,0.376530612244898
Random 80%/20%,MCC,0.42874791979153637
Random 70%/30%,AUC,0.9391756754929849
Random 70%/30%,F-1,0.3339610797237916
Random 70%/30%,MCC,0.39372683247293483
Random 60%/40%,AUC,0.9349878384425565
Random 60%/40%,F-1,0.37039002387901304
Random 60%/40%,MCC,0.418573244078447
Random 50%/50%,AUC,0.9385473608112868
Random 50%/50%,F-1,0.39307021569527306
Random 50%/50%,MCC,0.4337509699166671
Time-based 50%/50%,AUC,0.9212655492389291
Time-based 50%/50%,F-1,0.2942736776408176
Time-based 50%/50%,MCC,0.3474614044219605
Time-based 60%/40%,AUC,0.9233648510515317
Time-based 60%/40%,F-1,0.2895553257497415
Time-based 60%/40%,MCC,0.34834369637854634
Time-based 70%/30%,AUC,0.8774155015926122
Time-based 70%/30%,F-1,0.25674827369742625
Time-based 70%/30%,MCC,0.31568317500748094
Time-based 80%/20%,AUC,0.8936411721177743
Time-based 80%/20%,F-1,0.24819277108433738
Time-based 80%/20%,MCC,0.2984388988952963
Time-based 90%/10%,AUC,0.8987881882379987
Time-based 90%/10%,F-1,0.2614678899082569
Time-based 90%/10%,MCC,0.3100872729139488
Random 90%/10%,AUC,0.9352330611097519
Random 90%/10%,F-1,0.3567415730337079
Random 90%/10%,MCC,0.4168846930929671
Random 80%/20%,AUC,0.929047501014948
Random 80%/20%,F-1,0.3467618561958185
Random 80%/20%,MCC,0.3998248535910334
Random 70%/30%,AUC,0.929373758165404
Random 70%/30%,F-1,0.3088576286906786
Random 70%/30%,MCC,0.37126679146400693
Random 60%/40%,AUC,0.941023541390613
Random 60%/40%,F-1,0.32507388042736984
Random 60%/40%,MCC,0.38609105467213056
Random 50%/50%,AUC,0.9400875255133809
Random 50%/50%,F-1,0.2966326792905492
Random 50%/50%,MCC,0.364935968347243
Time-based 50%/50%,AUC,0.9200551629697784
Time-based 50%/50%,F-1,0.3186349045446866
Time-based 50%/50%,MCC,0.366254020697779
Time-based 60%/40%,AUC,0.9106875855824341
Time-based 60%/40%,F-1,0.2806875631951466
Time-based 60%/40%,MCC,0.3404008247349803
Time-based 70%/30%,AUC,0.870803155157372
Time-based 70%/30%,F-1,0.24796870297923562
Time-based 70%/30%,MCC,0.3096802121810921
Time-based 80%/20%,AUC,0.8764893042151248
Time-based 80%/20%,F-1,0.2459701492537313
Time-based 80%/20%,MCC,0.29671733897045394
Time-based 90%/10%,AUC,0.9080178769118247
Time-based 90%/10%,F-1,0.24922118380062305
Time-based 90%/10%,MCC,0.3062771189703153
Random 90%/10%,AUC,0.9394969221515043
Random 90%/10%,F-1,0.3737738771295818
Random 90%/10%,MCC,0.42843437274882207
Random 80%/20%,AUC,0.940899860015283
Random 80%/20%,F-1,0.39271708683473394
Random 80%/20%,MCC,0.434578387807476
Random 70%/30%,AUC,0.9343545755546919
Random 70%/30%,F-1,0.37198330611504266
Random 70%/30%,MCC,0.4192198056927841
Random 60%/40%,AUC,0.9357126932344957
Random 60%/40%,F-1,0.30432033719704954
Random 60%/40%,MCC,0.37070902564434904
Random 50%/50%,AUC,0.9411512301574382
Random 50%/50%,F-1,0.3319656115670183
Random 50%/50%,MCC,0.3886554973157844
Time-based 50%/50%,AUC,0.9210450693847209
Time-based 50%/50%,F-1,0.29710370601058855
Time-based 50%/50%,MCC,0.3510580563024596
Time-based 60%/40%,AUC,0.9079203273800944
Time-based 60%/40%,F-1,0.28859613009468915
Time-based 60%/40%,MCC,0.34777876186139806
Time-based 70%/30%,AUC,0.8881381104267113
Time-based 70%/30%,F-1,0.2520904304738309
Time-based 70%/30%,MCC,0.3114850542591539
Time-based 80%/20%,AUC,0.8996262304927646
Time-based 80%/20%,F-1,0.2449464922711058
Time-based 80%/20%,MCC,0.29592404329622773
Time-based 90%/10%,AUC,0.8975751415817563
Time-based 90%/10%,F-1,0.2690909090909091
Time-based 90%/10%,MCC,0.31310454013235434
Random 90%/10%,AUC,0.9314107200941897
Random 90%/10%,F-1,0.3097463284379173
Random 90%/10%,MCC,0.37350701245460904
Random 80%/20%,AUC,0.9369780929005885
Random 80%/20%,F-1,0.33181324647122695
Random 80%/20%,MCC,0.3957861892509788
Random 70%/30%,AUC,0.9415091136226849
Random 70%/30%,F-1,0.3284313725490196
Random 70%/30%,MCC,0.391790497303407
Random 60%/40%,AUC,0.9366027603065031
Random 60%/40%,F-1,0.3727475996317243
Random 60%/40%,MCC,0.42000043608518123
Random 50%/50%,AUC,0.9359550147431309
Random 50%/50%,F-1,0.32969369021161465
Random 50%/50%,MCC,0.3874508658711442
