Splitting Approach,Metric,Performance Value
Time-based 80%/20%,MCC,0.327440776882241
Time-based 90%/10%,AUC,0.9292201658427601
Time-based 90%/10%,F-1,0.332618025751073
Time-based 90%/10%,MCC,0.4040892036025152
Random 90%/10%,AUC,0.9972218080849734
Random 90%/10%,F-1,0.37318007662835245
Random 90%/10%,MCC,0.46721216147895755
Random 80%/20%,AUC,0.9932638921508198
Random 80%/20%,F-1,0.33296296296296296
Random 80%/20%,MCC,0.43427711595842233
Random 70%/30%,AUC,0.995437297720886
Random 70%/30%,F-1,0.3743477066739907
Random 70%/30%,MCC,0.46596688541805037
Random 60%/40%,AUC,0.995135437316232
Random 60%/40%,F-1,0.33360813410277546
Random 60%/40%,MCC,0.4319815864155729
Random 50%/50%,AUC,0.9898260896607594
Random 50%/50%,F-1,0.3334805003679176
Random 50%/50%,MCC,0.4306288704743268
Time-based 50%/50%,AUC,0.9074337819740247
Time-based 50%/50%,F-1,0.31829787234042556
Time-based 50%/50%,MCC,0.38891169035114687
Time-based 60%/40%,AUC,0.9208519911539532
Time-based 60%/40%,F-1,0.29222281544758855
Time-based 60%/40%,MCC,0.3717160647505025
Time-based 70%/30%,AUC,0.9053093331834943
Time-based 70%/30%,F-1,0.2937365010799136
Time-based 70%/30%,MCC,0.3635457321439556
Time-based 80%/20%,AUC,0.9208274022959372
Time-based 80%/20%,F-1,0.2857142857142857
Time-based 80%/20%,MCC,0.35181221846731164
Time-based 90%/10%,AUC,0.9261990883198766
Time-based 90%/10%,F-1,0.276981852913085
Time-based 90%/10%,MCC,0.3513044362007654
Random 90%/10%,AUC,0.9968761697371948
Random 90%/10%,F-1,0.3309203722854188
Random 90%/10%,MCC,0.4333303159936382
Random 80%/20%,AUC,0.9928059237989473
Random 80%/20%,F-1,0.34722725625226536
Random 80%/20%,MCC,0.4449194530294897
Random 70%/30%,AUC,0.9944274087240093
Random 70%/30%,F-1,0.3552761341222879
Random 70%/30%,MCC,0.45096800931643544
Random 60%/40%,AUC,0.9944883776025805
Random 60%/40%,F-1,0.28936850519584334
Random 60%/40%,MCC,0.3948412503262399
Random 50%/50%,AUC,0.992672279801661
Random 50%/50%,F-1,0.30906528886801315
Random 50%/50%,MCC,0.4103159472388769
Time-based 50%/50%,AUC,0.9134048143476804
Time-based 50%/50%,F-1,0.25728155339805825
Time-based 50%/50%,MCC,0.33974666643037743
Time-based 60%/40%,AUC,0.9195216375576645
Time-based 60%/40%,F-1,0.3096525096525097
Time-based 60%/40%,MCC,0.3820450000506328
Time-based 70%/30%,AUC,0.9043843930582539
Time-based 70%/30%,F-1,0.2821869488536155
Time-based 70%/30%,MCC,0.35564006224773487
Time-based 80%/20%,AUC,0.9211953933537708
Time-based 80%/20%,F-1,0.21331058020477814
Time-based 80%/20%,MCC,0.2928100409589426
Time-based 90%/10%,AUC,0.9373992466692476
Time-based 90%/10%,F-1,0.33520809898762655
Time-based 90%/10%,MCC,0.4004010998681045
Random 90%/10%,AUC,0.9950249340424977
Random 90%/10%,F-1,0.3865546218487395
Random 90%/10%,MCC,0.47635826230167927
Random 80%/20%,AUC,0.9969332221414756
Random 80%/20%,F-1,0.3805825242718447
Random 80%/20%,MCC,0.474095095020453
Random 70%/30%,AUC,0.9957493649584159
Random 70%/30%,F-1,0.3539823008849558
Random 70%/30%,MCC,0.45168602041062694
Random 60%/40%,AUC,0.9935323525033422
Random 60%/40%,F-1,0.3302395474233183
Random 60%/40%,MCC,0.43055499750529724
Random 50%/50%,AUC,0.9908031707447406
Random 50%/50%,F-1,0.30532911136562696
Random 50%/50%,MCC,0.4078614498271755
Time-based 50%/50%,AUC,0.916397250523514
Time-based 50%/50%,F-1,0.35055467511885896
Time-based 50%/50%,MCC,0.4118337081007786
Time-based 60%/40%,AUC,0.9224076716394844
Time-based 60%/40%,F-1,0.3329890518487916
Time-based 60%/40%,MCC,0.40088095741653995
Time-based 70%/30%,AUC,0.9105288072675229
Time-based 70%/30%,F-1,0.27398811208604584
Time-based 70%/30%,MCC,0.35030727145714524
Time-based 80%/20%,AUC,0.9281074923625653
Time-based 80%/20%,F-1,0.23484119345524543
Time-based 80%/20%,MCC,0.30725010007135894
Time-based 90%/10%,AUC,0.9263779817762712
Time-based 90%/10%,F-1,0.3161290322580645
Time-based 90%/10%,MCC,0.3837310965559258
Random 90%/10%,AUC,0.995402510181421
Random 90%/10%,F-1,0.3700404858299595
Random 90%/10%,MCC,0.46518538295944056
Random 80%/20%,AUC,0.9963596534194837
Random 80%/20%,F-1,0.35934087750645227
Random 80%/20%,MCC,0.4546884212667541
Random 70%/30%,AUC,0.9961442932984923
Random 70%/30%,F-1,0.3264297481760414
Random 70%/30%,MCC,0.4279898512929359
Random 60%/40%,AUC,0.994566459036187
Random 60%/40%,F-1,0.32545931758530183
Random 60%/40%,MCC,0.42558715157125526
Random 50%/50%,AUC,0.992411264596157
Random 50%/50%,F-1,0.30772371554950667
Random 50%/50%,MCC,0.409362470533697
Time-based 50%/50%,AUC,0.9167855397782441
Time-based 50%/50%,F-1,0.3175990675990676
Time-based 50%/50%,MCC,0.3843024452839564
Time-based 60%/40%,AUC,0.919863595414257
Time-based 60%/40%,F-1,0.2515356265356265
Time-based 60%/40%,MCC,0.3389355419230829
Time-based 70%/30%,AUC,0.9060955689018233
Time-based 70%/30%,F-1,0.3091272485009994
Time-based 70%/30%,MCC,0.37207607341355237
Time-based 80%/20%,AUC,0.927720913576076
Time-based 80%/20%,F-1,0.28224407171775595
Time-based 80%/20%,MCC,0.3444846086762759
Time-based 90%/10%,AUC,0.9260253225743915
Time-based 90%/10%,F-1,0.2819047619047619
Time-based 90%/10%,MCC,0.35794952317574036
Random 90%/10%,AUC,0.9966272970094769
Random 90%/10%,F-1,0.36771653543307087
Random 90%/10%,MCC,0.4642837652798643
Random 80%/20%,AUC,0.9940533147555295
Random 80%/20%,F-1,0.33058457027670884
Random 80%/20%,MCC,0.4310120156238526
Random 70%/30%,AUC,0.9957755146919627
Random 70%/30%,F-1,0.3326060606060606
Random 70%/30%,MCC,0.43244193388325125
Random 60%/40%,AUC,0.9942834822244893
Random 60%/40%,F-1,0.31302105715513534
Random 60%/40%,MCC,0.41663765372824074
Random 50%/50%,AUC,0.9925793590248404
Random 50%/50%,F-1,0.31437435367114785
Random 50%/50%,MCC,0.41436180159506525
Time-based 50%/50%,AUC,0.9145812597455478
Time-based 50%/50%,F-1,0.32478134110787177
Time-based 50%/50%,MCC,0.3929286726628345
Time-based 60%/40%,AUC,0.9278219203263105
Time-based 60%/40%,F-1,0.2944364161849711
Time-based 60%/40%,MCC,0.3724157831459767
Time-based 70%/30%,AUC,0.9043163049636156
Time-based 70%/30%,F-1,0.2738927738927739
Time-based 70%/30%,MCC,0.34632091579889446
Time-based 80%/20%,AUC,0.9184011392273741
Time-based 80%/20%,F-1,0.26795720835455933
Time-based 80%/20%,MCC,0.3429771940682133
Time-based 90%/10%,AUC,0.9359654608992382
Time-based 90%/10%,F-1,0.30897703549060546
Time-based 90%/10%,MCC,0.37911983624057627
Random 90%/10%,AUC,0.9968840979114233
Random 90%/10%,F-1,0.35719844357976654
Random 90%/10%,MCC,0.4558489786386502
Random 80%/20%,AUC,0.9962232836528155
Random 80%/20%,F-1,0.37495092265410285
Random 80%/20%,MCC,0.468923859891974
Random 70%/30%,AUC,0.9960950708551763
Random 70%/30%,F-1,0.36256235232344447
Random 70%/30%,MCC,0.45514386727072254
Random 60%/40%,AUC,0.9936802291767374
Random 60%/40%,F-1,0.3392971832278191
Random 60%/40%,MCC,0.4366089047977636
Random 50%/50%,AUC,0.9904839109615634
Random 50%/50%,F-1,0.3175269268429151
Random 50%/50%,MCC,0.4159647525137577
Time-based 50%/50%,AUC,0.9123681247289814
Time-based 50%/50%,F-1,0.31356051044734257
Time-based 50%/50%,MCC,0.38472004614857913
Time-based 60%/40%,AUC,0.9183784437387239
Time-based 60%/40%,F-1,0.30529478032294405
Time-based 60%/40%,MCC,0.38057814240182913
Time-based 70%/30%,AUC,0.9003878715488619
Time-based 70%/30%,F-1,0.29319041614123587
Time-based 70%/30%,MCC,0.35999309247936895
Time-based 80%/20%,AUC,0.928227286492852
Time-based 80%/20%,F-1,0.28522920203735147
Time-based 80%/20%,MCC,0.35092119612963096
Time-based 90%/10%,AUC,0.9312284108341219
Time-based 90%/10%,F-1,0.32611174458380837
Time-based 90%/10%,MCC,0.38765782252765857
Random 90%/10%,AUC,0.9958915702032957
Random 90%/10%,F-1,0.35054021608643454
Random 90%/10%,MCC,0.44610522981816153
Random 80%/20%,AUC,0.9934678308173993
Random 80%/20%,F-1,0.35477582846003897
Random 80%/20%,MCC,0.4518701627668848
Random 70%/30%,AUC,0.9955602705144844
Random 70%/30%,F-1,0.3175046554934823
Random 70%/30%,MCC,0.41850533949102714
Random 60%/40%,AUC,0.9941493457921277
Random 60%/40%,F-1,0.33695062398263703
Random 60%/40%,MCC,0.4348477477599922
Random 50%/50%,AUC,0.9923529334518861
Random 50%/50%,F-1,0.321147552398858
Random 50%/50%,MCC,0.41762081195415296
Time-based 50%/50%,AUC,0.915013444072508
Time-based 50%/50%,F-1,0.3515915333656487
Time-based 50%/50%,MCC,0.4103193789186186
Time-based 60%/40%,AUC,0.9256795092092918
Time-based 60%/40%,F-1,0.29028246580209627
Time-based 60%/40%,MCC,0.36949423066322695
Time-based 70%/30%,AUC,0.9078670305141887
Time-based 70%/30%,F-1,0.2874251497005988
Time-based 70%/30%,MCC,0.3597457201106616
Time-based 80%/20%,AUC,0.9173764731810723
Time-based 80%/20%,F-1,0.28272251308900526
Time-based 80%/20%,MCC,0.34434056146326125
Time-based 90%/10%,AUC,0.9261810988954656
Time-based 90%/10%,F-1,0.3367003367003367
Time-based 90%/10%,MCC,0.40250632723468593
Random 90%/10%,AUC,0.9957601861330729
Random 90%/10%,F-1,0.3859781379570298
Random 90%/10%,MCC,0.47672957118819115
Random 80%/20%,AUC,0.9947721118993073
Random 80%/20%,F-1,0.36750945650009953
Random 80%/20%,MCC,0.4625731440377649
Random 70%/30%,AUC,0.9943535389439107
Random 70%/30%,F-1,0.3641951594314253
Random 70%/30%,MCC,0.45691809759342134
Random 60%/40%,AUC,0.9937539115022787
Random 60%/40%,F-1,0.3305218277875614
Random 60%/40%,MCC,0.42753105284646825
Random 50%/50%,AUC,0.9934100722260699
Random 50%/50%,F-1,0.3009848982271832
Random 50%/50%,MCC,0.4040599771540178
Time-based 50%/50%,AUC,0.9138223074168187
Time-based 50%/50%,F-1,0.35570363319054416
Time-based 50%/50%,MCC,0.4177339614552017
Time-based 60%/40%,AUC,0.9199049970018235
Time-based 60%/40%,F-1,0.28268428372739923
Time-based 60%/40%,MCC,0.3628065938143385
Time-based 70%/30%,AUC,0.8980371715463831
Time-based 70%/30%,F-1,0.2703812316715542
Time-based 70%/30%,MCC,0.34103825237485325
Time-based 80%/20%,AUC,0.9168851958525238
Time-based 80%/20%,F-1,0.2665299846232701
Time-based 80%/20%,MCC,0.3403440520651644
Time-based 90%/10%,AUC,0.9239740472476196
Time-based 90%/10%,F-1,0.30484037075180226
Time-based 90%/10%,MCC,0.3758998809503702
Random 90%/10%,AUC,0.994787435916737
Random 90%/10%,F-1,0.38628472222222227
Random 90%/10%,MCC,0.4757679494032662
Random 80%/20%,AUC,0.9953658652865414
Random 80%/20%,F-1,0.35916169967313977
Random 80%/20%,MCC,0.4570140166394899
Random 70%/30%,AUC,0.9946120849393885
Random 70%/30%,F-1,0.3351311595979407
Random 70%/30%,MCC,0.4344051175239117
Random 60%/40%,AUC,0.9908293581268591
Random 60%/40%,F-1,0.3154449134292359
Random 60%/40%,MCC,0.41451035566854993
Random 50%/50%,AUC,0.994108348123781
Random 50%/50%,F-1,0.30800214822771216
Random 50%/50%,MCC,0.4095991801431459

Time-based 50%/50%,AUC,0.9123092466185183
Time-based 50%/50%,F-1,0.2932481022772673
Time-based 50%/50%,MCC,0.3667242107020823
Time-based 60%/40%,AUC,0.9210870168196357
Time-based 60%/40%,F-1,0.30164670658682635
Time-based 60%/40%,MCC,0.3764974711986266
Time-based 70%/30%,AUC,0.9082643325110918
Time-based 70%/30%,F-1,0.26556927297668037
Time-based 70%/30%,MCC,0.3436475902967308
Time-based 80%/20%,AUC,0.9264417742137754
Time-based 80%/20%,F-1,0.3151750972762645
Time-based 80%/20%,MCC,0.36943437946166313
Time-based 90%/10%,AUC,0.9307893868351192
Time-based 90%/10%,F-1,0.3108695652173913
Time-based 90%/10%,MCC,0.37586629315166453
Random 90%/10%,AUC,0.9957401513653007
Random 90%/10%,F-1,0.3402025847013622
Random 90%/10%,MCC,0.44053363025694925
Random 80%/20%,AUC,0.9965374118635179
Random 80%/20%,F-1,0.350208457415128
Random 80%/20%,MCC,0.4461104940743522
Random 70%/30%,AUC,0.9951814649917389
Random 70%/30%,F-1,0.3495194739504299
Random 70%/30%,MCC,0.4461604320817762
Random 60%/40%,AUC,0.9960607705113986
Random 60%/40%,F-1,0.3183247806654528
Random 60%/40%,MCC,0.4221873005141847
Random 50%/50%,AUC,0.9924009271626585
Random 50%/50%,F-1,0.302090267607509
Random 50%/50%,MCC,0.40487397336729514
Time-based 50%/50%,AUC,0.9147354071084588
Time-based 50%/50%,F-1,0.3469127943984723
Time-based 50%/50%,MCC,0.40696773223917165
Time-based 60%/40%,AUC,0.9319793094673807
Time-based 60%/40%,F-1,0.31084477092596174
Time-based 60%/40%,MCC,0.3833269569853207
Time-based 70%/30%,AUC,0.9132586549871333
Time-based 70%/30%,F-1,0.28205128205128205
Time-based 70%/30%,MCC,0.3535644195333023
Time-based 80%/20%,AUC,0.9202003206866549
Time-based 80%/20%,F-1,0.26894586894586897
Time-based 80%/20%,MCC,0.330029537521101
Time-based 90%/10%,AUC,0.9343670720726855
Time-based 90%/10%,F-1,0.3165775401069519
Time-based 90%/10%,MCC,0.38502472553881173
Random 90%/10%,AUC,0.9943960090125912
Random 90%/10%,F-1,0.35967926689576174
Random 90%/10%,MCC,0.4559228463647025
Random 80%/20%,AUC,0.9941200613279191
Random 80%/20%,F-1,0.37222333400040025
Random 80%/20%,MCC,0.46301433822081056
Random 70%/30%,AUC,0.9933340235173309
Random 70%/30%,F-1,0.3499125218695326
Random 70%/30%,MCC,0.44708312146214324
Random 60%/40%,AUC,0.9906081923269778
Random 60%/40%,F-1,0.3105642766228256
Random 60%/40%,MCC,0.4117311687161427
Random 50%/50%,AUC,0.9938402534342228
Random 50%/50%,F-1,0.30274386241302353
Random 50%/50%,MCC,0.4072577479942651
Time-based 50%/50%,AUC,0.9095812700120718
Time-based 50%/50%,F-1,0.3690930193997679
Time-based 50%/50%,MCC,0.42702933865203346
Time-based 60%/40%,AUC,0.9247524323119196
Time-based 60%/40%,F-1,0.29759704251386326
Time-based 60%/40%,MCC,0.3731519728242366
Time-based 70%/30%,AUC,0.909531986542771
Time-based 70%/30%,F-1,0.27115716753022456
Time-based 70%/30%,MCC,0.3444494426148244
Time-based 80%/20%,AUC,0.9253054253445583
Time-based 80%/20%,F-1,0.24891041162227606
Time-based 80%/20%,MCC,0.3248901484869559
Time-based 90%/10%,AUC,0.9353642279542345
Time-based 90%/10%,F-1,0.33712984054669703
Time-based 90%/10%,MCC,0.4009336915712378
Random 90%/10%,AUC,0.9962504064465797
Random 90%/10%,F-1,0.3890894504612917
Random 90%/10%,MCC,0.47654393924762656
Random 80%/20%,AUC,0.9952417657710982
Random 80%/20%,F-1,0.3703562583349209
Random 80%/20%,MCC,0.46311693501113055
Random 70%/30%,AUC,0.9952901031359752
Random 70%/30%,F-1,0.3526170798898072
Random 70%/30%,MCC,0.44708503752689316
Random 60%/40%,AUC,0.9945544365989547
Random 60%/40%,F-1,0.3376930063578565
Random 60%/40%,MCC,0.435998339841074
Random 50%/50%,AUC,0.9910732143246964
Random 50%/50%,F-1,0.31794800500486586
Random 50%/50%,MCC,0.41557618018031944
Time-based 50%/50%,AUC,0.9180246072629248
Time-based 50%/50%,F-1,0.3287876517308556
Time-based 50%/50%,MCC,0.3938629780973559
Time-based 60%/40%,AUC,0.9252240175029347
Time-based 60%/40%,F-1,0.3121031364248605
Time-based 60%/40%,MCC,0.3855422136492632
Time-based 70%/30%,AUC,0.9127208005044007
Time-based 70%/30%,F-1,0.290282131661442
Time-based 70%/30%,MCC,0.3571598601416493
Time-based 80%/20%,AUC,0.9334151286105873
Time-based 80%/20%,F-1,0.27880831928049465
Time-based 80%/20%,MCC,0.3438683917231725
Time-based 90%/10%,AUC,0.926524072028255
Time-based 90%/10%,F-1,0.3093812375249501
Time-based 90%/10%,MCC,0.385998126585768
Random 90%/10%,AUC,0.9989559704561122
Random 90%/10%,F-1,0.35786212238574744
Random 90%/10%,MCC,0.4532334793211969
Random 80%/20%,AUC,0.9944611691792499
Random 80%/20%,F-1,0.35020936429387134
Random 80%/20%,MCC,0.4452505166432289
Random 70%/30%,AUC,0.9926048236983128
Random 70%/30%,F-1,0.35787000783085354
Random 70%/30%,MCC,0.45044435615338313
Random 60%/40%,AUC,0.9921780950677122
Random 60%/40%,F-1,0.31885340175174737
Random 60%/40%,MCC,0.4188979297486695
Random 50%/50%,AUC,0.9907619076941576
Random 50%/50%,F-1,0.31238803913462865
Random 50%/50%,MCC,0.4110566040998138
Time-based 50%/50%,AUC,0.9151362583277831
Time-based 50%/50%,F-1,0.3434981829672934
Time-based 50%/50%,MCC,0.40394757252447605
Time-based 60%/40%,AUC,0.9252308369084056
Time-based 60%/40%,F-1,0.3435163426618244
Time-based 60%/40%,MCC,0.4086670141779093
Time-based 70%/30%,AUC,0.9015762159107481
Time-based 70%/30%,F-1,0.29443221138722864
Time-based 70%/30%,MCC,0.36181389767890104
Time-based 80%/20%,AUC,0.9311147873357559
Time-based 80%/20%,F-1,0.294155427103404
Time-based 80%/20%,MCC,0.3459162131899544
Time-based 90%/10%,AUC,0.9263313514341671
Time-based 90%/10%,F-1,0.30895983522142123
Time-based 90%/10%,MCC,0.38098716989266235
Random 90%/10%,AUC,0.9975958390984901
Random 90%/10%,F-1,0.360683048729696
Random 90%/10%,MCC,0.45175480415254315
Random 80%/20%,AUC,0.9952720494420433
Random 80%/20%,F-1,0.3772893772893773
Random 80%/20%,MCC,0.46938810747141235
Random 70%/30%,AUC,0.9956723382110997
Random 70%/30%,F-1,0.3348405230355615
Random 70%/30%,MCC,0.43081083915856033
Random 60%/40%,AUC,0.9931543347506271
Random 60%/40%,F-1,0.32665260196905765
Random 60%/40%,MCC,0.4268756465749865
Random 50%/50%,AUC,0.9934554990685595
Random 50%/50%,F-1,0.3053795335041122
Random 50%/50%,MCC,0.4088898589058975
Time-based 50%/50%,AUC,0.9140646943877566
Time-based 50%/50%,F-1,0.3542028071282133
Time-based 50%/50%,MCC,0.4168328689396128
Time-based 60%/40%,AUC,0.925562581767716
Time-based 60%/40%,F-1,0.3008750698194005
Time-based 60%/40%,MCC,0.3762440577728788
Time-based 70%/30%,AUC,0.9074186449611036
Time-based 70%/30%,F-1,0.26456779895056615
Time-based 70%/30%,MCC,0.3414714244602293
Time-based 80%/20%,AUC,0.9172436153938248
Time-based 80%/20%,F-1,0.29080118694362017
Time-based 80%/20%,MCC,0.351640164514168
Time-based 90%/10%,AUC,0.9291157515032362
Time-based 90%/10%,F-1,0.30769230769230765
Time-based 90%/10%,MCC,0.37812030305844246
Random 90%/10%,AUC,0.9942549771487944
Random 90%/10%,F-1,0.36480514262756125
Random 90%/10%,MCC,0.4581279309052956
Random 80%/20%,AUC,0.9983888191940553
Random 80%/20%,F-1,0.36374089689536215
Random 80%/20%,MCC,0.45884939976360506
