Scenario,Model,N,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time
Sliding Window,RGF,16,12,0.155904059,0.665354331,0.997726069,0.252615845,0.887548407,0.321369499,0.00247918,9.955421129,13.71076172
Sliding Window,RGF,16,13,0.107960742,0.933962264,0.998124007,0.193548387,0.983930222,0.317199507,0.001873361,9.341784049,13.54844208
Sliding Window,RGF,16,14,0.085751979,0.663265306,0.998349126,0.151869159,0.928625551,0.238099586,0.001535986,8.592620591,13.54015655
Sliding Window,RGF,16,15,0.130328867,0.694805195,0.998269538,0.219487179,0.931003992,0.300445132,0.00172358,7.927275045,13.4139686
Sliding Window,RGF,16,16,0.104725415,0.752293578,0.998344578,0.183856502,0.924293512,0.280305384,0.001754287,7.14349305,13.50397401
Sliding Window,RGF,16,-1,0.147709727,0.767379679,0.998018269,0.247734139,0.929066758,0.336147776,0.002023344,10.82264389,13.57064872
Sliding Window,RGF,18,10,0.156481481,0.716101695,0.997498107,0.256838906,0.891077292,0.334019576,0.002436238,17.26592782,11.94149994
Sliding Window,RGF,18,11,0.191176471,0.826271186,0.997784622,0.310509554,0.942440657,0.396828957,0.002316068,14.16659641,11.85432537
Sliding Window,RGF,18,12,0.193169691,0.853773585,0.997986718,0.315056571,0.986767643,0.405563404,0.002163146,12.31805569,11.82934193
Sliding Window,RGF,18,13,0.199178645,0.776,0.997861367,0.316993464,0.959582828,0.392496852,0.002339831,10.44008086,11.84628194
Sliding Window,RGF,18,14,0.13340564,0.745454545,0.997848577,0.226310948,0.903104374,0.314793557,0.002326658,9.660480938,11.85114072
Sliding Window,RGF,18,15,0.066577896,0.769230769,0.998168348,0.12254902,0.958887065,0.225975327,0.001619992,9.171936895,11.91066956
Sliding Window,RGF,18,16,0.108280255,0.686868687,0.99848812,0.187070151,0.925522972,0.27233199,0.001518675,8.41968968,11.88927379
Sliding Window,RGF,18,17,0.135207497,0.721428571,0.998247652,0.227733935,0.929943183,0.311844643,0.001677035,7.854883073,11.88783083
Sliding Window,RGF,18,18,0.096820809,0.720430108,0.998334629,0.170700637,0.912738737,0.263723132,0.001839399,7.16246338,11.74361232
Sliding Window,RGF,18,-1,0.148109921,0.767379679,0.998024238,0.248296745,0.932622448,0.336604454,0.002026338,10.71779053,11.86155293
Sliding Window,RGF,20,11,0.146853147,0.703349282,0.997396344,0.242975207,0.891403036,0.320637635,0.00263891,17.16077347,10.50464957
Sliding Window,RGF,20,12,0.185300207,0.840375587,0.997666374,0.303647159,0.941086188,0.393987034,0.002445502,14.20803353,10.65157227
Sliding Window,RGF,20,13,0.187356322,0.827411168,0.997893767,0.305529522,0.970521624,0.393146317,0.00214988,12.80697124,10.82458675
Sliding Window,RGF,20,14,0.19650655,0.837209302,0.997808495,0.318302387,0.992514244,0.404996872,0.002447434,10.94570254,10.48591624
Sliding Window,RGF,20,15,0.145142857,0.651282051,0.997680586,0.237383178,0.854306086,0.306748088,0.002405221,9.729425806,10.48864481
Sliding Window,RGF,20,16,0.122311828,0.928571429,0.998124003,0.216152019,0.978992267,0.336644775,0.001949458,9.45004919,10.51159254
Sliding Window,RGF,20,17,0.079617834,0.793650794,0.99832013,0.1447178,0.960366219,0.251054995,0.001619485,8.725938724,10.62300035
Sliding Window,RGF,20,18,0.111287758,0.642201835,0.998300233,0.189701897,0.944037725,0.266872965,0.001706491,8.154159447,10.64299946
Sliding Window,RGF,20,19,0.13964687,0.763157895,0.998399718,0.236092266,0.930467443,0.326038694,0.001708523,7.67202937,10.52933392
Sliding Window,RGF,20,20,0.093699515,0.698795181,0.998334399,0.165242165,0.903012891,0.255495005,0.001947447,6.961959198,10.42945139
Sliding Window,RGF,20,-1,0.146360056,0.770053476,0.997992406,0.245969894,0.930700085,0.335186745,0.002101835,10.58150425,10.56917473
Sliding Window,RGF,22,12,0.136761488,0.679347826,0.997348591,0.227686703,0.885612164,0.304049042,0.002693959,17.34758459,9.665430956
Sliding Window,RGF,22,13,0.198385236,0.830917874,0.997717537,0.320297952,0.937936264,0.405363447,0.002224787,14.4702333,9.686995595
Sliding Window,RGF,22,14,0.188556567,0.847953216,0.99796767,0.308510638,0.957061142,0.399312071,0.002149281,12.75207018,9.60036416
Sliding Window,RGF,22,15,0.207858048,0.858638743,0.997961417,0.334693878,0.995160632,0.421895772,0.002163651,11.36039418,9.796770941
Sliding Window,RGF,22,16,0.174698795,0.728643216,0.997689397,0.281827017,0.936084911,0.356083859,0.002359708,10.11159721,9.710103071
Sliding Window,RGF,22,17,0.141318977,0.744680851,0.99789263,0.237556561,0.897045331,0.323839028,0.002322369,9.745300517,9.669964161
Sliding Window,RGF,22,18,0.070469799,0.857142857,0.998245943,0.130232558,0.957761973,0.245482878,0.001676075,9.268590182,9.641390529
Sliding Window,RGF,22,19,0.1,0.764705882,0.998486696,0.176870748,0.957520819,0.276199176,0.00150133,8.412724843,9.649569677
Sliding Window,RGF,22,20,0.117552335,0.669724771,0.99817403,0.2,0.934329369,0.280090859,0.00174586,8.108374062,9.523332162
Sliding Window,RGF,22,21,0.135506003,0.774509804,0.99835225,0.230656934,0.931962189,0.323545111,0.001706882,7.467732976,9.465507515
Sliding Window,RGF,22,22,0.097378277,0.693333333,0.998421095,0.170771757,0.894719801,0.259459033,0.001728709,6.901201095,9.551612155
Sliding Window,RGF,22,-1,0.148596446,0.771390374,0.998023388,0.24919024,0.93276739,0.338040689,0.002024782,10.54052756,9.632821902
Sliding Window,RGF,24,13,0.129976581,0.664670659,0.997274693,0.217433888,0.900529812,0.293147043,0.002459074,17.01631283,8.626143736
Sliding Window,RGF,24,14,0.202970297,0.836734694,0.997694234,0.326693227,0.935844965,0.411454496,0.002379173,14.63144197,8.686349504
Sliding Window,RGF,24,15,0.18513324,0.835443038,0.997929585,0.303099885,0.956902767,0.392717583,0.002164828,13.17886602,8.878701027
Sliding Window,RGF,24,16,0.188267394,0.846625767,0.997885244,0.308035714,0.983655719,0.398669697,0.002229509,11.81672514,8.796347202
Sliding Window,RGF,24,17,0.21408046,0.801075269,0.998008036,0.337868481,0.978226662,0.413513945,0.002053243,10.47152,8.718309517
Sliding Window,RGF,24,18,0.129653402,0.635220126,0.99748958,0.215351812,0.850400862,0.286239253,0.002630669,9.711983026,8.722864713
Sliding Window,RGF,24,19,0.13137558,0.965909091,0.998072843,0.231292517,0.9911841,0.355858213,0.001960836,9.496002433,8.664475932
Sliding Window,RGF,24,20,0.064220183,0.744680851,0.998219512,0.118243243,0.929404122,0.218360579,0.001652744,9.046366395,8.734975804
Sliding Window,RGF,24,21,0.098196393,0.710144928,0.998396878,0.172535211,0.914346105,0.263693933,0.001620025,8.47401406,8.638116977
Sliding Window,RGF,24,22,0.130268199,0.660194175,0.998332071,0.2176,0.927578166,0.29278275,0.001709821,7.989615685,8.579571998
Sliding Window,RGF,24,23,0.156118143,0.804347826,0.998574245,0.261484099,0.935895893,0.353992714,0.001551752,7.421687532,8.561980872
Sliding Window,RGF,24,24,0.092156863,0.691176471,0.998349126,0.162629758,0.905171994,0.251995242,0.001883172,6.999814349,8.795667138
Sliding Window,RGF,24,-1,0.148200514,0.770721925,0.998018837,0.248598534,0.93235435,0.337441821,0.002024571,10.52119579,8.700292035
Sliding Window,RGF,4,3,0.181589767,0.772594752,0.997830101,0.294063251,0.925252378,0.373928402,0.002238216,17.20865989,74.45757074
Sliding Window,RGF,4,4,0.110257985,0.768736617,0.998291709,0.192855224,0.947368728,0.290741355,0.001694894,9.571152519,74.86894614
Sliding Window,RGF,4,-1,0.151165837,0.771390374,0.998060905,0.25279299,0.926830159,0.340960925,0.001966555,13.3899062,74.66325844
Sliding Window,RGF,6,4,0.181511471,0.786549708,0.997806793,0.29495614,0.932330666,0.377218991,0.002265913,17.10936663,42.82391653
Sliding Window,RGF,6,5,0.144024912,0.770833333,0.99803106,0.242702525,0.930526786,0.332681138,0.002049785,10.52899958,43.35740639
Sliding Window,RGF,6,6,0.117647059,0.704819277,0.998419902,0.201637225,0.933933679,0.287549871,0.001575717,8.477772922,43.00346908
Sliding Window,RGF,6,-1,0.151821324,0.763368984,0.998085918,0.253271235,0.930320113,0.33991684,0.001963805,12.03871304,43.06159733
Sliding Window,RGF,8,5,0.191890618,0.781190019,0.997921627,0.308099924,0.919272204,0.386558689,0.002290376,17.40899132,30.82917846
Sliding Window,RGF,8,6,0.170774648,0.763779528,0.997721521,0.279136691,0.938397432,0.360505171,0.002403362,11.97921216,31.29135776
Sliding Window,RGF,8,7,0.10896196,0.828431373,0.99838892,0.192592593,0.955728766,0.300105471,0.001679602,9.551649533,31.11933669
Sliding Window,RGF,8,8,0.121231559,0.718631179,0.998358222,0.207464325,0.932030413,0.294739627,0.001553049,8.042626247,30.67361876
Sliding Window,RGF,8,-1,0.153671865,0.770721925,0.998097572,0.256250695,0.929109821,0.343635947,0.001981597,11.74561982,30.97837292
Sliding Window,RGF,10,6,0.16691881,0.78436019,0.997522835,0.275259875,0.910244801,0.361152202,0.002485905,17.11847174,23.68655026
Sliding Window,RGF,10,7,0.188876652,0.832524272,0.997808498,0.307899461,0.981839499,0.395938276,0.002291629,12.88486447,23.87698155
Sliding Window,RGF,10,8,0.129146919,0.744027304,0.997804234,0.220090863,0.907081468,0.309418224,0.00236085,9.738272497,23.64585813
Sliding Window,RGF,10,9,0.102263202,0.709302326,0.998406826,0.178754579,0.934870989,0.268941355,0.001548572,8.757883419,23.55625608
Sliding Window,RGF,10,10,0.117124394,0.736040609,0.998372722,0.202090592,0.913653371,0.293209729,0.001754179,7.665082736,23.24333542
Sliding Window,RGF,10,-1,0.146375347,0.77473262,0.997983023,0.246229021,0.928928422,0.33622348,0.002088227,11.23291497,23.60179629
Sliding Window,RGF,12,7,0.166567872,0.774104683,0.997462293,0.274146341,0.904185781,0.358375618,0.002495328,16.68669764,19.26537541
Sliding Window,RGF,12,8,0.186206897,0.841121495,0.997900593,0.304912479,0.972022805,0.395189227,0.002092595,13.54756601,19.17124294
Sliding Window,RGF,12,9,0.182481752,0.724637681,0.99792788,0.29154519,0.915045266,0.362997274,0.00229548,10.81457019,18.97477128
Sliding Window,RGF,12,10,0.09778143,0.881481481,0.99810013,0.176035503,0.974429306,0.293232539,0.001861587,9.514897054,18.95968633
Sliding Window,RGF,12,11,0.133484163,0.686046512,0.998601532,0.223484848,0.937273396,0.302223026,0.001481761,8.364833657,18.96060075
Sliding Window,RGF,12,12,0.116458133,0.75625,0.998367886,0.201834862,0.917655224,0.296376114,0.001756292,7.477499643,18.92824903
Sliding Window,RGF,12,-1,0.151562704,0.77473262,0.998060052,0.253527289,0.929130331,0.342150188,0.001997174,11.06767737,19.04332095
Sliding Window,RGF,14,8,0.159646739,0.760517799,0.997391512,0.263896687,0.88832458,0.347719819,0.002444065,17.21083897,15.77071815
Sliding Window,RGF,14,9,0.177310293,0.842857143,0.997733739,0.292985723,0.969434552,0.38598825,0.002310222,13.35249213,16.00164508
Sliding Window,RGF,14,10,0.192099148,0.80781759,0.997807358,0.310387985,0.983842294,0.393303117,0.00234581,11.09608092,15.85374164
Sliding Window,RGF,14,11,0.136478517,0.75,0.997853121,0.230933713,0.889687716,0.319374194,0.002351156,9.802303719,15.58795644
Sliding Window,RGF,14,12,0.071278826,0.772727273,0.998197338,0.130518234,0.947310183,0.234355878,0.001720166,9.100127775,15.74908515
Sliding Window,RGF,14,13,0.143037975,0.676646707,0.998545534,0.23615465,0.941681581,0.310677911,0.00150555,8.354937297,15.84935969
Sliding Window,RGF,14,14,0.114485981,0.759689922,0.998430169,0.198984772,0.921672956,0.294540822,0.001658739,7.272748826,15.7400195
Sliding Window,RGF,14,-1,0.147189443,0.77540107,0.997994112,0.247413885,0.932150862,0.337306249,0.002047957,10.88421852,15.79321795
Sliding Window,RGF,16,9,0.164016736,0.731343284,0.997564619,0.267942584,0.885107137,0.345629904,0.002493384,17.1219919,13.65127111
Sliding Window,RGF,16,10,0.190134529,0.837944664,0.997853409,0.30994152,0.956494243,0.39856423,0.002162537,14.29329986,13.74883524
Sliding Window,RGF,16,11,0.197475203,0.862204724,0.997896613,0.321349963,0.989946635,0.412062543,0.002303368,11.85951748,13.47457644
Sliding Window,RGF,16,12,0.15735568,0.665354331,0.997748808,0.254518072,0.886847967,0.322869562,0.002383433,9.879865185,13.51626834
Sliding Window,RGF,16,13,0.1065662,0.933962264,0.998096719,0.191304348,0.98225761,0.315139278,0.001906662,9.705431028,13.55857831
Sliding Window,RGF,16,14,0.091420534,0.663265306,0.998456001,0.160692213,0.923247827,0.245869893,0.001531726,8.783582662,13.92857683
Sliding Window,RGF,16,15,0.142476698,0.694805195,0.998428713,0.236464088,0.938540579,0.314182439,0.001491568,8.033137465,13.55257788
Sliding Window,RGF,16,16,0.110067114,0.752293578,0.998430987,0.192037471,0.91822423,0.287385855,0.001675658,7.268832325,13.29832711
Sliding Window,RGF,16,-1,0.150609516,0.768048128,0.998059484,0.251835616,0.929169198,0.339591074,0.001993542,10.86820724,13.59112641
Sliding Window,RGF,18,10,0.160646388,0.716101695,0.997569736,0.26242236,0.893764459,0.338457341,0.002550915,17.07919029,11.95254661
Sliding Window,RGF,18,11,0.188770571,0.826271186,0.997751366,0.307328605,0.939008672,0.394314716,0.002258662,14.12835949,12.00235437
Sliding Window,RGF,18,12,0.187564767,0.853773585,0.997915089,0.307561597,0.987446114,0.399616995,0.002264797,12.41095109,11.85947397
Sliding Window,RGF,18,13,0.224797219,0.776,0.998145325,0.348607367,0.957542419,0.417068946,0.002082859,10.25557406,11.87826711
Sliding Window,RGF,18,14,0.137892377,0.745454545,0.997925322,0.232734153,0.895132743,0.320064138,0.002288311,9.739992595,11.92456958
Sliding Window,RGF,18,15,0.070291777,0.815384615,0.998176023,0.129426129,0.948662296,0.239089389,0.001655687,9.238513559,11.7802939
Sliding Window,RGF,18,16,0.107250755,0.717171717,0.998416491,0.186596583,0.915645419,0.276954271,0.001530631,8.459385557,11.90930783
Sliding Window,RGF,18,17,0.139310345,0.721428571,0.998303931,0.233526012,0.920157252,0.316556554,0.001748301,7.781669165,11.79062423
Sliding Window,RGF,18,18,0.098674521,0.720430108,0.998367886,0.17357513,0.917208502,0.266243643,0.001823204,6.951130978,11.68849789
Sliding Window,RGF,18,-1,0.151344262,0.771390374,0.998063463,0.25304243,0.930133318,0.341162786,0.002022596,10.67164075,11.86510394
Sliding Window,RGF,20,11,0.167816092,0.698564593,0.997763016,0.270620945,0.892502672,0.341701317,0.002424807,16.72367235,10.52462612
Sliding Window,RGF,20,12,0.191854234,0.840375587,0.997760174,0.312390925,0.938227733,0.400920144,0.00230493,14.36378197,10.60335085
Sliding Window,RGF,20,13,0.181514477,0.827411168,0.99781418,0.297716895,0.970524367,0.386946652,0.002171758,12.81383748,10.62750208
Sliding Window,RGF,20,14,0.2200489,0.837209302,0.998087052,0.348499516,0.992733072,0.42865416,0.002190949,10.73812412,10.55038172
Sliding Window,RGF,20,15,0.140331492,0.651282051,0.997595313,0.230909091,0.86477285,0.301594267,0.002676517,9.493237516,10.60505217
Sliding Window,RGF,20,16,0.115482234,0.928571429,0.997998937,0.205417607,0.979309546,0.327087407,0.002104471,9.507167045,10.49688431
Sliding Window,RGF,20,17,0.070853462,0.698412698,0.998305918,0.128654971,0.962185986,0.22210591,0.001615665,8.773926846,10.6493141
Sliding Window,RGF,20,18,0.11717496,0.669724771,0.998334342,0.199453552,0.950061374,0.279684181,0.001627279,8.35656536,10.59758667
Sliding Window,RGF,20,19,0.137007874,0.763157895,0.998365609,0.232309746,0.940943694,0.322934369,0.001745393,7.660329204,10.47946126
Sliding Window,RGF,20,20,0.09602649,0.698795181,0.998377034,0.168850073,0.908110446,0.258658383,0.001791276,6.957123414,10.45969092
Sliding Window,RGF,20,-1,0.149187784,0.767379679,0.998040159,0.249809596,0.933601801,0.337831379,0.002065304,10.53877653,10.55938502
Sliding Window,RGF,22,12,0.139072848,0.684782609,0.997379858,0.231192661,0.886471369,0.30784933,0.002476067,17.00384095,9.658006521
Sliding Window,RGF,22,13,0.192477876,0.84057971,0.997614358,0.313231323,0.947823917,0.40158019,0.002614609,14.19479055,9.615362673
Sliding Window,RGF,22,14,0.181704261,0.847953216,0.997876997,0.299277606,0.957393258,0.391965034,0.002140652,13.2130733,9.828475595
Sliding Window,RGF,22,15,0.207594937,0.858638743,0.99795829,0.334352701,0.994889383,0.421627785,0.002245723,11.59617423,9.687348484
Sliding Window,RGF,22,16,0.179874214,0.718592965,0.997786324,0.287726358,0.939847801,0.358836525,0.002303653,10.05464909,9.698001813
Sliding Window,RGF,22,17,0.13671875,0.744680851,0.997814464,0.231023102,0.904980059,0.318503542,0.002338246,9.80416955,9.656397392
Sliding Window,RGF,22,18,0.066878981,0.857142857,0.99814589,0.124076809,0.959748027,0.239130776,0.001725729,9.087085542,9.510771641
Sliding Window,RGF,22,19,0.083032491,0.676470588,0.99834287,0.147909968,0.922320489,0.236623377,0.001592566,8.625604345,9.650073522
Sliding Window,RGF,22,20,0.130357143,0.669724771,0.998364756,0.218236173,0.939167977,0.295007632,0.001524057,7.951633315,9.546392339
Sliding Window,RGF,22,21,0.140319716,0.774509804,0.998414783,0.237593985,0.934462967,0.329258098,0.00169006,7.629557494,9.525634929
Sliding Window,RGF,22,22,0.092857143,0.693333333,0.998339805,0.163779528,0.904583629,0.253344831,0.001744182,6.994273592,9.428492256
Sliding Window,RGF,22,-1,0.146818298,0.768048128,0.998003492,0.246513624,0.934229622,0.335274548,0.002035958,10.559532,9.61863247
Sliding Window,RGF,24,13,0.128148959,0.700598802,0.997114381,0.216666667,0.889604316,0.298853615,0.002734744,16.99236202,8.647888938
Sliding Window,RGF,24,14,0.200734394,0.836734694,0.997663535,0.323790721,0.941478661,0.409173183,0.00241451,14.57363602,8.711319679
Sliding Window,RGF,24,15,0.17254902,0.835443038,0.997752219,0.286023835,0.956628193,0.379088426,0.002308288,13.70805802,8.875622172
Sliding Window,RGF,24,16,0.186234818,0.846625767,0.997857957,0.305309735,0.987079631,0.3965044,0.002340897,11.81527558,8.887601423
Sliding Window,RGF,24,17,0.212857143,0.801075269,0.997994392,0.336343115,0.98057917,0.41232656,0.002110082,10.27863127,8.695693676
Sliding Window,RGF,24,18,0.138166895,0.635220126,0.997653303,0.226966292,0.830245,0.295539802,0.002649392,9.543507532,8.700352626
Sliding Window,RGF,24,19,0.137318255,0.965909091,0.998168348,0.240452617,0.992312961,0.363836331,0.001910951,9.590483013,8.675013387
Sliding Window,RGF,24,20,0.063520871,0.744680851,0.998199046,0.117056856,0.941236933,0.217164672,0.001651507,8.839398024,8.662583758
Sliding Window,RGF,24,21,0.095330739,0.710144928,0.998345715,0.168096055,0.926256869,0.259805664,0.001723098,8.508462704,8.862530897
Sliding Window,RGF,24,22,0.131782946,0.660194175,0.998352537,0.219709208,0.939621274,0.29448619,0.001782127,8.153831369,8.770683776
Sliding Window,RGF,24,23,0.137546468,0.804347826,0.998355948,0.234920635,0.928114455,0.3322169,0.001767167,7.393219197,8.557278423
Sliding Window,RGF,24,24,0.094758065,0.691176471,0.998396878,0.166666667,0.914175666,0.255538466,0.001800649,6.864414077,8.446637524
Sliding Window,RGF,24,-1,0.146690292,0.77473262,0.997987855,0.246674471,0.932802671,0.336586289,0.002099451,10.52177324,8.70776719
Sliding Window,RGF,4,3,0.178852643,0.772594752,0.997792013,0.290464012,0.924620382,0.3710883,0.002181285,17.29810616,74.59658004
Sliding Window,RGF,4,4,0.11394448,0.755888651,0.998374708,0.198036466,0.945555541,0.293091302,0.001676745,9.503815595,74.93825948
Sliding Window,RGF,4,-1,0.152194087,0.767379679,0.99808336,0.254010399,0.925522685,0.341230122,0.001929015,13.40096088,74.76741976
Sliding Window,RGF,6,4,0.170860516,0.804093567,0.997609814,0.281834486,0.932046252,0.370009294,0.002374526,17.15196449,42.65350439
Sliding Window,RGF,6,5,0.141871166,0.770833333,0.997997803,0.239637306,0.929755369,0.33017553,0.002080453,10.55042816,43.18880449
Sliding Window,RGF,6,6,0.110545791,0.719879518,0.998280908,0.191659984,0.935147892,0.281675813,0.001740269,8.432752398,42.6575175
Sliding Window,RGF,6,-1,0.145074477,0.77473262,0.997962842,0.244385872,0.931233106,0.33472074,0.002065082,12.04504835,42.83327546
Sliding Window,RGF,8,5,0.162087912,0.792706334,0.997449786,0.269143043,0.914045759,0.357766829,0.002555803,17.7762915,30.63705985
Sliding Window,RGF,8,6,0.17352415,0.763779528,0.997762451,0.282798834,0.937641892,0.363407766,0.00241577,11.89453706,31.30691395
Sliding Window,RGF,8,7,0.101485149,0.803921569,0.998303647,0.18021978,0.94830635,0.28527525,0.001703722,9.68375851,30.88570763
Sliding Window,RGF,8,8,0.119167718,0.718631179,0.998327523,0.20443483,0.928959744,0.292212019,0.001664814,8.095536011,30.80558617
Sliding Window,RGF,8,-1,0.14450288,0.771390374,0.997960852,0.243408564,0.926108212,0.333335307,0.002085027,11.86253077,30.9088169
Sliding Window,RGF,10,6,0.175252257,0.781990521,0.997662114,0.286334056,0.912908561,0.369535296,0.002234095,17.35910041,23.44921918
Sliding Window,RGF,10,7,0.199302731,0.832524272,0.997943513,0.321612752,0.981439512,0.406758117,0.002227259,12.7705371,23.82319265
Sliding Window,RGF,10,8,0.131881428,0.744027304,0.997853977,0.224049332,0.906140671,0.312689994,0.002257499,9.756056638,24.02429605
Sliding Window,RGF,10,9,0.095823096,0.680232558,0.99835282,0.167982771,0.938911263,0.254908737,0.001548846,8.850715055,23.62963129
Sliding Window,RGF,10,10,0.129348796,0.736040609,0.998539003,0.220030349,0.923083185,0.308175466,0.001584187,7.805630327,23.22511921
Sliding Window,RGF,10,-1,0.151730491,0.770721925,0.998070285,0.253545904,0.931966458,0.341450976,0.001970377,11.3084079,23.63029168
Sliding Window,RGF,12,7,0.166461159,0.743801653,0.997535627,0.272040302,0.903869949,0.351158219,0.002378649,17.61001273,18.92344425
Sliding Window,RGF,12,8,0.184678523,0.841121495,0.997880127,0.302860348,0.974042812,0.393558475,0.002158818,13.70243499,19.09514995
Sliding Window,RGF,12,9,0.181422351,0.724637681,0.997914236,0.290191526,0.911567807,0.361937685,0.002259435,10.46988292,19.10769242
Sliding Window,RGF,12,10,0.104294479,0.881481481,0.998229744,0.186520376,0.976072935,0.302865936,0.001712987,9.501355571,19.06830336
Sliding Window,RGF,12,11,0.112380952,0.686046512,0.998318428,0.193126023,0.940140268,0.27723047,0.001678224,8.488755528,19.06354063
Sliding Window,RGF,12,12,0.118164063,0.75625,0.998393467,0.204391892,0.909683962,0.298545243,0.001835003,7.427280105,18.67460859
Sliding Window,RGF,12,-1,0.14953758,0.767379679,0.998045272,0.250299793,0.927553354,0.338228592,0.002003853,11.19995364,18.98878987
