Test Name,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Oracle P,Oracle R,Oracle A,Oracle F,Oracle AUC,Oracle MCC,Oracle B
Oracle,0.3162921348314607,0.13914977755808206,0.98501060420022,0.19327154136628905,0.7562310725539367,0.20311996761561343,0.01753884499850688,0.3162921348314607,0.13914977755808206,0.98501060420022,0.19327154136628905,0.7562310725539367,0.20311996761561343,0.01753884499850688
Oracle,0.24538152610441766,0.1510133465150766,0.983052415046802,0.18696450428396574,0.771266782638891,0.18429769456207346,0.018738429201858618,0.24538152610441766,0.1510133465150766,0.983052415046802,0.18696450428396574,0.771266782638891,0.18429769456207346,0.018738429201858618
Oracle,0.3093716719914803,0.14359861591695502,0.9848128717449889,0.1961512491559757,0.7641557644694995,0.2039094912509941,0.01768541386863878,0.3093716719914803,0.14359861591695502,0.9848128717449889,0.1961512491559757,0.7641557644694995,0.2039094912509941,0.01768541386863878
Oracle,0.31253170979198375,0.1522491349480969,0.9847395193825644,0.20475319926873856,0.7695320001419435,0.21115549543550166,0.017577746649322865,0.31253170979198375,0.1522491349480969,0.9847395193825644,0.20475319926873856,0.7695320001419435,0.21115549543550166,0.017577746649322865
Oracle,0.2677595628415301,0.157439446366782,0.9835722600500709,0.19828793774319067,0.7761312291183081,0.19744814589055945,0.018177495120560293,0.2677595628415301,0.157439446366782,0.9835722600500709,0.19828793774319067,0.7761312291183081,0.19744814589055945,0.018177495120560293
Oracle,0.26306984525303223,0.15546218487394958,0.9834829615219021,0.19543265496349232,0.7701614932631637,0.19430676036517824,0.018254715608015896,0.26306984525303223,0.15546218487394958,0.9834829615219021,0.19543265496349232,0.7701614932631637,0.19430676036517824,0.018254715608015896
Oracle,0.28910614525139666,0.15348492338111716,0.9842069174467,0.2005166289958024,0.7711154059523937,0.2032566301835846,0.017919249379826724,0.28910614525139666,0.15348492338111716,0.9842069174467,0.2005166289958024,0.7711154059523937,0.2032566301835846,0.017919249379826724
Oracle,0.26237833262801524,0.1532377656945131,0.983514853853391,0.19347792167264785,0.7690383627356956,0.19262306988003763,0.01817904948997144,0.26237833262801524,0.1532377656945131,0.983514853853391,0.19347792167264785,0.7690383627356956,0.19262306988003763,0.01817904948997144
Oracle,0.2712153518123667,0.15719228868017796,0.9836743155108354,0.19902988577687372,0.7678819156021786,0.19867942935252,0.018113455764167903,0.2712153518123667,0.15719228868017796,0.9836743155108354,0.19902988577687372,0.7678819156021786,0.19867942935252,0.018113455764167903
Oracle,0.2704883227176221,0.157439446366782,0.9836488016456443,0.19903140134354005,0.7747089877929805,0.1985454095469263,0.018192494251003482,0.2704883227176221,0.157439446366782,0.9836488016456443,0.19903140134354005,0.7747089877929805,0.1985454095469263,0.018192494251003482
Oracle,0.28944911297852477,0.1532377656945131,0.9842196743792955,0.20038784744667099,0.7763402801107457,0.20322263213458547,0.01769821167987828,0.28944911297852477,0.1532377656945131,0.9842196743792955,0.20038784744667099,0.7763402801107457,0.20322263213458547,0.01769821167987828
