Splitting Approach,Metric,Performance Value
Oracle,MCC,0.45902474527902937
Random 90%/10%,AUC,0.8806242289485287
Random 90%/10%,F-1,0.44217687074829926
Random 90%/10%,MCC,0.4804256901666568
Random 80%/20%,AUC,0.8695407534798016
Random 80%/20%,F-1,0.41218450826805914
Random 80%/20%,MCC,0.4530253156082017
Random 70%/30%,AUC,0.8708780577835368
Random 70%/30%,F-1,0.4269536943603543
Random 70%/30%,MCC,0.4643710326351546
Random 60%/40%,AUC,0.8703785031426974
Random 60%/40%,F-1,0.4208045783538125
Random 60%/40%,MCC,0.46026875477203333
Random 50%/50%,AUC,0.867479063494371
Random 50%/50%,F-1,0.40223835853707285
Random 50%/50%,MCC,0.44440449695322687
Oracle,AUC,0.8104916923901242
Oracle,F-1,0.3562753036437247
Oracle,MCC,0.3853395516395057
Random 90%/10%,AUC,0.8841297820002658
Random 90%/10%,F-1,0.44054717642932295
Random 90%/10%,MCC,0.4811932183161713
Random 80%/20%,AUC,0.8772027264855946
Random 80%/20%,F-1,0.43148491488285856
Random 80%/20%,MCC,0.4710018533474942
Random 70%/30%,AUC,0.8735595303896723
Random 70%/30%,F-1,0.4450880444856349
Random 70%/30%,MCC,0.48044274129936315
Random 60%/40%,AUC,0.8644194018788222
Random 60%/40%,F-1,0.41042454812946616
Random 60%/40%,MCC,0.449280695784013
Random 50%/50%,AUC,0.8598102193334282
Random 50%/50%,F-1,0.3962771186996133
Random 50%/50%,MCC,0.43685029292006583
Oracle,AUC,0.8627999090257003
Oracle,F-1,0.42998027613412226
Oracle,MCC,0.4646567277424586
Random 90%/10%,AUC,0.8820047227536354
Random 90%/10%,F-1,0.4541778975741241
Random 90%/10%,MCC,0.49093414656011763
Random 80%/20%,AUC,0.8782680889968429
Random 80%/20%,F-1,0.4340874298350059
Random 80%/20%,MCC,0.47386726843724836
Random 70%/30%,AUC,0.868895514394401
Random 70%/30%,F-1,0.41882626380011617
Random 70%/30%,MCC,0.4574316758906062
Random 60%/40%,AUC,0.8714229364292483
Random 60%/40%,F-1,0.4151391717583164
Random 60%/40%,MCC,0.45539003242780696
Random 50%/50%,AUC,0.8593214684451774
Random 50%/50%,F-1,0.4011022246118691
Random 50%/50%,MCC,0.4409068980495673
Oracle,AUC,0.8343006944395823
Oracle,F-1,0.344139650872818
Oracle,MCC,0.3867618603677933
Random 90%/10%,AUC,0.8732058787790657
Random 90%/10%,F-1,0.42782608695652175
Random 90%/10%,MCC,0.4654070546044795
Random 80%/20%,AUC,0.8870539201601315
Random 80%/20%,F-1,0.4455496484308009
Random 80%/20%,MCC,0.48521648833026604
Random 70%/30%,AUC,0.8829850743149746
Random 70%/30%,F-1,0.435830985915493
Random 70%/30%,MCC,0.4767471293563202
Random 60%/40%,AUC,0.8737260968738565
Random 60%/40%,F-1,0.4277663934426229
Random 60%/40%,MCC,0.4667008627465156
Random 50%/50%,AUC,0.8645877310031417
Random 50%/50%,F-1,0.4053351117039013
Random 50%/50%,MCC,0.4446251170046288

Time-based 50%/50%,AUC,0.7971322810499274
Time-based 50%/50%,F-1,0.27391817888972403
Time-based 50%/50%,MCC,0.31710774872065967
Time-based 60%/40%,AUC,0.7714931129571242
Time-based 60%/40%,F-1,0.22015578769397978
Time-based 60%/40%,MCC,0.2650324833105308
Time-based 70%/30%,AUC,0.769841972050104
Time-based 70%/30%,F-1,0.21742785093863826
Time-based 70%/30%,MCC,0.26237531360563715
Time-based 80%/20%,AUC,0.7574806071983083
Time-based 80%/20%,F-1,0.24044943820224718
Time-based 80%/20%,MCC,0.2750261958714005
Time-based 90%/10%,AUC,0.8241492963874842
Time-based 90%/10%,F-1,0.2827630729502905
Time-based 90%/10%,MCC,0.33671935854263974
Random 90%/10%,AUC,0.8859489631454909
Random 90%/10%,F-1,0.4509673115410274
Random 90%/10%,MCC,0.48954795771399096
Random 80%/20%,AUC,0.8805630269270153
Random 80%/20%,F-1,0.4408694163956871
Random 80%/20%,MCC,0.4800076177092367
Random 70%/30%,AUC,0.8635915556602661
Random 70%/30%,F-1,0.4115564691104259
Random 70%/30%,MCC,0.4495210405667305
Random 60%/40%,AUC,0.8711650472835337
Random 60%/40%,F-1,0.41235888294711825
Random 60%/40%,MCC,0.45326925454694517
Random 50%/50%,AUC,0.8665878751799987
Random 50%/50%,F-1,0.40648228755106136
Random 50%/50%,MCC,0.44713310545795165
Time-based 50%/50%,AUC,0.8029585741888152
Time-based 50%/50%,F-1,0.2944638062046506
Time-based 50%/50%,MCC,0.33510162568447965
Time-based 60%/40%,AUC,0.7756906538005585
Time-based 60%/40%,F-1,0.31077781653296127
Time-based 60%/40%,MCC,0.3370721382176645
Time-based 70%/30%,AUC,0.7666590681482566
Time-based 70%/30%,F-1,0.2468623813161628
Time-based 70%/30%,MCC,0.2837633124107033
Time-based 80%/20%,AUC,0.7611242095125792
Time-based 80%/20%,F-1,0.19085825431558476
Time-based 80%/20%,MCC,0.2380267580555139
Time-based 90%/10%,AUC,0.8197591923054098
Time-based 90%/10%,F-1,0.31860378759747493
Time-based 90%/10%,MCC,0.3629582549200372
Random 90%/10%,AUC,0.8814669384769713
Random 90%/10%,F-1,0.45813700616165276
Random 90%/10%,MCC,0.49308174413752365
Random 80%/20%,AUC,0.8779846212176683
Random 80%/20%,F-1,0.4374784705477093
Random 80%/20%,MCC,0.4757885029699222
Random 70%/30%,AUC,0.8760987238594551
Random 70%/30%,F-1,0.428325885183912
Random 70%/30%,MCC,0.46787716887046327
Random 60%/40%,AUC,0.8689127550747988
Random 60%/40%,F-1,0.4125545761594859
Random 60%/40%,MCC,0.45267168697471166
Random 50%/50%,AUC,0.8628493151703315
Random 50%/50%,F-1,0.41140205502154453
Random 50%/50%,MCC,0.449956193031395
Time-based 50%/50%,AUC,0.7810253572148422
Time-based 50%/50%,F-1,0.2720613095908937
Time-based 50%/50%,MCC,0.3092836379044096
Time-based 60%/40%,AUC,0.7685355070787374
Time-based 60%/40%,F-1,0.2668890742285238
Time-based 60%/40%,MCC,0.30010719239475275
Time-based 70%/30%,AUC,0.7700368476822381
Time-based 70%/30%,F-1,0.19075005990893842
Time-based 70%/30%,MCC,0.24218035032974192
Time-based 80%/20%,AUC,0.7714920319778109
Time-based 80%/20%,F-1,0.2573481384715872
Time-based 80%/20%,MCC,0.29402404768792173
Time-based 90%/10%,AUC,0.8113651752008724
Time-based 90%/10%,F-1,0.2774299835255354
Time-based 90%/10%,MCC,0.32744173607659194
Random 90%/10%,AUC,0.8728077942639034
Random 90%/10%,F-1,0.43452380952380953
Random 90%/10%,MCC,0.4709010418997631
Random 80%/20%,AUC,0.878150416415403
Random 80%/20%,F-1,0.4452261306532663
Random 80%/20%,MCC,0.4817491535647965
Random 70%/30%,AUC,0.8806563386665153
Random 70%/30%,F-1,0.43865740740740744
Random 70%/30%,MCC,0.4780470043473385
Random 60%/40%,AUC,0.8680441744146407
Random 60%/40%,F-1,0.4188624541656008
Random 60%/40%,MCC,0.45719268421029485
Random 50%/50%,AUC,0.8581843973604865
Random 50%/50%,F-1,0.3892223382045929
Random 50%/50%,MCC,0.43089925087004327
Time-based 50%/50%,AUC,0.7960882574482253
Time-based 50%/50%,F-1,0.2733509804980822
Time-based 50%/50%,MCC,0.3156755440301606
Time-based 60%/40%,AUC,0.7876341038416169
Time-based 60%/40%,F-1,0.25927195448001644
Time-based 60%/40%,MCC,0.3016743496519775
Time-based 70%/30%,AUC,0.7813379110342962
Time-based 70%/30%,F-1,0.23251345119139125
Time-based 70%/30%,MCC,0.2790679636357583
Time-based 80%/20%,AUC,0.7602628505754789
Time-based 80%/20%,F-1,0.24211693867849787
Time-based 80%/20%,MCC,0.27837894850076467
Time-based 90%/10%,AUC,0.8094186711875277
Time-based 90%/10%,F-1,0.2501488981536629
Time-based 90%/10%,MCC,0.30481036306005077
Random 90%/10%,AUC,0.8725446089240271
Random 90%/10%,F-1,0.43437273386511965
Random 90%/10%,MCC,0.4718666709750101
Random 80%/20%,AUC,0.8747611630037475
Random 80%/20%,F-1,0.42959845695248117
Random 80%/20%,MCC,0.46796253434774465
Random 70%/30%,AUC,0.8771478906758294
Random 70%/30%,F-1,0.4247037077307818
Random 70%/30%,MCC,0.4650329156670724
Random 60%/40%,AUC,0.8688082717899145
Random 60%/40%,F-1,0.41191688224985396
Random 60%/40%,MCC,0.45228956379274066
Random 50%/50%,AUC,0.8709766751956923
Random 50%/50%,F-1,0.4205487763769973
Random 50%/50%,MCC,0.46026967218674597
Time-based 50%/50%,AUC,0.7988693905147458
Time-based 50%/50%,F-1,0.3002722215646822
Time-based 50%/50%,MCC,0.3379646063175427
Time-based 60%/40%,AUC,0.7573790366114771
Time-based 60%/40%,F-1,0.2605222734254992
Time-based 60%/40%,MCC,0.29109353413571804
Time-based 70%/30%,AUC,0.7762893041283095
Time-based 70%/30%,F-1,0.2714732815578996
Time-based 70%/30%,MCC,0.3074363899439126
Time-based 80%/20%,AUC,0.7707819426141829
Time-based 80%/20%,F-1,0.25698871996076506
Time-based 80%/20%,MCC,0.29346407869782914
Time-based 90%/10%,AUC,0.7994249001805002
Time-based 90%/10%,F-1,0.25084955205437137
Time-based 90%/10%,MCC,0.30139201369412605
Random 90%/10%,AUC,0.8808283438471932
Random 90%/10%,F-1,0.4554655870445345
Random 90%/10%,MCC,0.49072456267580195
Random 80%/20%,AUC,0.8809012239564653
Random 80%/20%,F-1,0.43795118597456173
Random 80%/20%,MCC,0.4771110023882828
Random 70%/30%,AUC,0.8804504542832577
Random 70%/30%,F-1,0.4287649582298487
Random 70%/30%,MCC,0.47045621720932046
Random 60%/40%,AUC,0.8666791512604393
Random 60%/40%,F-1,0.4117695677328705
Random 60%/40%,MCC,0.4514332890489088
Random 50%/50%,AUC,0.8593663754135464
Random 50%/50%,F-1,0.39252944621591723
Random 50%/50%,MCC,0.4330368255327825
Time-based 50%/50%,AUC,0.7891516784209236
Time-based 50%/50%,F-1,0.2707161195171246
Time-based 50%/50%,MCC,0.31112149336642936
Time-based 60%/40%,AUC,0.7886509592105533
Time-based 60%/40%,F-1,0.25982038801672724
Time-based 60%/40%,MCC,0.30236434839786047
Time-based 70%/30%,AUC,0.7754259447752598
Time-based 70%/30%,F-1,0.27069952119584256
Time-based 70%/30%,MCC,0.30570866454726714
Time-based 80%/20%,AUC,0.7593077615024503
Time-based 80%/20%,F-1,0.21708286038592509
Time-based 80%/20%,MCC,0.25778833048308586
Time-based 90%/10%,AUC,0.8103173193824705
Time-based 90%/10%,F-1,0.211253701875617
Time-based 90%/10%,MCC,0.27420614577728536
Random 90%/10%,AUC,0.8654207259158251
Random 90%/10%,F-1,0.4087173990710968
Random 90%/10%,MCC,0.44869900088783987
Random 80%/20%,AUC,0.8727803440969883
Random 80%/20%,F-1,0.43804136468092625
Random 80%/20%,MCC,0.4751176801725874
Random 70%/30%,AUC,0.8657753019354099
Random 70%/30%,F-1,0.4236119228521333
Random 70%/30%,MCC,0.4607773155588649
Random 60%/40%,AUC,0.8662732367356857
Random 60%/40%,F-1,0.41922517745659793
Random 60%/40%,MCC,0.4573797551805229
Random 50%/50%,AUC,0.8700310043951575
Random 50%/50%,F-1,0.4144402450149876
Random 50%/50%,MCC,0.45532716020887903
Time-based 50%/50%,AUC,0.7827435686500965
Time-based 50%/50%,F-1,0.3005939356048765
Time-based 50%/50%,MCC,0.33206651218977234
Time-based 60%/40%,AUC,0.7850254700148319
Time-based 60%/40%,F-1,0.2695721192005195
Time-based 60%/40%,MCC,0.308757064993917
Time-based 70%/30%,AUC,0.7743349800827983
Time-based 70%/30%,F-1,0.22698975193946938
Time-based 70%/30%,MCC,0.2722363018511204
Time-based 80%/20%,AUC,0.7664813760953803
Time-based 80%/20%,F-1,0.25770122557138125
Time-based 80%/20%,MCC,0.2929768727065487
Time-based 90%/10%,AUC,0.8044399800576155
Time-based 90%/10%,F-1,0.26524685382381413
Time-based 90%/10%,MCC,0.3146256497061834
Random 90%/10%,AUC,0.877215435624398
Random 90%/10%,F-1,0.4423008217220435
Random 90%/10%,MCC,0.4790842897777457
Random 80%/20%,AUC,0.8688762774915794
Random 80%/20%,F-1,0.42361917399237015
Random 80%/20%,MCC,0.4611866059231353
Random 70%/30%,AUC,0.8721675181470923
Random 70%/30%,F-1,0.4201903918529997
Random 70%/30%,MCC,0.460179411008342
Random 60%/40%,AUC,0.8726807817439529
Random 60%/40%,F-1,0.4172734970364098
Random 60%/40%,MCC,0.45719847220638776
Random 50%/50%,AUC,0.8673928017226784
Random 50%/50%,F-1,0.40564350533218524
Random 50%/50%,MCC,0.4470499961507245
Time-based 50%/50%,AUC,0.7638920397139407
Time-based 50%/50%,F-1,0.28037150158947827
Time-based 50%/50%,MCC,0.3085030947994347
Time-based 60%/40%,AUC,0.7701134215244958
Time-based 60%/40%,F-1,0.25963577854165143
Time-based 60%/40%,MCC,0.29506526913275555
Time-based 70%/30%,AUC,0.7677815533223572
Time-based 70%/30%,F-1,0.2656195053334896
Time-based 70%/30%,MCC,0.2992109145276556
Time-based 80%/20%,AUC,0.7621797937991571
Time-based 80%/20%,F-1,0.28963650425367365
Time-based 80%/20%,MCC,0.3149801123975723
Time-based 90%/10%,AUC,0.80214801436276
Time-based 90%/10%,F-1,0.26549821486530345
Time-based 90%/10%,MCC,0.3142527275288794
Random 90%/10%,AUC,0.8924718105490955
Random 90%/10%,F-1,0.4496788008565311
Random 90%/10%,MCC,0.49119986355521034
Random 80%/20%,AUC,0.8794175523079175
Random 80%/20%,F-1,0.42986111111111114
Random 80%/20%,MCC,0.4705046126542359
Random 70%/30%,AUC,0.8796560870931859
Random 70%/30%,F-1,0.43052881893330314
Random 70%/30%,MCC,0.4710439698662596
Random 60%/40%,AUC,0.868535466620412
Random 60%/40%,F-1,0.42440455643769415
Random 60%/40%,MCC,0.4619934991410838
Random 50%/50%,AUC,0.8593855024857902
Random 50%/50%,F-1,0.400580360087054
Random 50%/50%,MCC,0.4400168191981391
Time-based 50%/50%,AUC,0.7858476355867122
Time-based 50%/50%,F-1,0.26759952272480747
Time-based 50%/50%,MCC,0.30805644132381654
Time-based 60%/40%,AUC,0.8061916168555551
Time-based 60%/40%,F-1,0.30053775657047643
Time-based 60%/40%,MCC,0.34096049501376785
Time-based 70%/30%,AUC,0.7743673794005573
Time-based 70%/30%,F-1,0.22520464496478204
Time-based 70%/30%,MCC,0.2705691951516952
Time-based 80%/20%,AUC,0.7698258348615125
Time-based 80%/20%,F-1,0.22203626220362627
Time-based 80%/20%,MCC,0.2659563132152751
Time-based 90%/10%,AUC,0.8078952223238622
Time-based 90%/10%,F-1,0.2637083993660856
Time-based 90%/10%,MCC,0.3148120431714619
Random 90%/10%,AUC,0.8864768465620484
Random 90%/10%,F-1,0.4424964936886395
Random 90%/10%,MCC,0.48366936561443047
Random 80%/20%,AUC,0.8814683939961119
Random 80%/20%,F-1,0.4333884297520661
Random 80%/20%,MCC,0.4737905925587422
Random 70%/30%,AUC,0.8724142502986597
Random 70%/30%,F-1,0.42727374677582153
Random 70%/30%,MCC,0.4656328639909895
Random 60%/40%,AUC,0.863458907044816
Random 60%/40%,F-1,0.42345614945511156
Random 60%/40%,MCC,0.4593362097863647
Random 50%/50%,AUC,0.8603764734244971
Random 50%/50%,F-1,0.3925925925925926
Random 50%/50%,MCC,0.4342963974300018
Time-based 50%/50%,AUC,0.7844363683025536
Time-based 50%/50%,F-1,0.2535196740756021
Time-based 50%/50%,MCC,0.2960239355630363
Time-based 60%/40%,AUC,0.7649036908355038
Time-based 60%/40%,F-1,0.26851780035678274
Time-based 60%/40%,MCC,0.29970783495584996
Time-based 70%/30%,AUC,0.7789977356423948
Time-based 70%/30%,F-1,0.26689151208544126
Time-based 70%/30%,MCC,0.3051893795694887
Time-based 80%/20%,AUC,0.7767405510077072
Time-based 80%/20%,F-1,0.2694915254237288
Time-based 80%/20%,MCC,0.3048355816125554
Time-based 90%/10%,AUC,0.8325486548447395
Time-based 90%/10%,F-1,0.27611710323574734
Time-based 90%/10%,MCC,0.3342007961926607
Random 90%/10%,AUC,0.8854374150268727
Random 90%/10%,F-1,0.4544832306639288
Random 90%/10%,MCC,0.49193970456715
Random 80%/20%,AUC,0.8762126315599426
Random 80%/20%,F-1,0.4232804232804233
Random 80%/20%,MCC,0.463620490024707
Random 70%/30%,AUC,0.883502723968847
Random 70%/30%,F-1,0.43157539637917464
Random 70%/30%,MCC,0.4739452777964176
Random 60%/40%,AUC,0.8688322596061997
Random 60%/40%,F-1,0.4181570430931698
Random 60%/40%,MCC,0.45699533341175064
Random 50%/50%,AUC,0.8621719619752405
Random 50%/50%,F-1,0.4002096024104277
Random 50%/50%,MCC,0.4404457527613157

Time-based 50%/50%,AUC,0.8053460108832112
Time-based 50%/50%,F-1,0.3010242462820439
Time-based 50%/50%,MCC,0.341551112914809
Time-based 60%/40%,AUC,0.7780393211557958
Time-based 60%/40%,F-1,0.28029309679907444
Time-based 60%/40%,MCC,0.31444554520633566
Time-based 70%/30%,AUC,0.7714759861003808
Time-based 70%/30%,F-1,0.2633631566873136
Time-based 70%/30%,MCC,0.2987527846846728
Time-based 80%/20%,AUC,0.7601789618716452
Time-based 80%/20%,F-1,0.202226588081205
Time-based 80%/20%,MCC,0.24615440997365554
Time-based 90%/10%,AUC,0.8076295556985253
Time-based 90%/10%,F-1,0.22316234796404016
Time-based 90%/10%,MCC,0.28276979193489526
Random 90%/10%,AUC,0.8730879456974978
Random 90%/10%,F-1,0.4418777943368107
Random 90%/10%,MCC,0.4779949339541276
Random 80%/20%,AUC,0.8753547425751826
Random 80%/20%,F-1,0.4467040673211781
Random 80%/20%,MCC,0.48157228468228164
Random 70%/30%,AUC,0.8728746342866031
Random 70%/30%,F-1,0.41502602398732746
Random 70%/30%,MCC,0.45623001809505487
Random 60%/40%,AUC,0.8671713064433292
Random 60%/40%,F-1,0.4249263157894737
Random 60%/40%,MCC,0.46185749312005026
Random 50%/50%,AUC,0.8706392469921783
Random 50%/50%,F-1,0.4159173265333513
Random 50%/50%,MCC,0.4551022683164142
Time-based 50%/50%,AUC,0.792900443624686
Time-based 50%/50%,F-1,0.2368763961280715
Time-based 50%/50%,MCC,0.2860309599723099
Time-based 60%/40%,AUC,0.7924256106469625
Time-based 60%/40%,F-1,0.2722238000568021
Time-based 60%/40%,MCC,0.31386383456764516
Time-based 70%/30%,AUC,0.7681840074028398
Time-based 70%/30%,F-1,0.2645713615574059
Time-based 70%/30%,MCC,0.29790383113124524
Time-based 80%/20%,AUC,0.7707537417307663
Time-based 80%/20%,F-1,0.29226145755071375
Time-based 80%/20%,MCC,0.32096821467970155
Time-based 90%/10%,AUC,0.82713040916413
Time-based 90%/10%,F-1,0.22629202207727045
Time-based 90%/10%,MCC,0.29342010854916484
Random 90%/10%,AUC,0.8857342307498708
Random 90%/10%,F-1,0.42802899551259926
Random 90%/10%,MCC,0.4717045060403865
Random 80%/20%,AUC,0.8757648769522288
Random 80%/20%,F-1,0.44293667362560896
Random 80%/20%,MCC,0.47927474894480715
Random 70%/30%,AUC,0.8742641218654403
Random 70%/30%,F-1,0.4122593494135871
Random 70%/30%,MCC,0.45372570132669976
Random 60%/40%,AUC,0.8732647901659981
Random 60%/40%,F-1,0.42277377159148083
Random 60%/40%,MCC,0.462398101273634
Random 50%/50%,AUC,0.8630825999704139
Random 50%/50%,F-1,0.4115628299894403
Random 50%/50%,MCC,0.4500716536285875
Time-based 50%/50%,AUC,0.7867675197646574
Time-based 50%/50%,F-1,0.2568512666424908
Time-based 50%/50%,MCC,0.2997399532303474
Time-based 60%/40%,AUC,0.8037750700339245
Time-based 60%/40%,F-1,0.2850785903968995
Time-based 60%/40%,MCC,0.3285171439649843
Time-based 70%/30%,AUC,0.7754642646731932
Time-based 70%/30%,F-1,0.2073804573804574
Time-based 70%/30%,MCC,0.25677227634417543
Time-based 80%/20%,AUC,0.7612977420248892
Time-based 80%/20%,F-1,0.23618400740969434
Time-based 80%/20%,MCC,0.2736351198512057
Time-based 90%/10%,AUC,0.8107362715726854
Time-based 90%/10%,F-1,0.3289734443123266
Time-based 90%/10%,MCC,0.3671227843807841
Random 90%/10%,AUC,0.8743080328907252
Random 90%/10%,F-1,0.43689320388349523
Random 90%/10%,MCC,0.47463881688867426
Random 80%/20%,AUC,0.859935350627262
Random 80%/20%,F-1,0.406954725426063
Random 80%/20%,MCC,0.4453097788704959
Random 70%/30%,AUC,0.8801286886188284
Random 70%/30%,F-1,0.44072047423620614
Random 70%/30%,MCC,0.47923065590014247
Random 60%/40%,AUC,0.8681474058645917
Random 60%/40%,F-1,0.4101095197978097
Random 60%/40%,MCC,0.450849857887654
Random 50%/50%,AUC,0.8600455875784778
Random 50%/50%,F-1,0.39667896678966796
Random 50%/50%,MCC,0.43678696774648856
Time-based 50%/50%,AUC,0.7962561441075201
Time-based 50%/50%,F-1,0.2552915981871607
Time-based 50%/50%,MCC,0.3022691863008316
Time-based 60%/40%,AUC,0.7755686828539239
Time-based 60%/40%,F-1,0.2760104502843092
Time-based 60%/40%,MCC,0.3096999267275168
Time-based 70%/30%,AUC,0.7810769654277765
Time-based 70%/30%,F-1,0.2798208392267798
Time-based 70%/30%,MCC,0.3156597970327105
Time-based 80%/20%,AUC,0.7722364778360241
Time-based 80%/20%,F-1,0.27560587298779404
Time-based 80%/20%,MCC,0.3076441004180351
Time-based 90%/10%,AUC,0.8327010522690016
Time-based 90%/10%,F-1,0.2782283218964442
Time-based 90%/10%,MCC,0.33534763047565475
Random 90%/10%,AUC,0.8863937842906814
Random 90%/10%,F-1,0.44245348035837356
Random 90%/10%,MCC,0.4830507954419251
Random 80%/20%,AUC,0.8802892725830308
Random 80%/20%,F-1,0.4420689655172414
Random 80%/20%,MCC,0.47941989097365567
Random 70%/30%,AUC,0.8706009434783257
Random 70%/30%,F-1,0.42916283348666057
Random 70%/30%,MCC,0.46728855196071495
Random 60%/40%,AUC,0.8594231285490125
Random 60%/40%,F-1,0.40481886534518113
Random 60%/40%,MCC,0.44309509877117736
Random 50%/50%,AUC,0.8612842503670828
Random 50%/50%,F-1,0.4103119290885716
Random 50%/50%,MCC,0.44843258477059283
Time-based 50%/50%,AUC,0.7790989045144737
Time-based 50%/50%,F-1,0.2993739328400683
Time-based 50%/50%,MCC,0.3293714556216845
Time-based 60%/40%,AUC,0.7681961623801128
Time-based 60%/40%,F-1,0.2855739315539545
Time-based 60%/40%,MCC,0.3143676312226218
Time-based 70%/30%,AUC,0.7668149644249781
Time-based 70%/30%,F-1,0.22036823935558114
Time-based 70%/30%,MCC,0.26350826611779354
Time-based 80%/20%,AUC,0.7624635178460513
Time-based 80%/20%,F-1,0.20727176220806795
Time-based 80%/20%,MCC,0.2515886876522293
Time-based 90%/10%,AUC,0.8087745816057121
Time-based 90%/10%,F-1,0.28176609369733735
Time-based 90%/10%,MCC,0.3300849981569613
Random 90%/10%,AUC,0.8930119857043499
Random 90%/10%,F-1,0.4449050086355786
Random 90%/10%,MCC,0.4878936141448196
Random 80%/20%,AUC,0.8776099874851634
Random 80%/20%,F-1,0.44236111111111115
Random 80%/20%,MCC,0.48025546467424907
