Splitting Approach,Metric,Performance Value
Random 70%/30%,AUC,0.9704503651558001
Random 70%/30%,F-1,0.2715410331068694
Random 70%/30%,MCC,0.3663183744815287
Random 60%/40%,AUC,0.9700546868100982
Random 60%/40%,F-1,0.272360168399347
Random 60%/40%,MCC,0.3650660580847108
Random 50%/50%,AUC,0.9697171200933484
Random 50%/50%,F-1,0.2854980737479361
Random 50%/50%,MCC,0.37564539447562245
Time-based 50%/50%,AUC,0.9335451970743147
Time-based 50%/50%,F-1,0.24790144990733676
Time-based 50%/50%,MCC,0.3350691947225036
Time-based 60%/40%,AUC,0.9432861127788686
Time-based 60%/40%,F-1,0.23667621776504297
Time-based 60%/40%,MCC,0.3279823668393305
Time-based 70%/30%,AUC,0.919570125681756
Time-based 70%/30%,F-1,0.19737108190091
Time-based 70%/30%,MCC,0.2889829569406336
Time-based 80%/20%,AUC,0.9393249157142549
Time-based 80%/20%,F-1,0.18818535550053062
Time-based 80%/20%,MCC,0.27923116022194666
Time-based 90%/10%,AUC,0.9232217271847595
Time-based 90%/10%,F-1,0.20081967213114751
Time-based 90%/10%,MCC,0.2913416452027761
Random 90%/10%,AUC,0.9682118166658676
Random 90%/10%,F-1,0.2825448613376835
Random 90%/10%,MCC,0.37442527997949615
Random 80%/20%,AUC,0.9692783650967823
Random 80%/20%,F-1,0.28463882416203623
Random 80%/20%,MCC,0.37804876803984233
Random 70%/30%,AUC,0.9630851719593794
Random 70%/30%,F-1,0.25261996690568117
Random 70%/30%,MCC,0.3451083517888279
Random 60%/40%,AUC,0.9663417934023655
Random 60%/40%,F-1,0.2709203273759813
Random 60%/40%,MCC,0.3630069422470599
Random 50%/50%,AUC,0.9680174524642591
Random 50%/50%,F-1,0.28850925072658967
Random 50%/50%,MCC,0.37617008896485554
Time-based 50%/50%,AUC,0.9315617716073064
Time-based 50%/50%,F-1,0.2769491936461743
Time-based 50%/50%,MCC,0.35896013868207954
Time-based 60%/40%,AUC,0.9444071843056158
Time-based 60%/40%,F-1,0.24812255932712526
Time-based 60%/40%,MCC,0.3373305525860721
Time-based 70%/30%,AUC,0.9179158456186226
Time-based 70%/30%,F-1,0.19793145406611234
Time-based 70%/30%,MCC,0.2894583018725821
Time-based 80%/20%,AUC,0.9380659981241953
Time-based 80%/20%,F-1,0.1821917808219178
Time-based 80%/20%,MCC,0.2740800227870362
Time-based 90%/10%,AUC,0.920540337523331
Time-based 90%/10%,F-1,0.196524064171123
Time-based 90%/10%,MCC,0.287708159656175
Random 90%/10%,AUC,0.9632449956037018
Random 90%/10%,F-1,0.2697414395527603
Random 90%/10%,MCC,0.36234523139217706
Random 80%/20%,AUC,0.9700076027600062
Random 80%/20%,F-1,0.27169298692477495
Random 80%/20%,MCC,0.36172121167183596
Random 70%/30%,AUC,0.9706206138598262
Random 70%/30%,F-1,0.2693782684485764
Random 70%/30%,MCC,0.36228064910112334
Random 60%/40%,AUC,0.9701896261432338
Random 60%/40%,F-1,0.2707123578964587
Random 60%/40%,MCC,0.3632931479770043
Random 50%/50%,AUC,0.9692227171861224
Random 50%/50%,F-1,0.26623419606804793
Random 50%/50%,MCC,0.3591329356326899
Time-based 50%/50%,AUC,0.9333018014257237
Time-based 50%/50%,F-1,0.24053405653489102
Time-based 50%/50%,MCC,0.33096034220245707
Time-based 60%/40%,AUC,0.9430329119974508
Time-based 60%/40%,F-1,0.23143737741664333
Time-based 60%/40%,MCC,0.3236696637080144
Time-based 70%/30%,AUC,0.912346755255013
Time-based 70%/30%,F-1,0.19821283509342
Time-based 70%/30%,MCC,0.28969685155325503
Time-based 80%/20%,AUC,0.9379963272185646
Time-based 80%/20%,F-1,0.1823791566678094
Time-based 80%/20%,MCC,0.27424178015138817
Time-based 90%/10%,AUC,0.9183789331116352
Time-based 90%/10%,F-1,0.19797979797979795
Time-based 90%/10%,MCC,0.28894185543641476
Random 90%/10%,AUC,0.9709796261509697
Random 90%/10%,F-1,0.2748041775456919
Random 90%/10%,MCC,0.36777013466220115
Random 80%/20%,AUC,0.9687100396891175
Random 80%/20%,F-1,0.2760048300845265
Random 80%/20%,MCC,0.36878315392147726
Random 70%/30%,AUC,0.9715443369968491
Random 70%/30%,F-1,0.2687033114059538
Random 70%/30%,MCC,0.36213002461585264
Random 60%/40%,AUC,0.9666230959646551
Random 60%/40%,F-1,0.2894874934406157
Random 60%/40%,MCC,0.376541793380998
Random 50%/50%,AUC,0.969511443873908
Random 50%/50%,F-1,0.27362349942995107
Random 50%/50%,MCC,0.36577781624143607
Time-based 50%/50%,AUC,0.9296206789319506
Time-based 50%/50%,F-1,0.24082354164500364
Time-based 50%/50%,MCC,0.3317831478178986
Time-based 60%/40%,AUC,0.940959085085256
Time-based 60%/40%,F-1,0.23766364551863042
Time-based 60%/40%,MCC,0.3287927379375797
Time-based 70%/30%,AUC,0.9155708607796782
Time-based 70%/30%,F-1,0.215929203539823
Time-based 70%/30%,MCC,0.3045452399508731
Time-based 80%/20%,AUC,0.9362743446612187
Time-based 80%/20%,F-1,0.17966903073286056
Time-based 80%/20%,MCC,0.27189752046648463
Time-based 90%/10%,AUC,0.9210867322524232
Time-based 90%/10%,F-1,0.2
Time-based 90%/10%,MCC,0.29064992240942433
Random 90%/10%,AUC,0.9770719855390474
Random 90%/10%,F-1,0.2532839339845066
Random 90%/10%,MCC,0.34857955771270654
Random 80%/20%,AUC,0.9708387129202445
Random 80%/20%,F-1,0.27191654046777725
Random 80%/20%,MCC,0.3639353419284444
Random 70%/30%,AUC,0.9716009736562464
Random 70%/30%,F-1,0.26714317623408534
Random 70%/30%,MCC,0.35967628087833
Random 60%/40%,AUC,0.9668735273174588
Random 60%/40%,F-1,0.2682743029389601
Random 60%/40%,MCC,0.3616577289671887
Random 50%/50%,AUC,0.9711334317873901
Random 50%/50%,F-1,0.2811797561474014
Random 50%/50%,MCC,0.37192709276220215
Time-based 50%/50%,AUC,0.9352623520883616
Time-based 50%/50%,F-1,0.25959904858987426
Time-based 50%/50%,MCC,0.34558616273692644
Time-based 60%/40%,AUC,0.9394488533511353
Time-based 60%/40%,F-1,0.226891910451861
Time-based 60%/40%,MCC,0.31990896451760775
Time-based 70%/30%,AUC,0.9154768681781944
Time-based 70%/30%,F-1,0.19793145406611234
Time-based 70%/30%,MCC,0.2894583018725821
Time-based 80%/20%,AUC,0.9392712337126417
Time-based 80%/20%,F-1,0.17768871075484302
Time-based 80%/20%,MCC,0.27017808589286746
Time-based 90%/10%,AUC,0.9175194474271219
Time-based 90%/10%,F-1,0.1963927855711423
Time-based 90%/10%,MCC,0.2875967841691657
Random 90%/10%,AUC,0.9734536979159008
Random 90%/10%,F-1,0.2774126599792459
Random 90%/10%,MCC,0.37517735906060595
Random 80%/20%,AUC,0.965329864770824
Random 80%/20%,F-1,0.2705266601243049
Random 80%/20%,MCC,0.36083628289574354
Random 70%/30%,AUC,0.9679498255040699
Random 70%/30%,F-1,0.2600457366873571
Random 70%/30%,MCC,0.35525777216199367
Random 60%/40%,AUC,0.9703503015436887
Random 60%/40%,F-1,0.2946560892685904
Random 60%/40%,MCC,0.38400024414645156
Random 50%/50%,AUC,0.9667890727968551
Random 50%/50%,F-1,0.28485568523307014
Random 50%/50%,MCC,0.37394402720676845
Time-based 50%/50%,AUC,0.9313786405967577
Time-based 50%/50%,F-1,0.24265402843601894
Time-based 50%/50%,MCC,0.33257533356573443
Time-based 60%/40%,AUC,0.940478498372031
Time-based 60%/40%,F-1,0.23831506058857474
Time-based 60%/40%,MCC,0.3293269245882885
Time-based 70%/30%,AUC,0.9136707847931249
Time-based 70%/30%,F-1,0.19841431185200242
Time-based 70%/30%,MCC,0.28986760405112694
Time-based 80%/20%,AUC,0.9372283228705097
Time-based 80%/20%,F-1,0.18791946308724833
Time-based 80%/20%,MCC,0.27900362480921176
Time-based 90%/10%,AUC,0.9217211644733008
Time-based 90%/10%,F-1,0.19945725915875168
Time-based 90%/10%,MCC,0.2901914904443429
Random 90%/10%,AUC,0.9710329606509323
Random 90%/10%,F-1,0.27910097282791013
Random 90%/10%,MCC,0.37331302166116476
Random 80%/20%,AUC,0.9744078314703932
Random 80%/20%,F-1,0.28522920203735147
Random 80%/20%,MCC,0.3778753971662515
Random 70%/30%,AUC,0.9647778472913675
Random 70%/30%,F-1,0.27658142664872143
Random 70%/30%,MCC,0.3665425102835936
Random 60%/40%,AUC,0.9671931037088325
Random 60%/40%,F-1,0.2721202003338898
Random 60%/40%,MCC,0.36286528341734625
Random 50%/50%,AUC,0.9651111532930098
Random 50%/50%,F-1,0.2759919300605245
Random 50%/50%,MCC,0.36649271104173275
Time-based 50%/50%,AUC,0.9314864987283553
Time-based 50%/50%,F-1,0.26283367556468173
Time-based 50%/50%,MCC,0.3489072374734728
Time-based 60%/40%,AUC,0.9427710618088702
Time-based 60%/40%,F-1,0.2389700564154492
Time-based 60%/40%,MCC,0.32986371180106644
Time-based 70%/30%,AUC,0.9201142420082515
Time-based 70%/30%,F-1,0.1977710233029382
Time-based 70%/30%,MCC,0.2893222508492193
Time-based 80%/20%,AUC,0.938484116269672
Time-based 80%/20%,F-1,0.18692902319044272
Time-based 80%/20%,MCC,0.2781552743202983
Time-based 90%/10%,AUC,0.9211140894742127
Time-based 90%/10%,F-1,0.19600000000000004
Time-based 90%/10%,MCC,0.28726342888621953
Random 90%/10%,AUC,0.9622456301093293
Random 90%/10%,F-1,0.2655367231638418
Random 90%/10%,MCC,0.35577494414833194
Random 80%/20%,AUC,0.9653264347504541
Random 80%/20%,F-1,0.26970051865484357
Random 80%/20%,MCC,0.36046663658277067
Random 70%/30%,AUC,0.9589687836543509
Random 70%/30%,F-1,0.27927420263721403
Random 70%/30%,MCC,0.3702919111179602
Random 60%/40%,AUC,0.9726762907260059
Random 60%/40%,F-1,0.2792321116928447
Random 60%/40%,MCC,0.3718647003829313
Random 50%/50%,AUC,0.970647561637687
Random 50%/50%,F-1,0.2764337219489184
Random 50%/50%,MCC,0.3675941472766143
Time-based 50%/50%,AUC,0.9320752884874912
Time-based 50%/50%,F-1,0.24899511135252578
Time-based 50%/50%,MCC,0.3370250225734107
Time-based 60%/40%,AUC,0.942861642075965
Time-based 60%/40%,F-1,0.2293488824101069
Time-based 60%/40%,MCC,0.3219439712441905
Time-based 70%/30%,AUC,0.9186834264094247
Time-based 70%/30%,F-1,0.2043551088777219
Time-based 70%/30%,MCC,0.29488203184844614
Time-based 80%/20%,AUC,0.9400647231529962
Time-based 80%/20%,F-1,0.1799120730470071
Time-based 80%/20%,MCC,0.27210816529746273
Time-based 90%/10%,AUC,0.9209659764286838
Time-based 90%/10%,F-1,0.1998640380693406
Time-based 90%/10%,MCC,0.2905351116116519
Random 90%/10%,AUC,0.9704713168773961
Random 90%/10%,F-1,0.2799336650082918
Random 90%/10%,MCC,0.37313724876052295
Random 80%/20%,AUC,0.9662183409880098
Random 80%/20%,F-1,0.2743125419181757
Random 80%/20%,MCC,0.36386583797356414
Random 70%/30%,AUC,0.9678813406575961
Random 70%/30%,F-1,0.2762443438914027
Random 70%/30%,MCC,0.370580431868802
Random 60%/40%,AUC,0.9639095713588139
Random 60%/40%,F-1,0.2638374866354141
Random 60%/40%,MCC,0.35690399050030425
Random 50%/50%,AUC,0.9688232939332495
Random 50%/50%,F-1,0.2814893758742424
Random 50%/50%,MCC,0.3726691742190067
