Scenario,Model,N,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time
Static Model,CART,20,12,0.08084163898117387,0.6854460093896714,0.9950911421692774,0.14462605250123825,0.8403623676072361,0.2343087615355356,0.0049088578307225714,0.4923279720824212,0.081487026065588
Updated Model,CART,20,12,0.05292286406087859,0.7183098591549296,0.9920469112852567,0.09858247422680412,0.8552613004534603,0.19359935648279986,0.007953088714743343,0.4344600329641253,0.08353785914368927
Static Model,CART,20,13,0.05376737381126555,0.7461928934010152,0.9925045407645539,0.10030706243602867,0.8694177176324334,0.19904626255967492,0.007495459235446103,0.4923279720824212,0.07176968106068671
Updated Model,CART,20,13,0.036095939206839234,0.7715736040609137,0.9883347119066095,0.06896551724137931,0.8800148803886658,0.1653347991225872,0.011665288093390522,0.4486413539852947,0.07777338800951838
Static Model,CART,20,14,0.050966608084358524,0.8093023255813954,0.9906740228473649,0.09589418572609536,0.9000436280493169,0.20170170652461003,0.009325977152635065,0.4923279720824212,0.07602347992360592
Updated Model,CART,20,14,0.07095709570957096,0.8,0.9934766481056698,0.1303524062144752,0.8967974789390156,0.2370939140276712,0.006523351894330226,0.3474429689813405,0.08273659599944949
Static Model,CART,20,15,0.034330708661417325,0.558974358974359,0.991040694914628,0.06468842729970327,0.7751273344280528,0.13694852717512626,0.008959305085372059,0.4923279720824212,0.07768158707767725
Updated Model,CART,20,15,0.04200373366521468,0.6923076923076923,0.9910776463632669,0.0792021120563215,0.8417755151241492,0.1690977359514422,0.008922353636733152,0.2998547521419823,0.09072387195192277
Static Model,CART,20,16,0.034080298786181136,0.7448979591836735,0.9940479743500098,0.06517857142857142,0.8695076776854637,0.15853399522257167,0.005952025649990193,0.4923279720824212,0.07259572600014508
Updated Model,CART,20,16,0.041688654353562005,0.8061224489795918,0.9947841609036618,0.07927747114902157,0.9004795887904371,0.18261275824852277,0.005215839096338112,0.285700892098248,0.11544586694799364
Static Model,CART,20,17,0.022402287893231648,0.746031746031746,0.9941247196664137,0.04349838037945395,0.8701004501303009,0.12864030602797522,0.005875280333586309,0.4923279720824212,0.07810886995866895
Updated Model,CART,20,17,0.011835948252133223,0.6825396825396826,0.989738866954888,0.023268398268398268,0.836166785122009,0.08898924351304308,0.010261133045112034,0.2693681709934026,0.08082679193466902
Static Model,CART,20,18,0.0407174018419777,0.7706422018348624,0.9943037920713561,0.07734806629834254,0.8825076555201654,0.1763370432575447,0.00569620792864391,0.4923279720824212,0.0730935710016638
Updated Model,CART,20,18,0.040668523676880224,0.6697247706422018,0.9950030271763692,0.07668067226890757,0.8324143039799732,0.16422307733509547,0.004996972823630735,0.21734455809928477,0.07123265508562326
Static Model,CART,20,19,0.039632672788786856,0.7192982456140351,0.9942611557844651,0.07512597343105817,0.8568242640499555,0.167983639012469,0.005738844215534958,0.4923279720824212,0.07650076295249164
Updated Model,CART,20,19,0.03715170278637771,0.8421052631578947,0.992876897670069,0.07116382505559674,0.9175155160341207,0.17601075381458112,0.007123102329930958,0.2048874539323151,0.07121035293675959
Static Model,CART,20,20,0.030681227249089962,0.7108433734939759,0.994633695729411,0.058823529411764705,0.8527720173870593,0.1469644962313025,0.005366304270589072,0.4923279720824212,0.08203531592153013
Updated Model,CART,20,20,0.022866476112699062,0.6746987951807228,0.9931215803311305,0.044233807266982623,0.8339477566148736,0.12337261206611004,0.006878419668869466,0.21668452816084027,0.07476409384980798
Static Model,CART,20,-1,0.04570041313514204,0.7172459893048129,0.9935110635102279,0.08592592592592592,0.8554372887269309,0.18000337885575732,0.006488936489772158,0.4923279720824212,0.07710267168004066
Updated Model,CART,20,-1,0.040741844182928644,0.7312834224598931,0.9925642569287993,0.07718357556088612,0.8619794148259299,0.171499441819116,0.007435743071200651,0.32011030034627763,0.0826602512737736
Static Model,CART,22,12,0.06707317073170732,0.657608695652174,0.9945408498264703,0.1217303822937626,0.8261717480125431,0.2088672290904995,0.0054591501735296874,0.49906891002319753,0.06604068004526198
Updated Model,CART,22,12,0.05840114887505984,0.6630434782608695,0.9936560047525248,0.1073471183457985,0.8284448978747957,0.19553757057630772,0.006343995247475222,0.5087835839949548,0.06742887618020177
Static Model,CART,22,13,0.0808133472367049,0.748792270531401,0.9943251102148016,0.1458823529411765,0.8716381985715327,0.2448368393016412,0.005674889785198387,0.49906891002319753,0.07043704111129045
Updated Model,CART,22,13,0.06778910057598582,0.7391304347826086,0.9932526654785355,0.12418831168831168,0.8662738397370052,0.22256276906442432,0.006747334521464528,0.4667662519495934,0.07385844108648598
Static Model,CART,22,14,0.0462046204620462,0.7368421052631579,0.9917268548916612,0.08695652173913043,0.8643526547450812,0.18321064893315392,0.008273145108338806,0.49906891002319753,0.06822606385685503
Updated Model,CART,22,14,0.049948329314502236,0.847953216374269,0.9912953756683238,0.09433962264150943,0.9196626361106406,0.204582596238691,0.008704624331676203,0.47380584687925875,0.07181691797450185
Static Model,CART,22,15,0.048323471400394474,0.7696335078534031,0.9908107432073289,0.09093721002165171,0.880288207660445,0.19143681213088043,0.009189256792671107,0.49906891002319753,0.06805457803420722
Updated Model,CART,22,15,0.046182846371347785,0.7696335078534031,0.9903698840008754,0.08713692946058091,0.880067646339705,0.18708176310052302,0.009630115999124535,0.4219933080021292,0.08351791091263294
Static Model,CART,22,16,0.022932466594438424,0.6381909547738693,0.9828565175249351,0.044274010807042005,0.8106310293202578,0.11876341508571102,0.017143482475064878,0.49906891002319753,0.06581070995889604
Updated Model,CART,22,16,0.06572562858403176,0.7487437185929648,0.9932213988681488,0.12084347120843472,0.8710586637678885,0.2205884905203369,0.006778601131851296,0.31738060992211103,0.06630360893905163
Static Model,CART,22,17,0.03777501037775011,0.6453900709219859,0.9925960666604133,0.07137254901960785,0.8190696370268898,0.15493611042891886,0.007403933339586655,0.49906891002319753,0.0688043690752238
Updated Model,CART,22,17,0.041242115477923336,0.6028368794326241,0.9936466247694088,0.07720254314259764,0.7983279361331421,0.15653179398843087,0.0063533752305912515,0.31646067509427667,0.08433491410687566
Static Model,CART,22,18,0.023590333716915997,0.8367346938775511,0.9946690429290561,0.04588696138780079,0.9157139685329291,0.13997411232225698,0.005330957070943939,0.49906891002319753,0.06414812500588596
Updated Model,CART,22,18,0.023127753303964757,0.8571428571428571,0.9944314166901166,0.04504021447721179,0.9257976552703255,0.14027380822350868,0.005568583309883375,0.2855336470529437,0.06425854004919529
Static Model,CART,22,19,0.03455882352941177,0.6911764705882353,0.9958290341744052,0.06582633053221289,0.843535145808813,0.15394491013022224,0.004170965825594847,0.49906891002319753,0.07088653813116252
Updated Model,CART,22,19,0.0222325150532654,0.7058823529411765,0.9933370853265797,0.04310731926358329,0.8496402839317625,0.12451000077584845,0.006662914673420254,0.25036680418998003,0.07301831105723977
Static Model,CART,22,20,0.050271739130434784,0.6788990825688074,0.9955194947315762,0.09361163820366857,0.8372632601205139,0.18394418829253795,0.00448050526842385,0.49906891002319753,0.12163265096023679
Updated Model,CART,22,20,0.03336653386454183,0.6146788990825688,0.9937998311603039,0.06329711856400567,0.8043039905004332,0.14222064408208912,0.0062001688396960885,0.20906273601576686,0.10760421096347272
Static Model,CART,22,21,0.04770872567482737,0.7450980392156863,0.9951755620173217,0.08967551622418878,0.8701766906282105,0.18777867134271287,0.004824437982678298,0.49906891002319753,0.06999263213947415
Updated Model,CART,22,21,0.035412474849094565,0.8627450980392157,0.9924616202357502,0.06803247004252029,0.9276240502956925,0.17392159643131283,0.007538379764249758,0.1966315871104598,0.07006383896805346
